         412103431 function calls (411452739 primitive calls) in 724.949 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    25306   39.690    0.002   39.690    0.002 {method 'cpu' of 'torch._C._TensorBase' objects}
     1004    0.005    0.000   38.738    0.039 sfd_detector.py:42(detect_from_image)
     1004    0.015    0.000   38.587    0.038 detect.py:10(detect)
     1004    0.081    0.000   37.235    0.037 detect.py:20(batch_detect)
     2946    0.023    0.000   35.204    0.012 ImageDatasetHelpers.py:69(bbpoint_warp)
     2946   30.555    0.010   34.369    0.012 _warps.py:735(warp)
    15958   30.126    0.002   30.126    0.002 {method 'to' of 'torch._C._TensorBase' objects}
     1004    0.023    0.000   26.828    0.027 detect.py:41(<listcomp>)
      246    0.011    0.000   17.958    0.073 DECA.py:3046(displacement2normal)
      246    0.003    0.000   16.643    0.068 DecaFLAME.py:285(forward)
      246    0.012    0.000   16.624    0.068 DecaFLAME.py:222(forward)
      246    0.018    0.000   16.438    0.067 lbs.py:142(lbs)
      246   16.246    0.066   16.304    0.066 lbs.py:326(batch_rigid_transform)
      984    0.009    0.000   14.691    0.015 Renderer.py:448(world2uv)
     3200    0.114    0.000   12.858    0.004 DecaUtils.py:167(face_vertices)
     3974    0.036    0.000   12.330    0.003 _io.py:16(imread)
     3974    0.017    0.000   11.988    0.003 imageio_plugin.py:8(imread)
     3974    0.011    0.000   11.965    0.003 functions.py:237(imread)
     3974    0.011    0.000   11.129    0.003 functions.py:148(get_reader)
      246    2.382    0.010   11.039    0.045 DECA.py:2592(_visualization_checkpoint)
     8884    0.023    0.000   10.911    0.001 format.py:215(__init__)
193275886   10.716    0.000   10.716    0.000 {method 'write' of '_io.TextIOWrapper' objects}
     3974    0.006    0.000   10.678    0.003 format.py:157(get_reader)
     3974    0.004    0.000   10.658    0.003 pillow.py:297(_open)
     3974    0.026    0.000   10.653    0.003 pillow.py:118(_open)
     3974    0.006    0.000   10.416    0.003 pillow.py:666(pil_try_read)
     7948    0.007    0.000   10.415    0.001 Image.py:1264(getdata)
    11924    0.159    0.000   10.411    0.001 ImageFile.py:154(load)
     1968    0.196    0.000   10.166    0.005 DecaUtils.py:188(vertex_normals)
   302705    9.630    0.000    9.630    0.000 {method 'decode' of 'ImagingDecoder' objects}
    71714    0.070    0.000    9.620    0.000 conv.py:456(forward)
    71714    0.056    0.000    9.507    0.000 conv.py:448(_conv_forward)
    71714    9.452    0.000    9.452    0.000 {built-in method torch.conv2d}
     1004    0.114    0.000    8.075    0.008 net_s3fd.py:68(forward)
      492    0.064    0.000    7.844    0.016 Renderer.py:351(render_shape)
190201/125143    1.806    0.000    6.856    0.000 {built-in method numpy.core._multiarray_umath.implement_array_function}
      982    4.806    0.005    5.680    0.006 DecaUtils.py:14(upsample_mesh)
     1722    0.150    0.000    4.317    0.003 Renderer.py:141(forward)
     1004    4.057    0.004    4.057    0.004 {method 'write' of 'cv2.VideoWriter' objects}
7134/4182    0.028    0.000    3.563    0.001 container.py:137(forward)
      246    0.007    0.000    3.522    0.014 DECA.py:469(encode)
      738    0.001    0.000    3.427    0.005 DecaEncoder.py:59(forward)
      738    0.001    0.000    3.365    0.005 DecaEncoder.py:50(forward_features)
      738    0.009    0.000    3.362    0.005 ResNet.py:66(forward)
    11808    0.156    0.000    3.183    0.000 ResNet.py:100(forward)
     1722    0.052    0.000    2.756    0.002 rasterize_meshes.py:29(rasterize_meshes)
     1964    2.649    0.001    2.649    0.001 {imwrite}
      246    0.004    0.000    2.570    0.010 DECA.py:370(_encode_flame)
     5166    0.219    0.000    2.570    0.000 meshes.py:957(_compute_packed)
     1722    0.004    0.000    2.567    0.001 meshes.py:554(verts_packed)
      246    0.001    0.000    2.498    0.010 DECA.py:3204(_encode_flame)
     4910    0.048    0.000    2.292    0.000 exposure.py:777(is_low_contrast)
      982    0.021    0.000    2.269    0.002 utils.py:185(get_preds_fromhm)
        1    0.000    0.000    2.009    2.009 load.py:159(load_model)
        1    0.001    0.001    1.957    1.957 load.py:32(load_deca)
        1    0.000    0.000    1.956    1.956 saving.py:52(load_from_checkpoint)
    76607    1.926    0.000    1.926    0.000 {method 'reduce' of 'numpy.ufunc' objects}
    10868    0.080    0.000    1.896    0.000 Image.py:2728(fromarray)
        1    0.000    0.000    1.872    1.872 dispatcher.py:340(_compile_for_args)
     38/1    0.000    0.000    1.865    1.865 dispatcher.py:864(compile)
     12/1    0.000    0.000    1.864    1.864 dispatcher.py:78(compile)
     12/1    0.000    0.000    1.864    1.864 dispatcher.py:85(_compile_cached)
     12/1    0.000    0.000    1.864    1.864 dispatcher.py:100(_compile_core)
     12/1    0.000    0.000    1.864    1.864 compiler.py:580(compile_extra)
        1    0.000    0.000    1.860    1.860 saving.py:156(_load_model_state)
     24/1    0.000    0.000    1.838    1.838 compiler.py:347(compile_extra)
     24/1    0.000    0.000    1.837    1.837 compiler.py:410(_compile_bytecode)
     24/1    0.000    0.000    1.837    1.837 compiler.py:370(_compile_core)
     24/1    0.001    0.000    1.837    1.837 compiler_machinery.py:316(run)
   528/22    0.001    0.000    1.837    0.083 compiler_lock.py:32(_acquire_compile_lock)
   528/22    0.003    0.000    1.836    0.083 compiler_machinery.py:257(_runPass)
  1584/66    0.001    0.000    1.836    0.028 compiler_machinery.py:261(check)
     2946    0.015    0.000    1.763    0.001 _warps.py:692(_clip_warp_output)
    81030    0.588    0.000    1.737    0.000 {built-in method numpy.array}
      246    0.001    0.000    1.735    0.007 DECA.py:3028(_encode_flame)
        1    0.000    0.000    1.720    1.720 DECA.py:72(__init__)
        1    0.000    0.000    1.719    1.719 DECA.py:2728(__init__)
    59521    0.028    0.000    1.663    0.000 <__array_function__ internals>:177(concatenate)
    25533    0.019    0.000    1.649    0.000 fromnumeric.py:51(_wrapfunc)
     1964    0.010    0.000    1.647    0.001 Image.py:1439(paste)
     1964    1.630    0.001    1.630    0.001 {method 'paste' of 'ImagingCore' objects}
      246    0.026    0.000    1.598    0.006 Renderer.py:217(forward)
     6874    0.009    0.000    1.526    0.000 <__array_function__ internals>:177(clip)
    24/12    0.000    0.000    1.513    0.126 typed_passes.py:451(run_pass)
    24/12    0.001    0.000    1.510    0.126 typed_passes.py:360(run_pass)
     6874    0.013    0.000    1.499    0.000 fromnumeric.py:2083(clip)
     4910    0.006    0.000    1.492    0.000 <__array_function__ internals>:177(percentile)
      985    0.015    0.000    1.492    0.002 npyio.py:272(load)
     4910    0.034    0.000    1.479    0.000 function_base.py:3861(percentile)
     6874    0.009    0.000    1.476    0.000 {method 'clip' of 'numpy.ndarray' objects}
     6874    0.023    0.000    1.468    0.000 _methods.py:125(_clip)
     3928    0.013    0.000    1.466    0.000 io.py:15(torch_img_to_np)
      986    0.006    0.000    1.429    0.001 format.py:698(read_array)
     4910    0.008    0.000    1.428    0.000 function_base.py:4375(_quantile_unchecked)
     3444    1.223    0.000    1.424    0.000 utils.py:117(list_to_packed)
     4910    0.010    0.000    1.420    0.000 function_base.py:3651(_ureduce)
     1964    0.487    0.000    1.412    0.001 DecaUtils.py:613(tensor2image)
     4910    0.009    0.000    1.409    0.000 function_base.py:4527(_quantile_ureduce_func)
     1964    0.003    0.000    1.396    0.001 <__array_function__ internals>:177(dstack)
     1964    0.007    0.000    1.383    0.001 shape_base.py:663(dstack)
        2    0.000    0.000    1.337    0.669 FaceDetector.py:77(__init__)
        2    0.001    0.000    1.337    0.669 api.py:52(__init__)
     6874    1.334    0.000    1.334    0.000 _methods.py:106(_clip_dep_invoke_with_casting)
     4910    0.066    0.000    1.307    0.000 function_base.py:4595(_quantile)
     1722    0.835    0.000    1.285    0.001 meshes.py:215(__init__)
1009/1001    1.270    0.001    1.284    0.001 {built-in method _pickle.load}
     24/5    0.000    0.000    1.275    0.255 typed_passes.py:97(run_pass)
     24/5    0.000    0.000    1.275    0.255 typed_passes.py:61(type_inference_stage)
     24/5    0.000    0.000    1.269    0.254 typeinfer.py:1052(propagate)
    51/11    0.002    0.000    1.269    0.115 typeinfer.py:141(propagate)
  659/219    0.002    0.000    1.254    0.006 typeinfer.py:568(resolve)
  750/236    0.000    0.000    1.251    0.005 context.py:187(resolve_function_type)
  659/219    0.000    0.000    1.251    0.006 typeinfer.py:1500(resolve_call)
  750/236    0.001    0.000    1.250    0.005 context.py:231(_resolve_user_function_type)
   295/80    0.001    0.000    1.229    0.015 typeinfer.py:558(__call__)
     37/6    0.000    0.000    1.223    0.204 functions.py:521(get_call_type)
     37/6    0.000    0.000    1.223    0.204 dispatcher.py:300(get_call_template)
        1    0.000    0.000    1.214    1.214 DECA.py:2777(_reinitialize)
     2008    0.005    0.000    1.202    0.001 memory.py:109(empty_cache)
     2008    1.192    0.001    1.192    0.001 {built-in method torch._C._cuda_emptyCache}
        1    0.000    0.000    1.189    1.189 FaceVideoDataModule.py:157(_unpack_videos)
        1    0.000    0.000    1.188    1.188 FaceVideoDataModule.py:174(_unpack_video)
        2    1.171    0.586    1.171    0.586 {built-in method posix.system}
     6986    0.017    0.000    1.141    0.000 Image.py:679(__array_interface__)
     4910    0.020    0.000    1.120    0.000 pillow.py:795(ndarray_to_pil)
     6986    0.041    0.000    1.116    0.000 Image.py:710(tobytes)
    24/12    0.000    0.000    1.048    0.087 lowering.py:131(lower)
     1004    0.001    0.000    1.041    0.001 FaceDataModuleBase.py:110(_instantiate_detector)
   1500/5    0.010    0.000    1.038    0.208 module.py:577(_apply)
        4    0.000    0.000    0.989    0.247 _utils.py:130(wrapper)
        4    0.000    0.000    0.989    0.247 _utils.py:171(inner_wrapper)
    10868    0.018    0.000    0.971    0.000 Image.py:2675(frombuffer)
   179704    0.957    0.000    0.957    0.000 {method 'astype' of 'numpy.ndarray' objects}
        2    0.000    0.000    0.942    0.471 sfd_detector.py:19(__init__)
        1    0.000    0.000    0.932    0.932 DECA.py:3163(_create_model)
     8904    0.019    0.000    0.924    0.000 Image.py:2637(frombytes)
     2261    0.012    0.000    0.915    0.000 std.py:1160(__iter__)
  719/377    0.009    0.000    0.901    0.002 functions.py:283(get_call_type)
    59297    0.898    0.000    0.898    0.000 {method 'copy' of 'numpy.ndarray' objects}
        3    0.000    0.000    0.889    0.296 DecaEncoder.py:77(__init__)
        3    0.000    0.000    0.889    0.296 DecaEncoder.py:36(__init__)
        4    0.000    0.000    0.889    0.222 module.py:823(to)
5352/2773    0.003    0.000    0.873    0.000 templates.py:343(apply)
     2388    0.001    0.000    0.871    0.000 module.py:921(convert)
        3    0.000    0.000    0.863    0.288 DecaEncoder.py:89(_create_encoder)
        3    0.001    0.000    0.863    0.288 ResNet.py:175(load_ResNet50Model)
     4910    0.862    0.000    0.862    0.000 {method 'partition' of 'numpy.ndarray' objects}
   293801    0.197    0.000    0.860    0.000 PngImagePlugin.py:888(load_read)
    24/12    0.000    0.000    0.855    0.071 lowering.py:182(lower_normal_function)
2289/1167    0.002    0.000    0.848    0.001 templates.py:592(generic)
2289/1167    0.002    0.000    0.846    0.001 templates.py:681(_get_impl)
      415    0.001    0.000    0.845    0.002 init.py:366(kaiming_uniform_)
  252/168    0.000    0.000    0.843    0.005 templates.py:694(_build_impl)
     3928    0.841    0.000    0.841    0.000 {method 'tobytes' of 'numpy.ndarray' objects}
      512    0.840    0.002    0.840    0.002 {method 'uniform_' of 'torch._C._TensorBase' objects}
      246    0.193    0.001    0.803    0.003 DecaUtils.py:719(tensor_vis_landmarks)
     5277    0.797    0.000    0.797    0.000 {built-in method torch.tensor}
     3928    0.163    0.000    0.788    0.000 lightning_logging.py:7(_fix_image)
     3974    0.009    0.000    0.786    0.000 format.py:333(get_data)
    24/12    0.000    0.000    0.780    0.065 lowering.py:196(lower_function_body)
   140/85    0.003    0.000    0.779    0.009 lowering.py:220(lower_block)
2030/1399    0.004    0.000    0.771    0.001 lowering.py:321(lower_inst)
     2946    0.009    0.000    0.771    0.000 ImageDatasetHelpers.py:61(point2transform)
     3974    0.009    0.000    0.744    0.000 pillow.py:300(_get_data)
     2946    0.015    0.000    0.739    0.000 _geometric.py:1552(estimate_transform)
     1004    0.268    0.000    0.735    0.001 detect.py:47(get_predictions)
     3974    0.010    0.000    0.732    0.000 pillow.py:167(_get_data)
     4910    0.009    0.000    0.731    0.000 utils.py:388(fixed_func)
     4910    0.228    0.000    0.721    0.000 colorconv.py:834(rgb2gray)
     3974    0.010    0.000    0.717    0.000 pillow.py:698(pil_get_frame)
     4910    0.015    0.000    0.706    0.000 functions.py:189(get_writer)
     2946    0.012    0.000    0.681    0.000 _geometric.py:1340(estimate)
     3444    0.676    0.000    0.676    0.000 {built-in method torch.allclose}
     1004    0.672    0.001    0.672    0.001 {method 'flip' of 'torch._C._TensorBase' objects}
     2946    0.134    0.000    0.642    0.000 _geometric.py:91(_umeyama)
        1    0.000    0.000    0.638    0.638 DECA.py:2911(_create_model)
    40590    0.078    0.000    0.634    0.000 batchnorm.py:134(forward)
     7856    0.565    0.000    0.631    0.000 dtype.py:179(_convert)
  886/620    0.001    0.000    0.628    0.001 lowering.py:492(lower_assign)
    18666    0.035    0.000    0.621    0.000 fromnumeric.py:69(_wrapreduction)
  477/342    0.001    0.000    0.615    0.002 lowering.py:997(lower_expr)
      982    0.002    0.000    0.594    0.001 <__array_function__ internals>:177(norm)
    10642    0.507    0.000    0.591    0.000 ffi.py:149(__call__)
      982    0.082    0.000    0.589    0.001 linalg.py:2349(norm)
     8882    0.040    0.000    0.555    0.000 pathlib.py:1173(resolve)
    13898    0.537    0.000    0.555    0.000 {built-in method io.open}
      982    0.002    0.000    0.539    0.001 <__array_function__ internals>:177(prod)
      982    0.002    0.000    0.535    0.001 fromnumeric.py:2970(prod)
      402    0.001    0.000    0.528    0.001 conv.py:425(__init__)
      402    0.002    0.000    0.525    0.001 conv.py:67(__init__)
     1004    0.524    0.001    0.524    0.001 {cvtColor}
        1    0.000    0.000    0.505    0.505 DECA.py:3195(_reconfigure)
        1    0.000    0.000    0.505    0.505 DECA.py:2749(_reconfigure)
      402    0.001    0.000    0.503    0.001 conv.py:140(reset_parameters)
     8904    0.016    0.000    0.501    0.000 Image.py:778(frombytes)
        2    0.000    0.000    0.499    0.249 DECA.py:2786(_init_deep_losses)
        1    0.000    0.000    0.498    0.498 DecaLosses.py:462(__init__)
        1    0.002    0.002    0.498    0.498 DecaLosses.py:423(__init__)
        1    0.000    0.000    0.496    0.496 vgg.py:438(vgg19)
        1    0.001    0.001    0.496    0.496 vgg.py:98(_vgg)
    40590    0.037    0.000    0.493    0.000 functional.py:2407(batch_norm)
        3    0.000    0.000    0.492    0.164 resnet.py:698(resnet50)
        3    0.001    0.000    0.492    0.164 resnet.py:288(_resnet)
     4910    0.012    0.000    0.484    0.000 colorconv.py:131(_prepare_colorarray)
     9820    0.011    0.000    0.482    0.000 {method 'max' of 'numpy.ndarray' objects}
  311/245    0.000    0.000    0.481    0.002 base.py:1164(__call__)
  310/245    0.000    0.000    0.479    0.002 base.py:1193(wrapper)
     9820    0.006    0.000    0.472    0.000 _methods.py:38(_amax)
   142/92    0.000    0.000    0.466    0.005 codegen.py:566(_ensure_finalized)
       24    0.000    0.000    0.466    0.019 codegen.py:673(finalize)
     4910    0.004    0.000    0.446    0.000 dtype.py:416(img_as_float64)
      247    0.003    0.000    0.441    0.002 dataloader.py:676(__next__)
    20/15    0.000    0.000    0.440    0.029 base.py:851(compile_subroutine)
     12/9    0.000    0.000    0.440    0.049 base.py:821(_compile_subroutine_no_cache)
    40590    0.438    0.000    0.438    0.000 {built-in method torch.batch_norm}
      247    0.002    0.000    0.418    0.002 dataloader.py:1329(_next_data)
    10868    0.025    0.000    0.411    0.000 Image.py:2598(new)
   126/99    0.001    0.000    0.411    0.004 lowering.py:736(lower_call)
       12    0.000    0.000    0.410    0.034 cpu.py:197(get_executable)
       24    0.000    0.000    0.409    0.017 codegen.py:946(get_pointer_to_function)
    17/12    0.000    0.000    0.409    0.034 base.py:880(compile_internal)
   113/93    0.000    0.000    0.407    0.004 lowering.py:976(_lower_call_normal)
9202/7480    0.011    0.000    0.398    0.000 _jit_internal.py:413(fn)
     12/9    0.000    0.000    0.394    0.044 compiler.py:673(compile_internal)
   307780    0.170    0.000    0.391    0.000 PngImagePlugin.py:151(read)
      246    0.000    0.000    0.376    0.002 dataloader.py:1296(_get_data)
      246    0.001    0.000    0.375    0.002 dataloader.py:1150(_try_get_data)
      246    0.002    0.000    0.375    0.002 queues.py:92(get)
    55976    0.033    0.000    0.370    0.000 functional.py:1446(relu)
        3    0.001    0.000    0.368    0.123 resnet.py:167(__init__)
     1318    0.365    0.000    0.365    0.000 {method 'cuda' of 'torch._C._TensorBase' objects}
    50415    0.299    0.000    0.350    0.000 bbox.py:53(decode)
     2946    0.037    0.000    0.349    0.000 utils.py:499(safe_as_int)
    10868    0.349    0.000    0.349    0.000 {built-in method PIL._imaging.fill}
      982    0.060    0.000    0.348    0.000 utils.py:108(crop)
       13    0.000    0.000    0.346    0.027 linear.py:90(__init__)
       13    0.000    0.000    0.345    0.027 linear.py:103(reset_parameters)
    12136    0.344    0.000    0.344    0.000 {built-in method torch.zeros}
     3974    0.138    0.000    0.343    0.000 format.py:672(search_read_format)
        3    0.001    0.000    0.340    0.113 ResNet.py:26(__init__)
   927511    0.337    0.000    0.337    0.000 {method 'read' of '_io.BufferedReader' objects}
     8882    0.034    0.000    0.330    0.000 pathlib.py:317(resolve)
    28/24    0.000    0.000    0.326    0.014 functions.py:379(get_call_type)
        2    0.000    0.000    0.325    0.163 templates.py:1020(generic)
        3    0.000    0.000    0.325    0.108 templates.py:971(_get_signature)
    55238    0.322    0.000    0.322    0.000 {built-in method torch.relu_}
        9    0.001    0.000    0.320    0.036 serialization.py:607(load)
     2946    0.004    0.000    0.318    0.000 {method 'min' of 'numpy.ndarray' objects}
     2946    0.002    0.000    0.314    0.000 _methods.py:42(_amin)
        1    0.000    0.000    0.303    0.303 FaceVideoDataModule.py:3291(setup)
     1722    0.003    0.000    0.303    0.000 _tensor.py:613(unique)
        1    0.000    0.000    0.302    0.302 vgg.py:36(__init__)
      318    0.300    0.001    0.300    0.001 {method 'normal_' of 'torch._C._TensorBase' objects}
        1    0.000    0.000    0.298    0.298 ImageTestDataset.py:38(__init__)
      982    0.159    0.000    0.297    0.000 DecaUtils.py:665(plot_kpts)
      246    0.004    0.000    0.297    0.001 DecaDecoder.py:60(forward)
     1722    0.002    0.000    0.295    0.000 functional.py:845(_return_output)
     4910    0.164    0.000    0.293    0.000 format.py:699(search_write_format)
     1722    0.002    0.000    0.293    0.000 functional.py:688(_unique_impl)
     1722    0.291    0.000    0.291    0.000 {built-in method torch._unique2}
        1    0.000    0.000    0.282    0.282 DECA.py:2817(_setup_renderer)
     2946    0.027    0.000    0.281    0.000 utils.py:1476(assert_allclose)
        1    0.001    0.001    0.279    0.279 Renderer.py:175(__init__)
        2    0.000    0.000    0.279    0.139 dataloader.py:431(__iter__)
        2    0.000    0.000    0.279    0.139 dataloader.py:385(_get_iterator)
        2    0.001    0.000    0.279    0.139 dataloader.py:1037(__init__)
    21718    0.271    0.000    0.271    0.000 {method 'join' of 'bytes' objects}
     1563    0.012    0.000    0.270    0.000 std.py:1198(update)
    14730    0.037    0.000    0.269    0.000 PngImagePlugin.py:1011(putchunk)
       35    0.000    0.000    0.266    0.008 codegen.py:654(add_ir_module)
        2    0.000    0.000    0.263    0.132 _serialization.py:87(load)
    32617    0.051    0.000    0.253    0.000 pathlib.py:658(_parse_args)
     2946    0.030    0.000    0.252    0.000 utils.py:701(assert_array_compare)
     1568    0.006    0.000    0.251    0.000 std.py:1325(refresh)
        8    0.000    0.000    0.250    0.031 process.py:110(start)
     4910    0.009    0.000    0.250    0.000 format.py:172(get_writer)
        8    0.000    0.000    0.250    0.031 context.py:222(_Popen)
        8    0.000    0.000    0.249    0.031 context.py:274(_Popen)
        8    0.000    0.000    0.249    0.031 popen_fork.py:15(__init__)
        8    0.001    0.000    0.249    0.031 popen_fork.py:66(_launch)
        8    0.247    0.031    0.248    0.031 {built-in method posix.fork}
      246    0.007    0.000    0.246    0.001 {built-in method _pickle.loads}
       24    0.000    0.000    0.246    0.010 codegen.py:720(_finalize_final_module)
     8884    0.039    0.000    0.246    0.000 request.py:89(__init__)
     8882    0.074    0.000    0.243    0.000 pathlib.py:321(_resolve)
        8    0.000    0.000    0.243    0.030 module.py:1534(load_state_dict)
   1259/8    0.004    0.000    0.242    0.030 module.py:1572(load)
     1259    0.081    0.000    0.236    0.000 module.py:1440(_load_from_state_dict)
     3012    0.115    0.000    0.236    0.000 net_s3fd.py:14(forward)
1974/1968    0.004    0.000    0.235    0.000 pathlib.py:1281(mkdir)
     1573    0.004    0.000    0.234    0.000 std.py:1464(display)
    12858    0.017    0.000    0.233    0.000 request.py:302(get_file)
      982    0.002    0.000    0.231    0.000 <__array_function__ internals>:177(einsum)
     4910    0.006    0.000    0.231    0.000 PngImagePlugin.py:1029(write)
        6    0.000    0.000    0.227    0.038 hub.py:663(load_state_dict_from_url)
     4910    0.011    0.000    0.226    0.000 pillow.py:320(_open)
      246    0.002    0.000    0.225    0.001 reductions.py:296(rebuild_storage_fd)
      982    0.001    0.000    0.224    0.000 einsumfunc.py:997(einsum)
     1982    0.217    0.000    0.224    0.000 {built-in method posix.mkdir}
      982    0.223    0.000    0.223    0.000 {built-in method numpy.core._multiarray_umath.c_einsum}
        2    0.215    0.108    0.215    0.108 {built-in method torch.import_ir_module}
     6397    0.215    0.000    0.215    0.000 {method 'float' of 'torch._C._TensorBase' objects}
      246    0.001    0.000    0.214    0.001 resource_sharer.py:55(detach)
     2946    0.017    0.000    0.214    0.000 utils.py:660(convert_to_float)
     4910    0.012    0.000    0.212    0.000 pillow.py:189(_open)
       24    0.000    0.000    0.208    0.009 codegen.py:967(_finalize_specific)
    36900    0.014    0.000    0.207    0.000 activation.py:97(forward)
   553681    0.204    0.000    0.205    0.000 module.py:1194(__getattr__)
     8884    0.060    0.000    0.202    0.000 request.py:133(_parse_uri)
       24    0.000    0.000    0.197    0.008 codegen.py:586(_optimize_final_module)
       48    0.000    0.000    0.197    0.004 passmanagers.py:203(run)
     3974    0.016    0.000    0.197    0.000 ImageFile.py:92(__init__)
       12    0.000    0.000    0.194    0.016 resnet.py:225(_make_layer)
       50    0.000    0.000    0.193    0.004 codegen.py:1030(wrapper)
       24    0.000    0.000    0.192    0.008 executionengine.py:87(finalize_object)
     2946    0.003    0.000    0.191    0.000 dtype.py:442(img_as_float)
      982    0.190    0.000    0.190    0.000 utils.py:206(_get_preds_fromhm)
1859082/1819028    0.133    0.000    0.190    0.000 {built-in method builtins.isinstance}
    32622    0.095    0.000    0.189    0.000 pathlib.py:64(parse_parts)
       12    0.000    0.000    0.189    0.016 ResNet.py:49(_make_layer)
    14832    0.016    0.000    0.187    0.000 pathlib.py:678(_from_parts)
        4    0.000    0.000    0.187    0.047 _api.py:62(get_state_dict)
     3974    0.028    0.000    0.173    0.000 PngImagePlugin.py:673(_open)
      254    0.002    0.000    0.173    0.001 connection.py:917(wait)
      258    0.001    0.000    0.173    0.001 selectors.py:402(select)
      246    0.002    0.000    0.172    0.001 resource_sharer.py:82(get_connection)
      982    0.008    0.000    0.172    0.000 FaceDetector.py:9(save_landmark)
      258    0.171    0.001    0.171    0.001 {method 'poll' of 'select.poll' objects}
       48    0.000    0.000    0.171    0.004 resnet.py:117(__init__)
        9    0.005    0.001    0.171    0.019 {method 'load' of '_pickle.Unpickler' objects}
        4    0.000    0.000    0.169    0.042 serialization.py:989(_load)
       48    0.000    0.000    0.167    0.003 ResNet.py:87(__init__)
     3444    0.167    0.000    0.167    0.000 {method 'tolist' of 'torch._C._TensorBase' objects}
        1    0.000    0.000    0.166    0.166 linalg.py:523(dot_2)
        1    0.000    0.000    0.166    0.166 linalg.py:480(dot_2_mv)
      246    0.001    0.000    0.164    0.001 connection.py:493(Client)
      986    0.011    0.000    0.161    0.000 format.py:569(_read_array_header)
     3974    0.004    0.000    0.160    0.000 PngImagePlugin.py:879(load_prepare)
     1873    0.002    0.000    0.156    0.000 serialization.py:1004(persistent_load)
     3974    0.005    0.000    0.155    0.000 ImageFile.py:288(load_prepare)
      159    0.000    0.000    0.155    0.001 init.py:415(kaiming_normal_)
     1573    0.005    0.000    0.155    0.000 std.py:1150(__str__)
     1873    0.145    0.000    0.153    0.000 serialization.py:994(load_tensor)
    65076    0.016    0.000    0.152    0.000 pathlib.py:451(readlink)
        1    0.000    0.000    0.152    0.152 obj_io.py:76(load_obj)
        1    0.001    0.001    0.151    0.151 obj_io.py:547(_load_obj)
     3974    0.150    0.000    0.150    0.000 {built-in method PIL._imaging.new}
        1    0.000    0.000    0.150    0.150 DECA.py:347(cuda)
        1    0.000    0.000    0.150    0.150 device_dtype_mixin.py:111(cuda)
        5    0.000    0.000    0.148    0.030 serialization.py:733(_legacy_load)
        1    0.000    0.000    0.148    0.148 module.py:672(cuda)
        1    0.015    0.015    0.148    0.148 obj_io.py:419(_parse_obj)
      264    0.002    0.000    0.148    0.001 postproc.py:68(run)
      277    0.000    0.000    0.147    0.001 module.py:233(__repr__)
     1964    0.071    0.000    0.147    0.000 utils.py:72(transform)
      170    0.146    0.001    0.146    0.001 {method '_set_from_file' of 'torch._C.StorageBase' objects}
      277    0.001    0.000    0.145    0.001 module.py:207(_get_body_lines)
