         408332515 function calls (407828963 primitive calls) in 587.039 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     3974    0.007    0.000   10.587    0.003 format.py:157(get_reader)
     3974    0.004    0.000   10.566    0.003 pillow.py:297(_open)
     3974    0.025    0.000   10.562    0.003 pillow.py:118(_open)
     6068   10.479    0.002   10.485    0.002 {method 'to' of 'torch._C._TensorBase' objects}
     3974    0.005    0.000   10.328    0.003 pillow.py:666(pil_try_read)
     7948    0.006    0.000   10.328    0.001 Image.py:1264(getdata)
    11924    0.155    0.000   10.324    0.001 ImageFile.py:154(load)
   301723    9.596    0.000    9.596    0.000 {method 'decode' of 'ImagingDecoder' objects}
     1004    0.107    0.000    9.548    0.010 net_s3fd.py:68(forward)
182867/123931    1.841    0.000    6.561    0.000 {built-in method numpy.core._multiarray_umath.implement_array_function}
      982    4.827    0.005    5.742    0.006 DecaUtils.py:14(upsample_mesh)
       16    0.000    0.000    4.992    0.312 DecaFLAME.py:285(forward)
       16    0.001    0.000    4.991    0.312 DecaFLAME.py:222(forward)
       16    0.001    0.000    4.973    0.311 lbs.py:142(lbs)
       16    4.950    0.309    4.956    0.310 lbs.py:326(batch_rigid_transform)
       16    1.049    0.066    4.698    0.294 DECA.py:2592(_visualization_checkpoint)
       16    0.001    0.000    4.360    0.273 DECA.py:3046(displacement2normal)
     1004    4.084    0.004    4.084    0.004 {method 'write' of 'cv2.VideoWriter' objects}
        1    0.000    0.000    4.019    4.019 load.py:159(load_model)
        1    0.001    0.001    3.966    3.966 load.py:32(load_deca)
        1    0.000    0.000    3.964    3.964 saving.py:52(load_from_checkpoint)
       64    0.001    0.000    3.385    0.053 Renderer.py:448(world2uv)
        1    0.000    0.000    3.098    3.098 saving.py:156(_load_model_state)
        1    0.000    0.000    3.000    3.000 DECA.py:72(__init__)
        1    0.000    0.000    2.999    2.999 DECA.py:2728(__init__)
      128    0.023    0.000    2.971    0.023 DecaUtils.py:188(vertex_normals)
       32    0.006    0.000    2.920    0.091 Renderer.py:351(render_shape)
      210    0.012    0.000    2.748    0.013 DecaUtils.py:167(face_vertices)
     1964    2.654    0.001    2.654    0.001 {imwrite}
        9    0.001    0.000    2.389    0.265 serialization.py:607(load)
      982    0.017    0.000    2.230    0.002 utils.py:185(get_preds_fromhm)
        2    0.000    0.000    2.194    1.097 FaceDetector.py:77(__init__)
        2    0.001    0.000    2.194    1.097 api.py:52(__init__)
     3928    0.013    0.000    2.169    0.001 io.py:15(torch_img_to_np)
        4    0.000    0.000    2.132    0.533 _utils.py:130(wrapper)
        4    0.000    0.000    2.132    0.533 _utils.py:171(inner_wrapper)
     1964    0.478    0.000    2.066    0.001 DecaUtils.py:613(tensor2image)
  464/272    0.002    0.000    1.925    0.007 container.py:137(forward)
    72679    1.921    0.000    1.921    0.000 {method 'reduce' of 'numpy.ufunc' objects}
     1004    0.001    0.000    1.884    0.002 FaceDataModuleBase.py:110(_instantiate_detector)
        1    0.000    0.000    1.866    1.866 dispatcher.py:340(_compile_for_args)
     38/1    0.000    0.000    1.859    1.859 dispatcher.py:864(compile)
     12/1    0.000    0.000    1.859    1.859 dispatcher.py:78(compile)
     12/1    0.000    0.000    1.859    1.859 dispatcher.py:85(_compile_cached)
     12/1    0.000    0.000    1.859    1.859 dispatcher.py:100(_compile_core)
     12/1    0.000    0.000    1.859    1.859 compiler.py:580(compile_extra)
     9886    0.072    0.000    1.858    0.000 Image.py:2728(fromarray)
     3928    0.035    0.000    1.846    0.000 exposure.py:777(is_low_contrast)
     24/1    0.000    0.000    1.821    1.821 compiler.py:347(compile_extra)
     24/1    0.000    0.000    1.820    1.820 compiler.py:410(_compile_bytecode)
     24/1    0.000    0.000    1.820    1.820 compiler.py:370(_compile_core)
     24/1    0.001    0.000    1.820    1.820 compiler_machinery.py:316(run)
   528/22    0.001    0.000    1.820    0.083 compiler_lock.py:32(_acquire_compile_lock)
   528/22    0.003    0.000    1.819    0.083 compiler_machinery.py:257(_runPass)
  1584/66    0.001    0.000    1.819    0.028 compiler_machinery.py:261(check)
     2946    0.015    0.000    1.771    0.001 _warps.py:692(_clip_warp_output)
        1    0.000    0.000    1.752    1.752 DECA.py:2777(_reinitialize)
    80048    0.596    0.000    1.729    0.000 {built-in method numpy.array}
    58309    0.027    0.000    1.705    0.000 <__array_function__ internals>:177(concatenate)
       16    0.001    0.000    1.684    0.105 DECA.py:469(encode)
       48    0.000    0.000    1.677    0.035 DecaEncoder.py:59(forward)
       48    0.000    0.000    1.668    0.035 DecaEncoder.py:50(forward_features)
       48    0.001    0.000    1.668    0.035 ResNet.py:66(forward)
    22587    0.018    0.000    1.649    0.000 fromnumeric.py:51(_wrapfunc)
     1964    0.009    0.000    1.640    0.001 Image.py:1439(paste)
   1500/5    0.010    0.000    1.625    0.325 module.py:577(_apply)
     1964    1.623    0.001    1.623    0.001 {method 'paste' of 'ImagingCore' objects}
       16    0.000    0.000    1.572    0.098 DECA.py:370(_encode_flame)
       16    0.000    0.000    1.567    0.098 DECA.py:3204(_encode_flame)
        2    0.000    0.000    1.555    0.778 sfd_detector.py:19(__init__)
     6874    0.011    0.000    1.533    0.000 <__array_function__ internals>:177(clip)
        6    0.000    0.000    1.529    0.255 hub.py:663(load_state_dict_from_url)
     6874    0.013    0.000    1.504    0.000 fromnumeric.py:2083(clip)
       16    0.000    0.000    1.497    0.094 DECA.py:3028(_encode_flame)
    24/12    0.000    0.000    1.492    0.124 typed_passes.py:451(run_pass)
      985    0.015    0.000    1.491    0.002 npyio.py:272(load)
    24/12    0.001    0.000    1.490    0.124 typed_passes.py:360(run_pass)
     6874    0.009    0.000    1.480    0.000 {method 'clip' of 'numpy.ndarray' objects}
     6874    0.021    0.000    1.471    0.000 _methods.py:125(_clip)
      986    0.006    0.000    1.438    0.001 format.py:698(read_array)
        1    0.000    0.000    1.431    1.431 DECA.py:3163(_create_model)
     1964    0.003    0.000    1.427    0.001 <__array_function__ internals>:177(dstack)
     1964    0.008    0.000    1.414    0.001 shape_base.py:663(dstack)
      768    0.012    0.000    1.391    0.002 ResNet.py:100(forward)
      112    0.017    0.000    1.386    0.012 Renderer.py:141(forward)
1009/1001    1.369    0.001    1.378    0.001 {built-in method _pickle.load}
     6874    1.340    0.000    1.340    0.000 _methods.py:106(_clip_dep_invoke_with_casting)
        4    0.000    0.000    1.336    0.334 module.py:823(to)
        4    0.008    0.002    1.324    0.331 serialization.py:989(_load)
        9    0.009    0.001    1.321    0.147 {method 'load' of '_pickle.Unpickler' objects}
     2388    0.001    0.000    1.315    0.001 module.py:921(convert)
        4    0.000    0.000    1.309    0.327 _api.py:62(get_state_dict)
        3    0.000    0.000    1.286    0.429 DecaEncoder.py:77(__init__)
        3    0.000    0.000    1.286    0.429 DecaEncoder.py:36(__init__)
     1873    0.004    0.000    1.286    0.001 serialization.py:1004(persistent_load)
     1873    1.264    0.001    1.279    0.001 serialization.py:994(load_tensor)
        3    0.000    0.000    1.266    0.422 DecaEncoder.py:89(_create_encoder)
        3    0.004    0.001    1.266    0.422 ResNet.py:175(load_ResNet50Model)
     24/5    0.000    0.000    1.255    0.251 typed_passes.py:97(run_pass)
     24/5    0.000    0.000    1.255    0.251 typed_passes.py:61(type_inference_stage)
      112    0.005    0.000    1.249    0.011 rasterize_meshes.py:29(rasterize_meshes)
     24/5    0.000    0.000    1.249    0.250 typeinfer.py:1052(propagate)
    51/11    0.002    0.000    1.249    0.114 typeinfer.py:141(propagate)
        1    0.000    0.000    1.247    1.247 DECA.py:3195(_reconfigure)
        1    0.000    0.000    1.247    1.247 DECA.py:2749(_reconfigure)
        2    0.000    0.000    1.241    0.621 DECA.py:2786(_init_deep_losses)
        1    0.000    0.000    1.240    1.240 DecaLosses.py:462(__init__)
        1    0.002    0.002    1.240    1.240 DecaLosses.py:423(__init__)
        1    0.000    0.000    1.238    1.238 vgg.py:438(vgg19)
        1    0.001    0.001    1.238    1.238 vgg.py:98(_vgg)
  659/219    0.002    0.000    1.234    0.006 typeinfer.py:568(resolve)
  750/236    0.000    0.000    1.231    0.005 context.py:187(resolve_function_type)
  659/219    0.000    0.000    1.230    0.006 typeinfer.py:1500(resolve_call)
  750/236    0.001    0.000    1.230    0.005 context.py:231(_resolve_user_function_type)
   295/80    0.001    0.000    1.209    0.015 typeinfer.py:558(__call__)
     37/6    0.000    0.000    1.202    0.200 functions.py:521(get_call_type)
     37/6    0.000    0.000    1.202    0.200 dispatcher.py:300(get_call_template)
      336    0.013    0.000    1.185    0.004 meshes.py:957(_compute_packed)
      112    0.000    0.000    1.184    0.011 meshes.py:554(verts_packed)
        2    1.177    0.589    1.177    0.589 {built-in method posix.system}
     3928    0.005    0.000    1.173    0.000 <__array_function__ internals>:177(percentile)
        1    0.000    0.000    1.170    1.170 FaceVideoDataModule.py:157(_unpack_videos)
        1    0.000    0.000    1.170    1.170 FaceVideoDataModule.py:174(_unpack_video)
     3928    0.027    0.000    1.164    0.000 function_base.py:3861(percentile)
        1    0.000    0.000    1.127    1.127 DECA.py:2911(_create_model)
     6986    0.017    0.000    1.125    0.000 Image.py:679(__array_interface__)
     3928    0.005    0.000    1.123    0.000 function_base.py:4375(_quantile_unchecked)
     3928    0.008    0.000    1.118    0.000 function_base.py:3651(_ureduce)
     3928    0.007    0.000    1.109    0.000 function_base.py:4527(_quantile_ureduce_func)
     6986    0.042    0.000    1.099    0.000 Image.py:710(tobytes)
      224    0.979    0.004    1.093    0.005 utils.py:117(list_to_packed)
     3928    0.014    0.000    1.065    0.000 pillow.py:795(ndarray_to_pil)
        5    0.000    0.000    1.061    0.212 serialization.py:733(_legacy_load)
      170    1.055    0.006    1.055    0.006 {method '_set_from_file' of 'torch._C.StorageBase' objects}
    24/12    0.000    0.000    1.027    0.086 lowering.py:131(lower)
     3928    0.049    0.000    1.009    0.000 function_base.py:4595(_quantile)
     2008    0.004    0.000    1.001    0.000 memory.py:109(empty_cache)
   177740    0.995    0.000    0.995    0.000 {method 'astype' of 'numpy.ndarray' objects}
     2008    0.992    0.000    0.992    0.000 {built-in method torch._C._cuda_emptyCache}
     9886    0.016    0.000    0.937    0.000 Image.py:2675(frombuffer)
        3    0.000    0.000    0.894    0.298 resnet.py:698(resnet50)
        3    0.001    0.000    0.894    0.298 resnet.py:288(_resnet)
     7922    0.015    0.000    0.892    0.000 Image.py:2637(frombytes)
  719/377    0.009    0.000    0.885    0.002 functions.py:283(get_call_type)
    59297    0.882    0.000    0.882    0.000 {method 'copy' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.866    0.866 cloud_io.py:25(load)
5352/2773    0.003    0.000    0.857    0.000 templates.py:343(apply)
      415    0.001    0.000    0.850    0.002 init.py:366(kaiming_uniform_)
     3928    0.845    0.000    0.845    0.000 {method 'tobytes' of 'numpy.ndarray' objects}
      512    0.845    0.002    0.845    0.002 {method 'uniform_' of 'torch._C._TensorBase' objects}
     2031    0.009    0.000    0.843    0.000 std.py:1160(__iter__)
    24/12    0.000    0.000    0.836    0.070 lowering.py:182(lower_normal_function)
   293801    0.195    0.000    0.832    0.000 PngImagePlugin.py:888(load_read)
2289/1167    0.002    0.000    0.832    0.001 templates.py:592(generic)
2289/1167    0.002    0.000    0.830    0.001 templates.py:681(_get_impl)
  252/168    0.000    0.000    0.827    0.005 templates.py:694(_build_impl)
     3928    0.164    0.000    0.783    0.000 lightning_logging.py:7(_fix_image)
     3974    0.009    0.000    0.772    0.000 format.py:333(get_data)
    24/12    0.000    0.000    0.764    0.064 lowering.py:196(lower_function_body)
   140/85    0.003    0.000    0.763    0.009 lowering.py:220(lower_block)
     2946    0.009    0.000    0.757    0.000 ImageDatasetHelpers.py:61(point2transform)
2030/1399    0.004    0.000    0.756    0.001 lowering.py:321(lower_inst)
     3974    0.010    0.000    0.732    0.000 pillow.py:300(_get_data)
       16    0.208    0.013    0.728    0.046 DecaUtils.py:719(tensor_vis_landmarks)
     1004    0.259    0.000    0.726    0.001 detect.py:47(get_predictions)
     2946    0.015    0.000    0.725    0.000 _geometric.py:1552(estimate_transform)
     3974    0.010    0.000    0.720    0.000 pillow.py:167(_get_data)
     3974    0.010    0.000    0.704    0.000 pillow.py:698(pil_get_frame)
     4587    0.671    0.000    0.672    0.000 {built-in method torch.tensor}
     3928    0.009    0.000    0.670    0.000 functions.py:189(get_writer)
     2946    0.011    0.000    0.669    0.000 _geometric.py:1340(estimate)
     3928    0.658    0.000    0.658    0.000 {method 'partition' of 'numpy.ndarray' objects}
     2946    0.131    0.000    0.629    0.000 _geometric.py:91(_umeyama)
     3928    0.007    0.000    0.622    0.000 utils.py:388(fixed_func)
    17684    0.032    0.000    0.620    0.000 fromnumeric.py:69(_wrapreduction)
  886/620    0.001    0.000    0.619    0.001 lowering.py:492(lower_assign)
     3928    0.200    0.000    0.615    0.000 colorconv.py:834(rgb2gray)
  477/342    0.001    0.000    0.606    0.002 lowering.py:997(lower_expr)
      982    0.002    0.000    0.595    0.001 <__array_function__ internals>:177(norm)
    10642    0.512    0.000    0.594    0.000 ffi.py:149(__call__)
     1004    0.593    0.001    0.593    0.001 {method 'flip' of 'torch._C._TensorBase' objects}
      982    0.083    0.000    0.589    0.001 linalg.py:2349(norm)
     6874    0.503    0.000    0.560    0.000 dtype.py:179(_convert)
      982    0.002    0.000    0.546    0.001 <__array_function__ internals>:177(prod)
       30    0.000    0.000    0.542    0.018 selectors.py:402(select)
       30    0.542    0.018    0.542    0.018 {method 'poll' of 'select.poll' objects}
      982    0.002    0.000    0.542    0.001 fromnumeric.py:2970(prod)
      402    0.001    0.000    0.537    0.001 conv.py:425(__init__)
     1088    0.535    0.000    0.535    0.000 {method 'cuda' of 'torch._C._TensorBase' objects}
      402    0.002    0.000    0.534    0.001 conv.py:67(__init__)
       16    0.000    0.000    0.524    0.033 DecaDecoder.py:60(forward)
      402    0.001    0.000    0.511    0.001 conv.py:140(reset_parameters)
     1004    0.510    0.001    0.510    0.001 {cvtColor}
       24    0.000    0.000    0.507    0.021 connection.py:917(wait)
       17    0.000    0.000    0.504    0.030 dataloader.py:676(__next__)
       17    0.000    0.000    0.502    0.030 dataloader.py:1329(_next_data)
     7922    0.014    0.000    0.489    0.000 Image.py:778(frombytes)
        2    0.000    0.000    0.487    0.244 _serialization.py:87(load)
     7900    0.033    0.000    0.486    0.000 pathlib.py:1173(resolve)
    11934    0.466    0.000    0.480    0.000 {built-in method io.open}
     9820    0.011    0.000    0.477    0.000 {method 'max' of 'numpy.ndarray' objects}
  311/245    0.000    0.000    0.474    0.002 base.py:1164(__call__)
  310/245    0.000    0.000    0.472    0.002 base.py:1193(wrapper)
       16    0.000    0.000    0.472    0.029 dataloader.py:1296(_get_data)
       16    0.000    0.000    0.472    0.029 dataloader.py:1150(_try_get_data)
       16    0.000    0.000    0.471    0.029 queues.py:92(get)
   142/92    0.000    0.000    0.468    0.005 codegen.py:566(_ensure_finalized)
       24    0.000    0.000    0.467    0.019 codegen.py:673(finalize)
     9820    0.006    0.000    0.466    0.000 _methods.py:38(_amax)
       16    0.000    0.000    0.455    0.028 connection.py:253(poll)
       16    0.000    0.000    0.455    0.028 connection.py:423(_poll)
    20/15    0.000    0.000    0.441    0.029 base.py:851(compile_subroutine)
     12/9    0.000    0.000    0.441    0.049 base.py:821(_compile_subroutine_no_cache)
        2    0.439    0.219    0.439    0.219 {built-in method torch.import_ir_module}
       12    0.000    0.000    0.412    0.034 cpu.py:197(get_executable)
       24    0.000    0.000    0.411    0.017 codegen.py:946(get_pointer_to_function)
    17/12    0.000    0.000    0.409    0.034 base.py:880(compile_internal)
     3928    0.008    0.000    0.408    0.000 colorconv.py:131(_prepare_colorarray)
   126/99    0.001    0.000    0.406    0.004 lowering.py:736(lower_call)
     3974    0.137    0.000    0.405    0.000 format.py:672(search_read_format)
   113/93    0.000    0.000    0.402    0.004 lowering.py:976(_lower_call_normal)
   927511    0.402    0.000    0.402    0.000 {method 'read' of '_io.BufferedReader' objects}
     12/9    0.000    0.000    0.397    0.044 compiler.py:673(compile_internal)
1974/1968    0.004    0.000    0.396    0.000 pathlib.py:1281(mkdir)
     9886    0.021    0.000    0.396    0.000 Image.py:2598(new)
   307780    0.171    0.000    0.390    0.000 PngImagePlugin.py:151(read)
     1982    0.378    0.000    0.385    0.000 {built-in method posix.mkdir}
     3928    0.003    0.000    0.380    0.000 dtype.py:416(img_as_float64)
        3    0.001    0.000    0.363    0.121 resnet.py:167(__init__)
    50415    0.301    0.000    0.352    0.000 bbox.py:53(decode)
     2946    0.038    0.000    0.347    0.000 utils.py:499(safe_as_int)
       13    0.000    0.000    0.343    0.026 linear.py:90(__init__)
      982    0.054    0.000    0.343    0.000 utils.py:108(crop)
       13    0.000    0.000    0.342    0.026 linear.py:103(reset_parameters)
        3    0.001    0.000    0.341    0.114 ResNet.py:26(__init__)
     9886    0.339    0.000    0.339    0.000 {built-in method PIL._imaging.fill}
    11876    0.013    0.000    0.339    0.000 request.py:302(get_file)
       16    0.002    0.000    0.335    0.021 Renderer.py:217(forward)
     3928    0.005    0.000    0.334    0.000 format.py:172(get_writer)
    28/24    0.000    0.000    0.331    0.014 functions.py:379(get_call_type)
        2    0.000    0.000    0.330    0.165 templates.py:1020(generic)
        3    0.000    0.000    0.330    0.110 templates.py:971(_get_signature)
     2946    0.005    0.000    0.321    0.000 {method 'min' of 'numpy.ndarray' objects}
        1    0.002    0.002    0.320    0.320 DECA.py:2817(_setup_renderer)
     3928    0.007    0.000    0.317    0.000 pillow.py:320(_open)
     2946    0.002    0.000    0.316    0.000 _methods.py:42(_amin)
        1    0.000    0.000    0.312    0.312 ImageTestDataset_copy.py:38(__init__)
     3928    0.008    0.000    0.308    0.000 pillow.py:189(_open)
        1    0.000    0.000    0.308    0.308 Renderer.py:175(__init__)
        1    0.000    0.000    0.305    0.305 vgg.py:36(__init__)
        1    0.000    0.000    0.290    0.290 DECA.py:347(cuda)
        1    0.000    0.000    0.290    0.290 device_dtype_mixin.py:111(cuda)
        1    0.000    0.000    0.289    0.289 module.py:672(cuda)
      318    0.289    0.001    0.289    0.001 {method 'normal_' of 'torch._C._TensorBase' objects}
     7900    0.033    0.000    0.286    0.000 pathlib.py:317(resolve)
        2    0.000    0.000    0.283    0.141 dataloader.py:431(__iter__)
        2    0.000    0.000    0.283    0.141 dataloader.py:385(_get_iterator)
        2    0.001    0.000    0.283    0.141 dataloader.py:1037(__init__)
     1072    0.000    0.000    0.281    0.000 module.py:689(<lambda>)
     2946    0.026    0.000    0.277    0.000 utils.py:1476(assert_allclose)
        8    0.000    0.000    0.264    0.033 process.py:110(start)
       35    0.000    0.000    0.264    0.008 codegen.py:654(add_ir_module)
        8    0.000    0.000    0.264    0.033 context.py:222(_Popen)
        8    0.000    0.000    0.263    0.033 context.py:274(_Popen)
        8    0.000    0.000    0.262    0.033 popen_fork.py:15(__init__)
        8    0.000    0.000    0.262    0.033 popen_fork.py:66(_launch)
      982    0.136    0.000    0.261    0.000 DecaUtils.py:665(plot_kpts)
        8    0.257    0.032    0.261    0.033 {built-in method posix.fork}
    18772    0.258    0.000    0.258    0.000 {method 'join' of 'bytes' objects}
     2946    0.031    0.000    0.250    0.000 utils.py:701(assert_array_compare)
       24    0.000    0.000    0.247    0.010 codegen.py:720(_finalize_final_module)
     1337    0.241    0.000    0.241    0.000 {method 'float' of 'torch._C._TensorBase' objects}
      982    0.002    0.000    0.240    0.000 <__array_function__ internals>:177(einsum)
      982    0.001    0.000    0.233    0.000 einsumfunc.py:997(einsum)
      982    0.232    0.000    0.232    0.000 {built-in method numpy.core._multiarray_umath.c_einsum}
     3012    0.111    0.000    0.229    0.000 net_s3fd.py:14(forward)
        8    0.000    0.000    0.225    0.028 module.py:1534(load_state_dict)
   1259/8    0.003    0.000    0.224    0.028 module.py:1572(load)
     1259    0.067    0.000    0.218    0.000 module.py:1440(_load_from_state_dict)
     3928    0.121    0.000    0.216    0.000 format.py:699(search_write_format)
     2946    0.018    0.000    0.210    0.000 utils.py:660(convert_to_float)
       24    0.000    0.000    0.210    0.009 codegen.py:967(_finalize_specific)
    25739    0.039    0.000    0.210    0.000 pathlib.py:658(_parse_args)
        1    0.190    0.190    0.210    0.210 DecaUtils.py:147(generate_triangles)
     7902    0.033    0.000    0.209    0.000 request.py:89(__init__)
    11784    0.026    0.000    0.208    0.000 PngImagePlugin.py:1011(putchunk)
     7900    0.062    0.000    0.206    0.000 pathlib.py:321(_resolve)
       12    0.000    0.000    0.199    0.017 resnet.py:225(_make_layer)
       24    0.000    0.000    0.198    0.008 codegen.py:586(_optimize_final_module)
       48    0.000    0.000    0.198    0.004 passmanagers.py:203(run)
     3974    0.016    0.000    0.195    0.000 ImageFile.py:92(__init__)
       50    0.000    0.000    0.195    0.004 codegen.py:1030(wrapper)
       24    0.000    0.000    0.194    0.008 executionengine.py:87(finalize_object)
       12    0.000    0.000    0.191    0.016 ResNet.py:49(_make_layer)
     2946    0.003    0.000    0.186    0.000 dtype.py:442(img_as_float)
     3974    0.003    0.000    0.184    0.000 format.py:187(can_read)
     3928    0.004    0.000    0.182    0.000 PngImagePlugin.py:1029(write)
     3974    0.014    0.000    0.181    0.000 pillow.py:101(_can_read)
    21476    0.017    0.000    0.177    0.000 functional.py:1446(relu)
       48    0.000    0.000    0.176    0.004 resnet.py:117(__init__)
    11884    0.014    0.000    0.175    0.000 pathlib.py:678(_from_parts)
     7902    0.051    0.000    0.171    0.000 request.py:133(_parse_uri)
      982    0.170    0.000    0.170    0.000 utils.py:206(_get_preds_fromhm)
     3974    0.026    0.000    0.170    0.000 PngImagePlugin.py:673(_open)
       48    0.000    0.000    0.170    0.004 ResNet.py:87(__init__)
        1    0.000    0.000    0.169    0.169 linalg.py:523(dot_2)
        1    0.000    0.000    0.169    0.169 linalg.py:480(dot_2_mv)
    25743    0.078    0.000    0.161    0.000 pathlib.py:64(parse_parts)
      986    0.010    0.000    0.160    0.000 format.py:569(_read_array_header)
    21428    0.154    0.000    0.154    0.000 {built-in method torch.relu_}
1689927/1650103    0.112    0.000    0.152    0.000 {built-in method builtins.isinstance}
      264    0.002    0.000    0.147    0.001 postproc.py:68(run)
     7948    0.003    0.000    0.145    0.000 request.py:436(firstbytes)
      159    0.000    0.000    0.145    0.001 init.py:415(kaiming_normal_)
     1964    0.069    0.000    0.145    0.000 utils.py:72(transform)
     2512    0.004    0.000    0.144    0.000 context.py:197(_call_incref_decref)
     3974    0.008    0.000    0.142    0.000 request.py:445(_read_first_bytes)
      277    0.000    0.000    0.142    0.001 module.py:233(__repr__)
     1004    0.008    0.000    0.142    0.000 sfd_detector.py:34(_filter_bboxes)
      277    0.000    0.000    0.140    0.001 module.py:207(_get_body_lines)
      277    0.000    0.000    0.139    0.001 module.py:212(<listcomp>)
     5892    0.004    0.000    0.137    0.000 <__array_function__ internals>:177(svd)
6964/2512    0.088    0.000    0.135    0.000 context.py:180(get_meminfos)
      277    0.000    0.000    0.135    0.000 values.py:668(__str__)
      277    0.000    0.000    0.135    0.000 values.py:661(descr)
     3974    0.003    0.000    0.131    0.000 PngImagePlugin.py:879(load_prepare)
     2946    0.002    0.000    0.131    0.000 <__array_function__ internals>:177(matrix_rank)
     1004    0.117    0.000    0.130    0.000 bbox.py:5(nms)
      982    0.002    0.000    0.130    0.000 <__array_function__ internals>:177(argmax)
     2946    0.006    0.000    0.130    0.000 utils.py:1524(compare)
      706    0.006    0.000    0.129    0.000 std.py:1198(update)
        2    0.000    0.000    0.129    0.064 net_s3fd.py:21(__init__)
    59184    0.014    0.000    0.128    0.000 pathlib.py:451(readlink)
       37    0.000    0.000    0.128    0.003 values.py:654(descr_body)
     5892    0.105    0.000    0.128    0.000 linalg.py:1470(svd)
     1259    0.001    0.000    0.128    0.000 values.py:797(descr)
        3    0.000    0.000    0.127    0.042 arrayobj.py:1735(array_ravel)
     3974    0.005    0.000    0.127    0.000 ImageFile.py:288(load_prepare)
        1    0.000    0.000    0.127    0.127 DecaFLAME.py:274(__init__)
     2946    0.037    0.000    0.126    0.000 linalg.py:1792(matrix_rank)
     1259    0.003    0.000    0.126    0.000 values.py:799(<listcomp>)
