         12658593 function calls (12203965 primitive calls) in 127.782 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     1006    0.005    0.000   17.445    0.017 functions.py:237(imread)
    36239    0.047    0.000   17.368    0.000 conv.py:456(forward)
    36239    0.038    0.000   17.296    0.000 conv.py:448(_conv_forward)
    36239   17.259    0.000   17.259    0.000 {built-in method torch.conv2d}
     1006    0.005    0.000   16.714    0.017 functions.py:148(get_reader)
       31    0.001    0.000   15.621    0.504 io.py:86(decode)
     1006    0.004    0.000   13.741    0.014 format.py:157(get_reader)
     1006    0.005    0.000   13.736    0.014 format.py:215(__init__)
     1006    0.002    0.000   13.731    0.014 pillow.py:297(_open)
     1006    0.010    0.000   13.729    0.014 pillow.py:118(_open)
     1006    0.002    0.000   13.633    0.014 pillow.py:666(pil_try_read)
     2012    0.002    0.000   13.632    0.007 Image.py:1264(getdata)
     3020    0.242    0.000   13.630    0.005 ImageFile.py:154(load)
    13092   13.208    0.001   13.208    0.001 {method 'cpu' of 'torch._C._TensorBase' objects}
       31    0.038    0.001   11.425    0.369 DECA.py:938(decode)
     1004    0.020    0.000   11.001    0.011 detect.py:41(<listcomp>)
     1004    0.109    0.000    8.848    0.009 net_s3fd.py:68(forward)
   145920    0.255    0.000    8.693    0.000 PngImagePlugin.py:888(load_read)
   453093    8.085    0.000    8.085    0.000 {method 'read' of '_io.BufferedReader' objects}
     6713    7.904    0.001    7.905    0.001 {method 'to' of 'torch._C._TensorBase' objects}
     5115    0.021    0.000    7.317    0.001 batchnorm.py:134(forward)
     5115    0.014    0.000    7.280    0.001 functional.py:2407(batch_norm)
     5115    7.261    0.001    7.261    0.001 {built-in method torch.batch_norm}
    23726    0.022    0.000    6.004    0.000 functional.py:1446(relu)
    23633    5.952    0.000    5.952    0.000 {built-in method torch.relu_}
     4650    0.005    0.000    5.842    0.001 activation.py:97(forward)
      982    0.011    0.000    5.057    0.005 ImageDatasetHelpers.py:69(bbpoint_warp)
      982    3.831    0.004    4.758    0.005 _warps.py:735(warp)
       31    0.003    0.000    4.684    0.151 DECA.py:3046(displacement2normal)
   145920    4.628    0.000    4.628    0.000 {method 'decode' of 'ImagingDecoder' objects}
        1    0.000    0.000    4.230    4.230 FaceVideoDataModule.py:157(_unpack_videos)
        1    0.000    0.000    4.229    4.229 FaceVideoDataModule.py:174(_unpack_video)
        1    4.214    4.214    4.214    4.214 {built-in method posix.system}
      248    0.254    0.001    4.196    0.017 DecaUtils.py:188(vertex_normals)
       31    0.883    0.028    4.194    0.135 DECA.py:2592(_visualization_checkpoint)
      124    0.002    0.000    4.075    0.033 Renderer.py:448(world2uv)
     1041    0.004    0.000    4.044    0.004 std.py:1160(__iter__)
     1004    0.006    0.000    3.856    0.004 pathlib.py:1173(resolve)
     1004    0.003    0.000    3.824    0.004 pathlib.py:317(resolve)
     1004    0.022    0.000    3.817    0.004 pathlib.py:321(_resolve)
     9036    0.006    0.000    3.791    0.000 pathlib.py:451(readlink)
     9036    3.785    0.000    3.785    0.000 {built-in method posix.readlink}
     3663    3.661    0.001    3.663    0.001 {built-in method posix.stat}
      217    0.157    0.001    3.611    0.017 Renderer.py:141(forward)
  988/986    0.003    0.000    3.578    0.004 pathlib.py:1281(mkdir)
       31    0.036    0.001    3.030    0.098 Renderer.py:217(forward)
      217    0.016    0.000    2.737    0.013 rasterize_meshes.py:29(rasterize_meshes)
      651    0.060    0.000    2.672    0.004 meshes.py:957(_compute_packed)
      217    0.001    0.000    2.671    0.012 meshes.py:554(verts_packed)
       32    0.001    0.000    2.659    0.083 dataloader.py:676(__next__)
       62    0.010    0.000    2.607    0.042 Renderer.py:351(render_shape)
       32    0.000    0.000    2.413    0.075 dataloader.py:1329(_next_data)
      982    0.019    0.000    2.347    0.002 utils.py:185(get_preds_fromhm)
       31    0.000    0.000    2.306    0.074 dataloader.py:1296(_get_data)
       31    0.000    0.000    2.306    0.074 dataloader.py:1150(_try_get_data)
       31    0.000    0.000    2.306    0.074 queues.py:92(get)
      434    1.780    0.004    2.236    0.005 utils.py:117(list_to_packed)
      405    0.211    0.001    2.028    0.005 DecaUtils.py:167(face_vertices)
        1    0.000    0.000    1.989    1.989 load.py:159(load_model)
       31    0.001    0.000    1.989    0.064 {built-in method _pickle.loads}
        1    0.000    0.000    1.970    1.970 dispatcher.py:340(_compile_for_args)
     38/1    0.000    0.000    1.963    1.963 dispatcher.py:864(compile)
     12/1    0.000    0.000    1.963    1.963 dispatcher.py:78(compile)
     12/1    0.000    0.000    1.963    1.963 dispatcher.py:85(_compile_cached)
     12/1    0.001    0.000    1.963    1.963 dispatcher.py:100(_compile_core)
     12/1    0.000    0.000    1.963    1.963 compiler.py:580(compile_extra)
     1006    0.007    0.000    1.944    0.002 request.py:89(__init__)
        1    0.001    0.001    1.939    1.939 load.py:32(load_deca)
        1    0.000    0.000    1.938    1.938 saving.py:52(load_from_checkpoint)
     24/1    0.000    0.000    1.936    1.936 compiler.py:347(compile_extra)
     1006    0.009    0.000    1.936    0.002 request.py:133(_parse_uri)
     24/1    0.000    0.000    1.936    1.936 compiler.py:410(_compile_bytecode)
     24/1    0.000    0.000    1.936    1.936 compiler.py:370(_compile_core)
     24/1    0.001    0.000    1.935    1.935 compiler_machinery.py:316(run)
   528/22    0.001    0.000    1.935    0.088 compiler_lock.py:32(_acquire_compile_lock)
   528/22    0.003    0.000    1.935    0.088 compiler_machinery.py:257(_runPass)
  1584/66    0.001    0.000    1.934    0.029 compiler_machinery.py:261(check)
     2295    0.003    0.000    1.915    0.001 genericpath.py:16(exists)
        1    0.000    0.000    1.843    1.843 saving.py:156(_load_model_state)
      996    1.820    0.002    1.823    0.002 {built-in method posix.mkdir}
     1816    1.811    0.001    1.811    0.001 {built-in method torch.zeros}
       31    0.000    0.000    1.761    0.057 reductions.py:296(rebuild_storage_fd)
      984    0.002    0.000    1.753    0.002 pathlib.py:1417(is_dir)
      985    0.001    0.000    1.751    0.002 pathlib.py:1193(stat)
        1    0.000    0.000    1.741    1.741 DECA.py:72(__init__)
        1    0.000    0.000    1.740    1.740 DECA.py:2728(__init__)
       31    0.000    0.000    1.717    0.055 resource_sharer.py:55(detach)
    24/12    0.000    0.000    1.595    0.133 typed_passes.py:451(run_pass)
    24/12    0.001    0.000    1.593    0.133 typed_passes.py:360(run_pass)
        2    0.000    0.000    1.585    0.793 dataloader.py:431(__iter__)
        2    0.000    0.000    1.585    0.793 dataloader.py:385(_get_iterator)
        2    0.004    0.002    1.585    0.793 dataloader.py:1037(__init__)
       31    0.000    0.000    1.440    0.046 resource_sharer.py:82(get_connection)
        2    0.000    0.000    1.364    0.682 FaceDetector.py:77(__init__)
        2    0.001    0.000    1.364    0.682 api.py:52(__init__)
     24/5    0.000    0.000    1.332    0.266 typed_passes.py:97(run_pass)
     24/5    0.000    0.000    1.331    0.266 typed_passes.py:61(type_inference_stage)
     24/5    0.000    0.000    1.325    0.265 typeinfer.py:1052(propagate)
    51/11    0.002    0.000    1.325    0.120 typeinfer.py:141(propagate)
       31    0.000    0.000    1.310    0.042 connection.py:493(Client)
  659/219    0.002    0.000    1.310    0.006 typeinfer.py:568(resolve)
  750/236    0.000    0.000    1.306    0.006 context.py:187(resolve_function_type)
  659/219    0.000    0.000    1.306    0.006 typeinfer.py:1500(resolve_call)
  750/236    0.001    0.000    1.306    0.006 context.py:231(_resolve_user_function_type)
   295/80    0.001    0.000    1.284    0.016 typeinfer.py:558(__call__)
     37/6    0.000    0.000    1.277    0.213 functions.py:521(get_call_type)
     37/6    0.000    0.000    1.277    0.213 dispatcher.py:300(get_call_template)
        1    0.000    0.000    1.233    1.233 DECA.py:2777(_reinitialize)
       31    0.001    0.000    1.121    0.036 DecaFLAME.py:285(forward)
    24/12    0.000    0.000    1.107    0.092 lowering.py:131(lower)
      548    1.100    0.002    1.100    0.002 {method 'acquire' of '_thread.lock' objects}
       32    0.002    0.000    1.085    0.034 process.py:110(start)
       32    0.000    0.000    1.079    0.034 context.py:222(_Popen)
       32    0.001    0.000    1.079    0.034 context.py:274(_Popen)
       31    0.003    0.000    1.079    0.035 DecaFLAME.py:222(forward)
       32    0.001    0.000    1.078    0.034 popen_fork.py:15(__init__)
       32    0.002    0.000    1.076    0.034 popen_fork.py:66(_launch)
     1004    0.002    0.000    1.066    0.001 FaceDataModuleBase.py:110(_instantiate_detector)
   1500/5    0.009    0.000    1.061    0.212 module.py:577(_apply)
     1006    0.040    0.000    1.024    0.001 format.py:672(search_read_format)
     2008    0.005    0.000    1.010    0.001 memory.py:109(empty_cache)
     2008    1.001    0.000    1.001    0.000 {built-in method torch._C._cuda_emptyCache}
        4    0.000    0.000    0.988    0.247 _utils.py:130(wrapper)
        4    0.000    0.000    0.988    0.247 _utils.py:171(inner_wrapper)
        2    0.000    0.000    0.964    0.482 sfd_detector.py:19(__init__)
     1006    0.001    0.000    0.959    0.001 format.py:187(can_read)
     1006    0.006    0.000    0.958    0.001 pillow.py:101(_can_read)
  719/377    0.009    0.000    0.946    0.003 functions.py:283(get_call_type)
        1    0.000    0.000    0.944    0.944 DECA.py:3163(_create_model)
     2012    0.001    0.000    0.943    0.000 request.py:436(firstbytes)
     1006    0.005    0.000    0.942    0.001 request.py:445(_read_first_bytes)
5352/2773    0.004    0.000    0.917    0.000 templates.py:343(apply)
       32    0.912    0.029    0.914    0.029 {built-in method posix.fork}
        4    0.000    0.000    0.912    0.228 module.py:823(to)
    24/12    0.000    0.000    0.898    0.075 lowering.py:182(lower_normal_function)
     2388    0.001    0.000    0.894    0.000 module.py:921(convert)
2289/1167    0.002    0.000    0.891    0.001 templates.py:592(generic)
        3    0.000    0.000    0.889    0.296 DecaEncoder.py:77(__init__)
        3    0.000    0.000    0.889    0.296 DecaEncoder.py:36(__init__)
2289/1167    0.002    0.000    0.889    0.001 templates.py:681(_get_impl)
  252/168    0.000    0.000    0.886    0.005 templates.py:694(_build_impl)
        3    0.000    0.000    0.866    0.289 DecaEncoder.py:89(_create_encoder)
        3    0.002    0.001    0.866    0.289 ResNet.py:175(load_ResNet50Model)
      415    0.001    0.000    0.856    0.002 init.py:366(kaiming_uniform_)
     1109    0.855    0.001    0.855    0.001 {built-in method io.open}
      512    0.851    0.002    0.851    0.002 {method 'uniform_' of 'torch._C._TensorBase' objects}
     2012    0.004    0.000    0.842    0.000 request.py:302(get_file)
    24/12    0.000    0.000    0.820    0.068 lowering.py:196(lower_function_body)
   140/85    0.003    0.000    0.819    0.010 lowering.py:220(lower_block)
2030/1399    0.005    0.000    0.811    0.001 lowering.py:321(lower_inst)
103333/93482    0.279    0.000    0.810    0.000 {built-in method numpy.core._multiarray_umath.implement_array_function}
     1004    0.265    0.000    0.734    0.001 detect.py:47(get_predictions)
     1004    0.724    0.001    0.724    0.001 {method 'flip' of 'torch._C._TensorBase' objects}
       31    0.035    0.001    0.714    0.023 DecaDecoder.py:60(forward)
       31    0.178    0.006    0.702    0.023 DecaUtils.py:719(tensor_vis_landmarks)
  886/620    0.001    0.000    0.661    0.001 lowering.py:492(lower_assign)
      982    0.006    0.000    0.648    0.001 _warps.py:692(_clip_warp_output)
  477/342    0.001    0.000    0.647    0.002 lowering.py:997(lower_expr)
        1    0.000    0.000    0.644    0.644 DECA.py:2911(_create_model)
    10642    0.535    0.000    0.623    0.000 ffi.py:149(__call__)
     4632    0.621    0.000    0.621    0.000 {built-in method torch.tensor}
       31    0.054    0.002    0.608    0.020 lbs.py:142(lbs)
        1    0.000    0.000    0.578    0.578 _base.py:643(__exit__)
        1    0.000    0.000    0.578    0.578 thread.py:230(shutdown)
       32    0.000    0.000    0.578    0.018 threading.py:979(join)
       32    0.000    0.000    0.578    0.018 threading.py:1017(_wait_for_tstate_lock)
      256    0.573    0.002    0.573    0.002 {built-in method posix.read}
      124    0.000    0.000    0.571    0.005 connection.py:208(recv_bytes)
      124    0.000    0.000    0.571    0.005 connection.py:413(_recv_bytes)
      248    0.001    0.000    0.570    0.002 connection.py:374(_recv)
      402    0.001    0.000    0.542    0.001 conv.py:425(__init__)
    19651    0.541    0.000    0.541    0.000 {method 'reduce' of 'numpy.ufunc' objects}
      124    0.000    0.000    0.540    0.004 connection.py:390(_send_bytes)
      124    0.000    0.000    0.540    0.004 connection.py:365(_send)
      124    0.539    0.004    0.539    0.004 {built-in method posix.write}
      402    0.002    0.000    0.539    0.001 conv.py:67(__init__)
       31    0.000    0.000    0.533    0.017 connection.py:732(deliver_challenge)
       65    0.000    0.000    0.530    0.008 threading.py:834(start)
      217    0.230    0.001    0.528    0.002 meshes.py:215(__init__)
       65    0.000    0.000    0.523    0.008 threading.py:540(wait)
       97    0.000    0.000    0.523    0.005 threading.py:270(wait)
      402    0.001    0.000    0.517    0.001 conv.py:140(reset_parameters)
        1    0.000    0.000    0.507    0.507 DECA.py:3195(_reconfigure)
        1    0.000    0.000    0.507    0.507 DECA.py:2749(_reconfigure)
  311/245    0.000    0.000    0.506    0.002 base.py:1164(__call__)
  310/245    0.000    0.000    0.504    0.002 base.py:1193(wrapper)
        2    0.000    0.000    0.501    0.250 DECA.py:2786(_init_deep_losses)
22590/22587    0.002    0.000    0.500    0.000 {built-in method builtins.iter}
        1    0.000    0.000    0.500    0.500 DecaLosses.py:462(__init__)
        1    0.002    0.002    0.500    0.500 DecaLosses.py:423(__init__)
        1    0.000    0.000    0.498    0.498 asyncio.py:23(__init__)
        1    0.000    0.000    0.497    0.497 vgg.py:438(vgg19)
        1    0.001    0.001    0.497    0.497 vgg.py:98(_vgg)
        3    0.000    0.000    0.490    0.163 resnet.py:698(resnet50)
        3    0.003    0.001    0.490    0.163 resnet.py:288(_resnet)
   142/92    0.000    0.000    0.490    0.005 codegen.py:566(_ensure_finalized)
       24    0.000    0.000    0.490    0.020 codegen.py:673(finalize)
    63266    0.223    0.000    0.469    0.000 {built-in method numpy.array}
    20/15    0.000    0.000    0.468    0.031 base.py:851(compile_subroutine)
     12/9    0.000    0.000    0.467    0.052 base.py:821(_compile_subroutine_no_cache)
       31    0.000    0.000    0.465    0.015 connection.py:747(answer_challenge)
   150950    0.187    0.000    0.444    0.000 PngImagePlugin.py:151(read)
    17/12    0.000    0.000    0.432    0.036 base.py:880(compile_internal)
   126/99    0.001    0.000    0.431    0.004 lowering.py:736(lower_call)
       12    0.000    0.000    0.430    0.036 cpu.py:197(get_executable)
       24    0.000    0.000    0.429    0.018 codegen.py:946(get_pointer_to_function)
   113/93    0.000    0.000    0.426    0.005 lowering.py:976(_lower_call_normal)
       68    0.000    0.000    0.419    0.006 selectors.py:402(select)
       68    0.419    0.006    0.419    0.006 {method 'poll' of 'select.poll' objects}
     12/9    0.000    0.000    0.419    0.047 compiler.py:673(compile_internal)
    55369    0.416    0.000    0.416    0.000 {method 'copy' of 'numpy.ndarray' objects}
       63    0.001    0.000    0.415    0.007 connection.py:917(wait)
       93    0.000    0.000    0.412    0.004 connection.py:181(send_bytes)
        2    0.000    0.000    0.394    0.197 dataloader.py:1117(_reset)
       95    0.000    0.000    0.394    0.004 dataloader.py:1378(_try_put_index)
       94    0.000    0.000    0.394    0.004 queues.py:80(put)
       32    0.001    0.000    0.391    0.012 queues.py:158(_start_thread)
    14182    0.389    0.000    0.389    0.000 {built-in method torch.full}
     1006    0.001    0.000    0.369    0.000 format.py:241(__exit__)
     2012    0.003    0.000    0.368    0.000 format.py:252(close)
        3    0.001    0.000    0.364    0.121 resnet.py:167(__init__)
     1006    0.003    0.000    0.364    0.000 request.py:380(finish)
     1020    0.360    0.000    0.360    0.000 {method 'close' of '_io.BufferedReader' objects}
     1006    0.004    0.000    0.354    0.000 format.py:333(get_data)
    50415    0.302    0.000    0.354    0.000 bbox.py:53(decode)
       31    0.036    0.001    0.352    0.011 DecaFLAME.py:108(_find_dynamic_lmk_idx_and_bcoords)
        3    0.001    0.000    0.347    0.116 ResNet.py:26(__init__)
      233    0.346    0.001    0.346    0.001 {built-in method posix.close}
    28/24    0.000    0.000    0.346    0.014 functions.py:379(get_call_type)
        2    0.000    0.000    0.345    0.173 templates.py:1020(generic)
        3    0.000    0.000    0.345    0.115 templates.py:971(_get_signature)
       13    0.000    0.000    0.343    0.026 linear.py:90(__init__)
       13    0.000    0.000    0.342    0.026 linear.py:103(reset_parameters)
     1006    0.004    0.000    0.338    0.000 pillow.py:300(_get_data)
      982    0.056    0.000    0.336    0.000 utils.py:108(crop)
     1103    0.334    0.000    0.334    0.000 {method 'cuda' of 'torch._C._TensorBase' objects}
     1006    0.004    0.000    0.334    0.000 pillow.py:167(_get_data)
     1006    0.004    0.000    0.328    0.000 pillow.py:698(pil_get_frame)
     1667    0.321    0.000    0.321    0.000 {method 'float' of 'torch._C._TensorBase' objects}
        9    0.001    0.000    0.318    0.035 serialization.py:607(load)
       62    0.126    0.002    0.317    0.005 lbs.py:279(batch_rodrigues)
       31    0.000    0.000    0.312    0.010 connection.py:623(SocketClient)
       31    0.000    0.000    0.304    0.010 connection.py:253(poll)
       31    0.000    0.000    0.304    0.010 connection.py:423(_poll)
        1    0.000    0.000    0.302    0.302 vgg.py:36(__init__)
        1    0.000    0.000    0.300    0.300 FaceVideoDataModule.py:3290(setup)
        1    0.000    0.000    0.300    0.300 ImageTestDataset_copy.py:38(__init__)
        1    0.000    0.000    0.289    0.289 DECA.py:2817(_setup_renderer)
      318    0.288    0.001    0.288    0.001 {method 'normal_' of 'torch._C._TensorBase' objects}
       35    0.000    0.000    0.287    0.008 codegen.py:654(add_ir_module)
        1    0.000    0.000    0.286    0.286 Renderer.py:175(__init__)
       31    0.160    0.005    0.285    0.009 lbs.py:326(batch_rigid_transform)
5547/5330    0.007    0.000    0.281    0.000 _jit_internal.py:413(fn)
        3    0.000    0.000    0.272    0.091 dataloader.py:1431(_shutdown_workers)
        2    0.000    0.000    0.271    0.136 _serialization.py:87(load)
     2947    0.004    0.000    0.262    0.000 fromnumeric.py:51(_wrapfunc)
      982    0.139    0.000    0.262    0.000 DecaUtils.py:665(plot_kpts)
     7935    0.261    0.000    0.261    0.000 {method 'view' of 'torch._C._TensorBase' objects}
       67    0.000    0.000    0.258    0.004 connection.py:360(_close)
      982    0.002    0.000    0.258    0.000 {method 'min' of 'numpy.ndarray' objects}
       24    0.000    0.000    0.258    0.011 codegen.py:720(_finalize_final_module)
      982    0.001    0.000    0.256    0.000 _methods.py:42(_amin)
       31    0.254    0.008    0.254    0.008 {method 'connect' of '_socket.socket' objects}
     1964    0.002    0.000    0.251    0.000 {method 'max' of 'numpy.ndarray' objects}
       63    0.000    0.000    0.250    0.004 connection.py:173(close)
     1964    0.001    0.000    0.249    0.000 _methods.py:38(_amax)
      982    0.003    0.000    0.243    0.000 ImageDatasetHelpers.py:61(point2transform)
     1006    0.005    0.000    0.237    0.000 Image.py:679(__array_interface__)
      982    0.005    0.000    0.236    0.000 _geometric.py:1552(estimate_transform)
     2074    0.002    0.000    0.233    0.000 _utils.py:131(_rebuild_tensor)
      534    0.005    0.000    0.231    0.000 std.py:1198(update)
     1006    0.009    0.000    0.230    0.000 Image.py:710(tobytes)
       32    0.000    0.000    0.229    0.007 process.py:142(join)
       32    0.000    0.000    0.229    0.007 popen_fork.py:40(wait)
        6    0.000    0.000    0.227    0.038 hub.py:663(load_state_dict_from_url)
       31    0.000    0.000    0.227    0.007 reductions.py:90(rebuild_tensor)
     5113    0.005    0.000    0.226    0.000 functional.py:760(_max_pool2d)
      538    0.002    0.000    0.224    0.000 std.py:1325(refresh)
      542    0.002    0.000    0.222    0.000 std.py:1464(display)
        2    0.222    0.111    0.222    0.111 {built-in method torch.import_ir_module}
     5113    0.221    0.000    0.221    0.000 {built-in method torch.max_pool2d}
      982    0.004    0.000    0.218    0.000 _geometric.py:1340(estimate)
       24    0.000    0.000    0.218    0.009 codegen.py:967(_finalize_specific)
     2074    0.217    0.000    0.217    0.000 {method 'set_' of 'torch._C._TensorBase' objects}
        1    0.198    0.198    0.217    0.217 DecaUtils.py:147(generate_triangles)
       31    0.000    0.000    0.209    0.007 connection.py:262(__exit__)
       24    0.000    0.000    0.208    0.009 codegen.py:586(_optimize_final_module)
       48    0.000    0.000    0.208    0.004 passmanagers.py:203(run)
    52410    0.017    0.000    0.207    0.000 <__array_function__ internals>:177(concatenate)
        8    0.000    0.000    0.205    0.026 module.py:1534(load_state_dict)
   1259/8    0.003    0.000    0.205    0.026 module.py:1572(load)
      982    0.041    0.000    0.204    0.000 _geometric.py:91(_umeyama)
     3012    0.099    0.000    0.204    0.000 net_s3fd.py:14(forward)
       12    0.000    0.000    0.202    0.017 resnet.py:225(_make_layer)
       50    0.000    0.000    0.202    0.004 codegen.py:1030(wrapper)
       24    0.000    0.000    0.201    0.008 executionengine.py:87(finalize_object)
     1259    0.063    0.000    0.200    0.000 module.py:1440(_load_from_state_dict)
       12    0.000    0.000    0.195    0.016 ResNet.py:49(_make_layer)
        4    0.000    0.000    0.189    0.047 _api.py:62(get_state_dict)
       48    0.000    0.000    0.179    0.004 resnet.py:117(__init__)
      982    0.174    0.000    0.174    0.000 utils.py:206(_get_preds_fromhm)
        1    0.000    0.000    0.174    0.174 linalg.py:523(dot_2)
        1    0.000    0.000    0.174    0.174 linalg.py:480(dot_2_mv)
       48    0.000    0.000    0.173    0.004 ResNet.py:87(__init__)
        9    0.005    0.001    0.171    0.019 {method 'load' of '_pickle.Unpickler' objects}
        4    0.000    0.000    0.168    0.042 serialization.py:989(_load)
      982    0.007    0.000    0.167    0.000 thread.py:158(submit)
        2    0.000    0.000    0.166    0.083 dataloader.py:1509(__del__)
      542    0.001    0.000    0.165    0.000 std.py:457(print_status)
      277    0.000    0.000    0.160    0.001 module.py:233(__repr__)
      103    0.158    0.002    0.158    0.002 {built-in method posix.pipe}
145684/70175    0.046    0.000    0.158    0.000 {method 'format' of 'str' objects}
      277    0.001    0.000    0.158    0.001 module.py:207(_get_body_lines)
      277    0.000    0.000    0.157    0.001 module.py:212(<listcomp>)
     1092    0.001    0.000    0.157    0.000 utils.py:194(inner)
      559    0.156    0.000    0.156    0.000 {method 'write' of '_io.TextIOWrapper' objects}
     1873    0.002    0.000    0.156    0.000 serialization.py:1004(persistent_load)
      542    0.001    0.000    0.153    0.000 std.py:451(fp_write)
       93    0.000    0.000    0.152    0.002 pooling.py:161(forward)
     1873    0.145    0.000    0.152    0.000 serialization.py:994(load_tensor)
      264    0.002    0.000    0.152    0.001 postproc.py:68(run)
      277    0.000    0.000    0.152    0.001 values.py:668(__str__)
      277    0.000    0.000    0.151    0.001 values.py:661(descr)
        1    0.000    0.000    0.151    0.151 DECA.py:347(cuda)
        1    0.000    0.000    0.151    0.151 device_dtype_mixin.py:111(cuda)
    19084    0.151    0.000    0.151    0.000 {method 'encode' of 'ImagingEncoder' objects}
     2512    0.004    0.000    0.150    0.000 context.py:197(_call_incref_decref)
        1    0.000    0.000    0.150    0.150 module.py:672(cuda)
        5    0.000    0.000    0.147    0.029 serialization.py:733(_legacy_load)
      982    0.001    0.000    0.146    0.000 thread.py:193(_adjust_thread_count)
       37    0.000    0.000    0.145    0.004 values.py:654(descr_body)
     1259    0.001    0.000    0.145    0.000 values.py:797(descr)
      170    0.144    0.001    0.144    0.001 {method '_set_from_file' of 'torch._C.StorageBase' objects}
     1004    0.009    0.000    0.143    0.000 sfd_detector.py:34(_filter_bboxes)
     1072    0.000    0.000    0.143    0.000 module.py:689(<lambda>)
      159    0.000    0.000    0.142    0.001 init.py:415(kaiming_normal_)
     1259    0.003    0.000    0.142    0.000 values.py:799(<listcomp>)
6964/2512    0.089    0.000    0.141    0.000 context.py:180(get_meminfos)
        3    0.000    0.000    0.140    0.047 arrayobj.py:1735(array_ravel)
85276/34451    0.021    0.000    0.140    0.000 _utils.py:44(__str__)
     1964    0.068    0.000    0.140    0.000 utils.py:72(transform)
      982    0.001    0.000    0.138    0.000 <__array_function__ internals>:177(clip)
        1    0.000    0.000    0.135    0.135 FaceVideoDataModule.py:3166(__init__)
        1    0.000    0.000    0.135    0.135 FaceVideoDataModule.py:70(__init__)
        1    0.000    0.000    0.135    0.135 FaceDataModuleBase.py:59(__init__)
        8    0.000    0.000    0.135    0.017 __init__.py:77(is_available)
       13    0.135    0.010    0.135    0.010 {built-in method torch._C._cuda_getDeviceCount}
      982    0.002    0.000    0.133    0.000 fromnumeric.py:2083(clip)
      982    0.002    0.000    0.133    0.000 <__array_function__ internals>:177(argmax)
     1004    0.118    0.000    0.131    0.000 bbox.py:5(nms)
      982    0.001    0.000    0.130    0.000 {method 'clip' of 'numpy.ndarray' objects}
      434    0.001    0.000    0.130    0.000 meshes.py:513(isempty)
       31    0.000    0.000    0.129    0.004 connection.py:202(send)
      982    0.003    0.000    0.129    0.000 _methods.py:125(_clip)
        1    0.000    0.000    0.128    0.128 linalg.py:727(dot_3)
        1    0.000    0.000    0.128    0.128 linalg.py:581(dot_3_vm)
      982    0.003    0.000    0.128    0.000 fromnumeric.py:1127(argmax)
       64    0.000    0.000    0.126    0.002 _ops.py:138(__call__)
        2    0.000    0.000    0.125    0.062 net_s3fd.py:21(__init__)
      982    0.123    0.000    0.123    0.000 {method 'argmax' of 'numpy.ndarray' objects}
    25329    0.021    0.000    0.122    0.000 values.py:219(_to_string)
     1736    0.120    0.000    0.120    0.000 {method 'expand' of 'torch._C._TensorBase' objects}
       32    0.000    0.000    0.119    0.004 profiler.py:436(__init__)
      560    0.001    0.000    0.119    0.000 popen_fork.py:24(poll)
