         410628875 function calls (409984089 primitive calls) in 620.612 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     1722    0.001    0.000    0.005    0.000 meshes.py:597(faces_packed)
      101    0.000    0.000    0.005    0.000 base.py:986(make_helper)
    14763    0.002    0.000    0.005    0.000 templates.py:355(<genexpr>)
      283    0.000    0.000    0.005    0.000 misc.py:71(maybe_literal)
      270    0.001    0.000    0.005    0.000 threading.py:341(notify)
        1    0.000    0.000    0.005    0.005 cffi_utils.py:2(<module>)
     3974    0.005    0.000    0.005    0.000 {built-in method PIL._imaging.zip_decoder}
     6523    0.002    0.000    0.005    0.000 _utils.py:625(is_primitive_dict)
        5    0.000    0.000    0.005    0.001 arrayobj.py:846(prepare)
     1968    0.001    0.000    0.005    0.000 fromnumeric.py:2675(amax)
        7    0.000    0.000    0.005    0.001 DecaFLAME.py:23(to_np)
      116    0.000    0.000    0.005    0.000 lowering.py:668(fold_call_args)
        1    0.000    0.000    0.005    0.005 api.py:41(__init__)
      301    0.000    0.000    0.005    0.000 context.py:8(get_global_context)
    19640    0.004    0.000    0.005    0.000 linalg.py:116(isComplexType)
      300    0.000    0.000    0.005    0.000 arrayobj.py:37(set_range_metadata)
      324    0.001    0.000    0.005    0.000 batchnorm.py:73(reset_parameters)
     2460    0.005    0.000    0.005    0.000 {method 'expand_as' of 'torch._C._TensorBase' objects}
    54465    0.005    0.000    0.005    0.000 _utils.py:13(is_used)
     2210    0.005    0.000    0.005    0.000 {built-in method numpy.arange}
      492    0.005    0.000    0.005    0.000 {method 'mean' of 'torch._C._TensorBase' objects}
    58539    0.005    0.000    0.005    0.000 multiarray.py:148(concatenate)
       16    0.000    0.000    0.005    0.000 typeinfer.py:791(__call__)
      336    0.000    0.000    0.005    0.000 controlflow.py:217(_loops)
    45046    0.005    0.000    0.005    0.000 {method 'items' of 'dict' objects}
     2362    0.001    0.000    0.005    0.000 pprint.py:403(_repr)
     5567    0.005    0.000    0.005    0.000 std.py:231(__call__)
     34/6    0.000    0.000    0.005    0.001 composer.py:99(compose_sequence_node)
      492    0.005    0.000    0.005    0.000 {built-in method torch.cos}
       10    0.000    0.000    0.005    0.000 queues.py:36(__init__)
      937    0.004    0.000    0.005    0.000 std.py:1446(format_dict)
     9976    0.003    0.000    0.005    0.000 obj_io.py:358(<listcomp>)
      336    0.001    0.000    0.005    0.000 controlflow.py:653(_find_loops)
      247    0.005    0.000    0.005    0.000 {built-in method torch._ops.profiler._record_function_enter}
        3    0.000    0.000    0.005    0.002 npyimpl.py:504(lower_inplace_operator)
     5892    0.005    0.000    0.005    0.000 getlimits.py:671(max)
      187    0.000    0.000    0.005    0.000 callconv.py:155(_get_arg_packer)
    16638    0.005    0.000    0.005    0.000 {method 'find' of 'str' objects}
     1032    0.001    0.000    0.005    0.000 instructions.py:651(__init__)
      984    0.005    0.000    0.005    0.000 {built-in method posix.write}
    10005    0.004    0.000    0.005    0.000 ImageFile.py:550(_safe_read)
      492    0.005    0.000    0.005    0.000 {built-in method torch.sum}
      267    0.000    0.000    0.005    0.000 transforms.py:263(yield_loops_with_multiple_backedges)
    50556    0.005    0.000    0.005    0.000 Image.py:551(size)
      187    0.000    0.000    0.005    0.000 base.py:329(get_arg_packer)
      129    0.000    0.000    0.005    0.000 context.py:332(resolve_module_constants)
      264    0.000    0.000    0.005    0.000 postproc.py:37(cfg)
      492    0.001    0.000    0.005    0.000 _tensor.py:597(split)
    12355    0.005    0.000    0.005    0.000 {method 'update' of 'dict' objects}
      269    0.000    0.000    0.005    0.000 containers.py:144(from_types)
     3928    0.004    0.000    0.004    0.000 {built-in method PIL._imaging.zip_encoder}
      687    0.000    0.000    0.004    0.000 controlflow.py:139(process)
     5892    0.004    0.000    0.004    0.000 utils.py:775(<lambda>)
     5900    0.004    0.000    0.004    0.000 {built-in method numpy.seterrobj}
      187    0.001    0.000    0.004    0.000 packer.py:73(__init__)
     3928    0.004    0.000    0.004    0.000 {method 'flush' of '_io.BufferedWriter' objects}
        3    0.000    0.000    0.004    0.001 arrayobj.py:3947(_array_copy)
      628    0.001    0.000    0.004    0.000 parser.py:273(parse_node)
      288    0.000    0.000    0.004    0.000 controlflow.py:270(loops)
        1    0.000    0.000    0.004    0.004 FaceVideoDataModule.py:196(<listcomp>)
       10    0.000    0.000    0.004    0.000 arrayobj.py:3476(_parse_empty_args)
      750    0.000    0.000    0.004    0.000 builder.py:579(icmp_signed)
       10    0.000    0.000    0.004    0.000 arrayobj.py:3428(_parse_shape)
        2    0.004    0.002    0.004    0.002 {built-in method _posixsubprocess.fork_exec}
       24    0.000    0.000    0.004    0.000 compiler.py:429(define_pipelines)
      687    0.001    0.000    0.004    0.000 controlflow.py:394(_eliminate_dead_blocks)
     1259    0.001    0.000    0.004    0.000 instructions.py:163(__init__)
     1553    0.001    0.000    0.004    0.000 ssa.py:279(on_assign)
      400    0.000    0.000    0.004    0.000 typed_passes.py:591(get_func_type)
    20920    0.004    0.000    0.004    0.000 {method 'decode' of 'bytes' objects}
      264    0.003    0.000    0.004    0.000 analysis.py:190(compute_live_variables)
     6528    0.004    0.000    0.004    0.000 {method 'size' of 'torch._C._TensorBase' objects}
      356    0.000    0.000    0.004    0.000 cgutils.py:655(unpack_tuple)
     6480    0.004    0.000    0.004    0.000 dictconfig.py:277(_s_validate_and_normalize_key)
    17700    0.004    0.000    0.004    0.000 {method 'rfind' of 'str' objects}
       24    0.000    0.000    0.004    0.000 compiler.py:452(define_nopython_pipeline)
      492    0.004    0.000    0.004    0.000 {built-in method torch.sin}
        1    0.000    0.000    0.004    0.004 cparser.py:1(<module>)
     1005    0.001    0.000    0.004    0.000 pathlib.py:881(relative_to)
     1153    0.001    0.000    0.004    0.000 interpreter.py:424(_iter_inst)
     2289    0.004    0.000    0.004    0.000 {method 'set_' of 'torch._C._TensorBase' objects}
        1    0.000    0.000    0.004    0.004 DECA.py:326(train)
      241    0.000    0.000    0.004    0.000 cgutils.py:629(pack_array)
      996    0.001    0.000    0.004    0.000 instructions.py:309(__init__)
     3976    0.004    0.000    0.004    0.000 PngImagePlugin.py:423(chunk_IDAT)
       93    0.000    0.000    0.004    0.000 pythonapi.py:1362(serialize_object)
     1873    0.002    0.000    0.004    0.000 _tensor.py:196(storage)
     1965    0.001    0.000    0.004    0.000 pathlib.py:516(_select_from)
      142    0.000    0.000    0.004    0.000 static_getitem.py:147(match)
     2009    0.003    0.000    0.004    0.000 PngImagePlugin.py:496(chunk_pHYs)
      247    0.001    0.000    0.004    0.000 profiler.py:449(__exit__)
      556    0.000    0.000    0.004    0.000 parser.py:270(parse_block_node_or_indentless_sequence)
        1    0.000    0.000    0.004    0.004 DECA.py:3256(train)
      662    0.000    0.000    0.004    0.000 abc.py:84(__new__)
      187    0.000    0.000    0.004    0.000 containers.py:202(__unliteral__)
      356    0.000    0.000    0.004    0.000 cgutils.py:662(<listcomp>)
     1874    0.003    0.000    0.004    0.000 utils.py:273(_is_ascii)
     1053    0.002    0.000    0.004    0.000 module.py:1279(_save_to_state_dict)
    12850    0.004    0.000    0.004    0.000 pathlib.py:102(join_parsed_parts)
       11    0.000    0.000    0.004    0.000 callconv.py:116(raise_error)
    11784    0.004    0.000    0.004    0.000 dtype.py:80(<genexpr>)
     2362    0.000    0.000    0.004    0.000 pprint.py:412(format)
      168    0.000    0.000    0.004    0.000 lowering.py:654(_cast_var)
        3    0.001    0.000    0.004    0.001 obj_io.py:35(_format_faces_indices)
    15784    0.004    0.000    0.004    0.000 tokenize.py:170(add_whitespace)
     5661    0.001    0.000    0.004    0.000 <__array_function__ internals>:177(can_cast)
      986    0.002    0.000    0.004    0.000 format.py:217(read_magic)
     1239    0.000    0.000    0.004    0.000 _utils.py:447(is_structured_config)
     8254    0.003    0.000    0.004    0.000 errors.py:724(new_error_context)
     2013    0.002    0.000    0.004    0.000 __init__.py:149(is_initialized)
     3974    0.002    0.000    0.004    0.000 pillow.py:148(_get_file)
     7901    0.004    0.000    0.004    0.000 pathlib.py:960(is_absolute)
     1270    0.000    0.000    0.004    0.000 values.py:637(<genexpr>)
       20    0.000    0.000    0.004    0.000 npyimpl.py:161(_prepare_argument)
    31608    0.004    0.000    0.004    0.000 format.py:230(request)
      982    0.003    0.000    0.004    0.000 Image.py:290(getmodebase)
    43438    0.004    0.000    0.004    0.000 pillow.py:72(plugin_id)
        4    0.000    0.000    0.004    0.001 arrayobj.py:1545(array_T)
      246    0.004    0.000    0.004    0.000 {method 'connect' of '_socket.socket' objects}
     1968    0.004    0.000    0.004    0.000 {method 'unsqueeze' of 'torch._C._TensorBase' objects}
     1099    0.002    0.000    0.004    0.000 contextlib.py:458(_push_cm_exit)
     1168    0.004    0.000    0.004    0.000 {built-in method torch.empty}
     1852    0.001    0.000    0.004    0.000 types.py:423(wrap_constant_value)
      496    0.000    0.000    0.004    0.000 base.py:298(_is_missing)
       41    0.002    0.000    0.004    0.000 synchronize.py:50(__init__)
     8948    0.003    0.000    0.004    0.000 module.py:1728(named_children)
      246    0.001    0.000    0.004    0.000 reduction.py:48(dumps)
        9    0.000    0.000    0.004    0.000 npyimpl.py:344(<listcomp>)
       55    0.000    0.000    0.004    0.000 callconv.py:490(decorate_function)
      551    0.001    0.000    0.004    0.000 npydecl.py:24(_handle_inputs)
    29942    0.004    0.000    0.004    0.000 {method 'pop' of 'dict' objects}
        9    0.000    0.000    0.004    0.000 callwrapper.py:20(add_arg)
       51    0.000    0.000    0.004    0.000 pythonapi.py:1336(serialize_uncached)
     2960    0.003    0.000    0.004    0.000 format.py:892(_read_bytes)
      497    0.000    0.000    0.004    0.000 __init__.py:3180(split_sections)
 1977/766    0.001    0.000    0.004    0.000 __init__.py:2385(yield_lines)
     1706    0.002    0.000    0.004    0.000 numpy_support.py:124(as_dtype)
      375    0.000    0.000    0.004    0.000 controlflow.py:205(_back_edges)
     1486    0.001    0.000    0.004    0.000 module.py:329(register_parameter)
      993    0.000    0.000    0.004    0.000 values.py:748(__str__)
      269    0.004    0.000    0.004    0.000 {method 'release' of '_thread.lock' objects}
      984    0.002    0.000    0.004    0.000 pathlib.py:619(__getitem__)
      391    0.000    0.000    0.003    0.000 nodes.py:34(_set_value)
3257/2362    0.002    0.000    0.003    0.000 pprint.py:502(_safe_repr)
      892    0.003    0.000    0.003    0.000 {built-in method torch._C.from_jit_type}
      492    0.003    0.000    0.003    0.000 {method 'lt' of 'torch._C._TensorBase' objects}
       52    0.000    0.000    0.003    0.000 models.py:547(_as)
    10802    0.003    0.000    0.003    0.000 {method 'ravel' of 'numpy.ndarray' objects}
    11800    0.003    0.000    0.003    0.000 {built-in method numpy.geterrobj}
      984    0.001    0.000    0.003    0.000 hmac.py:56(<lambda>)
      132    0.000    0.000    0.003    0.000 typeinfer.py:1471(typeof_const)
     2013    0.002    0.000    0.003    0.000 pathlib.py:532(_select_from)
       89    0.000    0.000    0.003    0.000 lowering.py:683(<listcomp>)
      155    0.000    0.000    0.003    0.000 ir.py:90(get_lines)
     7948    0.003    0.000    0.003    0.000 PngImagePlugin.py:660(_accept)
       13    0.000    0.000    0.003    0.000 imputils.py:237(iternext_wrapper)
      625    0.001    0.000    0.003    0.000 containers.py:256(__unliteral__)
        1    0.000    0.000    0.003    0.003 cpu.py:125(build_list)
      288    0.000    0.000    0.003    0.000 ffi.py:349(__exit__)
        1    0.000    0.000    0.003    0.003 listobj.py:448(build_list)
       12    0.000    0.000    0.003    0.000 arrayobj.py:2033(array_shape)
    23047    0.003    0.000    0.003    0.000 {method 'copy' of 'dict' objects}
      937    0.003    0.000    0.003    0.000 std.py:186(__format__)
     1006    0.002    0.000    0.003    0.000 __init__.py:34(__set__)
     6014    0.002    0.000    0.003    0.000 typeinfer.py:896(__getitem__)
      659    0.002    0.000    0.003    0.000 typeinfer.py:496(fold_arg_vars)
    53205    0.003    0.000    0.003    0.000 abstract.py:95(key)
      992    0.002    0.000    0.003    0.000 pathlib.py:945(parent)
     7513    0.002    0.000    0.003    0.000 scanner.py:145(need_more_tokens)
     1080    0.001    0.000    0.003    0.000 instructions.py:169(<listcomp>)
        2    0.000    0.000    0.003    0.002 arrayobj.py:4069(array_astype)
   1658/1    0.001    0.000    0.003    0.003 copy.py:128(deepcopy)
      246    0.000    0.000    0.003    0.000 activation.py:353(forward)
        1    0.000    0.000    0.003    0.003 dictconfig.py:113(__deepcopy__)
    11169    0.003    0.000    0.003    0.000 {method 'seek' of '_io.BufferedReader' objects}
     4182    0.002    0.000    0.003    0.000 _VF.py:25(__getattr__)
     2946    0.003    0.000    0.003    0.000 utils.py:695(_validate_interpolation_order)
      363    0.000    0.000    0.003    0.000 dictconfig.py:168(_validate_set)
     1004    0.002    0.000    0.003    0.000 core.py:136(tensor_or_path_to_ndarray)
     4624    0.001    0.000    0.003    0.000 controlflow.py:101(add_edge)
      996    0.001    0.000    0.003    0.000 instructions.py:325(descr)
        2    0.000    0.000    0.003    0.002 arrayobj.py:3994(_as_layout_array)
      375    0.002    0.000    0.003    0.000 controlflow.py:570(_find_back_edges)
       22    0.000    0.000    0.003    0.000 context.py:65(Lock)
     1342    0.000    0.000    0.003    0.000 values.py:127(_to_string)
       66    0.000    0.000    0.003    0.000 callconv.py:478(get_function_type)
     1071    0.000    0.000    0.003    0.000 builder.py:248(append_basic_block)
        2    0.000    0.000    0.003    0.002 arrayobj.py:3517(numpy_zeros_nd)
     2210    0.002    0.000    0.003    0.000 shape_base.py:207(_arrays_for_stack_dispatcher)
      246    0.003    0.000    0.003    0.000 {built-in method _new_shared_fd_cpu}
     8815    0.002    0.000    0.003    0.000 ir.py:1211(find_insts)
        1    0.000    0.000    0.003    0.003 ch.py:3(<module>)
      492    0.003    0.000    0.003    0.000 {function Tensor.split at 0x7f7476321f70}
     3928    0.003    0.000    0.003    0.000 dtype.py:38(dtype_limits)
    12660    0.002    0.000    0.003    0.000 _utils.py:516(_is_missing_literal)
      578    0.000    0.000    0.003    0.000 compiler_lock.py:22(__exit__)
    56527    0.003    0.000    0.003    0.000 pathlib.py:751(_cparts)
     1651    0.001    0.000    0.003    0.000 parameter.py:31(__new__)
       24    0.000    0.000    0.003    0.000 codegen.py:1142(create_library)
        4    0.000    0.000    0.003    0.001 zipfile.py:1220(__init__)
     1808    0.001    0.000    0.003    0.000 analysis.py:66(fix_point_progress)
     1259    0.001    0.000    0.003    0.000 values.py:619(append_basic_block)
        4    0.000    0.000    0.003    0.001 arrayobj.py:1283(_broadcast_to_shape)
       24    0.000    0.000    0.003    0.000 codegen.py:529(__init__)
        9    0.000    0.000    0.003    0.000 arrayobj.py:2112(array_ctypes)
       48    0.000    0.000    0.003    0.000 untyped_passes.py:162(run_pass)
       44    0.000    0.000    0.003    0.000 consts.py:85(<genexpr>)
      456    0.001    0.000    0.003    0.000 ir_utils.py:2158(enforce_no_dels)
    12052    0.003    0.000    0.003    0.000 {built-in method numpy.core._multiarray_umath.normalize_axis_index}
     6874    0.003    0.000    0.003    0.000 linalg.py:106(get_linalg_error_extobj)
       22    0.000    0.000    0.003    0.000 synchronize.py:161(__init__)
     8479    0.002    0.000    0.003    0.000 typing.py:324(__eq__)
     1004    0.003    0.000    0.003    0.000 sfd_detector.py:38(<listcomp>)
      642    0.001    0.000    0.003    0.000 init.py:57(_no_grad_fill_)
        4    0.001    0.000    0.003    0.001 zipfile.py:1330(_RealGetContents)
       37    0.000    0.000    0.003    0.000 models.py:554(_from)
      185    0.000    0.000    0.003    0.000 cgutils.py:145(_get_ptr_by_name)
      578    0.000    0.000    0.003    0.000 compiler_lock.py:15(release)
      124    0.000    0.000    0.003    0.000 callconv.py:409(check_try_status)
      500    0.000    0.000    0.003    0.000 __init__.py:2763(_get_metadata)
       24    0.000    0.000    0.003    0.000 typeinfer.py:1103(unify)
       20    0.000    0.000    0.003    0.000 arrayobj.py:116(get_itemsize)
      246    0.003    0.000    0.003    0.000 {built-in method torch.tanh}
     1722    0.001    0.000    0.003    0.000 meshes.py:620(mesh_to_faces_packed_first_idx)
      123    0.000    0.000    0.003    0.000 activation.py:93(__init__)
       98    0.000    0.000    0.003    0.000 <frozen importlib._bootstrap>:890(_find_spec)
      612    0.000    0.000    0.003    0.000 models.py:705(traverse)
        6    0.000    0.000    0.003    0.000 hub.py:639(_is_legacy_zip_format)
     1986    0.002    0.000    0.003    0.000 numeric.py:1391(<listcomp>)
        1    0.000    0.000    0.003    0.003 arraymath.py:1(<module>)
      530    0.000    0.000    0.003    0.000 builder.py:833(cbranch)
    53840    0.003    0.000    0.003    0.000 {built-in method time.perf_counter}
      578    0.000    0.000    0.003    0.000 compiler_lock.py:19(__enter__)
  983/982    0.002    0.000    0.003    0.000 ImageColor.py:25(getrgb)
     4890    0.002    0.000    0.003    0.000 controlflow.py:381(_dfs)
     2946    0.003    0.000    0.003    0.000 {method 'round' of 'numpy.ndarray' objects}
      984    0.001    0.000    0.003    0.000 hashlib.py:146(__hash_new)
    30955    0.003    0.000    0.003    0.000 {method 'rstrip' of 'str' objects}
     1311    0.000    0.000    0.003    0.000 templates.py:902(resolve)
     1239    0.001    0.000    0.003    0.000 instructions.py:30(descr)
      105    0.000    0.000    0.003    0.000 parser.py:402(parse_indentless_sequence_entry)
     3292    0.003    0.000    0.003    0.000 {method 'sub' of 're.Pattern' objects}
     7902    0.002    0.000    0.003    0.000 format.py:246(__del__)
       13    0.000    0.000    0.003    0.000 rangeobj.py:151(iternext)
       82    0.000    0.000    0.003    0.000 nodes.py:159(__deepcopy__)
     4162    0.002    0.000    0.003    0.000 storage.py:366(__init__)
     6904    0.002    0.000    0.003    0.000 _utils.py:462(get_type_of)
      578    0.000    0.000    0.003    0.000 compiler_lock.py:11(acquire)
       24    0.000    0.000    0.003    0.000 sre_compile.py:759(compile)
      599    0.000    0.000    0.003    0.000 numbers.py:1332(constant_integer)
      218    0.000    0.000    0.003    0.000 module.py:89(get_global_variable)
    23632    0.002    0.000    0.003    0.000 _utils.py:71(_stringify_metadata)
     3975    0.001    0.000    0.003    0.000 pathlib.py:1059(_make_child_relpath)
      247    0.003    0.000    0.003    0.000 {built-in method torch._ops.profiler._record_function_exit}
      984    0.002    0.000    0.003    0.000 pathlib.py:955(parents)
      216    0.000    0.000    0.003    0.000 extending.py:119(decorate)
     8906    0.003    0.000    0.003    0.000 {method 'lstrip' of 'str' objects}
     6914    0.003    0.000    0.003    0.000 {method 'replace' of 'str' objects}
       48    0.000    0.000    0.003    0.000 analysis.py:291(dead_branch_prune)
      492    0.002    0.000    0.003    0.000 DECA.py:916(_create_conditioning_lists)
        1    0.003    0.003    0.003    0.003 {method 'release' of 'cv2.VideoWriter' objects}
       24    0.000    0.000    0.003    0.000 funcdesc.py:182(from_specialized_function)
      550    0.000    0.000    0.003    0.000 builder.py:825(branch)
     9820    0.003    0.000    0.003    0.000 linalg.py:193(_assert_stacked_2d)
      987    0.000    0.000    0.003    0.000 pathlib.py:1402(exists)
      382    0.000    0.000    0.003    0.000 base.py:524(get_constant)
       24    0.000    0.000    0.003    0.000 funcdesc.py:163(_from_python_function)
       96    0.000    0.000    0.003    0.000 compiler_machinery.py:235(finalize)
      154    0.000    0.000    0.003    0.000 callconv.py:447(_return_errcode_raw)
     1032    0.001    0.000    0.003    0.000 instructions.py:669(descr)
       86    0.000    0.000    0.003    0.000 cgutils.py:709(get_item_pointer2)
       31    0.000    0.000    0.003    0.000 callconv.py:440(return_status_propagate)
     2009    0.002    0.000    0.003    0.000 PngImagePlugin.py:470(chunk_gAMA)
        1    0.000    0.000    0.003    0.003 DECA.py:2966(train)
      612    0.001    0.000    0.003    0.000 models.py:712(<listcomp>)
     1104    0.002    0.000    0.003    0.000 _script.py:199(__setitem__)
     3928    0.002    0.000    0.003    0.000 arraysetops.py:125(_unpack_tuple)
      256    0.001    0.000    0.003    0.000 selectors.py:351(register)
       49    0.000    0.000    0.003    0.000 base.py:294(mangler)
       27    0.000    0.000    0.003    0.000 funcdesc.py:38(__init__)
      277    0.000    0.000    0.003    0.000 passmanagers.py:225(finalize)
       49    0.000    0.000    0.003    0.000 funcdesc.py:12(default_mangler)
       42    0.000    0.000    0.003    0.000 packer.py:87(as_arguments)
    27552    0.003    0.000    0.003    0.000 meshes.py:969(<genexpr>)
      557    0.000    0.000    0.003    0.000 numpy_support.py:371(<listcomp>)
     1498    0.001    0.000    0.003    0.000 base.py:378(insert_func_defn)
       49    0.000    0.000    0.003    0.000 itanium_mangler.py:212(mangle)
       38    0.000    0.000    0.003    0.000 templates.py:396(apply)
    26837    0.003    0.000    0.003    0.000 event.py:132(is_end)
      277    0.000    0.000    0.003    0.000 passmanagers.py:218(initialize)
     3974    0.003    0.000    0.003    0.000 Image.py:2834(_decompression_bomb_check)
3981/3980    0.001    0.000    0.003    0.000 types.py:121(_to_string)
      242    0.000    0.000    0.003    0.000 module.py:76(_dispose)
        6    0.000    0.000    0.003    0.000 arrayobj.py:390(make_view)
    25789    0.003    0.000    0.003    0.000 {method 'reverse' of 'list' objects}
      138    0.000    0.000    0.002    0.000 containers.py:174(_make_heterogeneous_tuple)
       24    0.000    0.000    0.002    0.000 config.py:410(reload_config)
    47462    0.002    0.000    0.002    0.000 {method 'values' of 'dict' objects}
       96    0.001    0.000    0.002    0.000 compiler_machinery.py:341(dependency_analysis)
     4877    0.002    0.000    0.002    0.000 {built-in method _functools.reduce}
       24    0.000    0.000    0.002    0.000 config.py:80(update)
      952    0.002    0.000    0.002    0.000 std.py:106(release)
        4    0.000    0.000    0.002    0.001 arrayobj.py:2445(constant_array)
     1476    0.002    0.000    0.002    0.000 {built-in method torch.unsqueeze}
    11788    0.002    0.000    0.002    0.000 _dtype.py:24(_kind_name)
        4    0.000    0.000    0.002    0.001 base.py:1025(make_constant_array)
    14630    0.002    0.000    0.002    0.000 utils.py:314(sublist_iterator)
      459    0.001    0.000    0.002    0.000 values.py:467(__init__)
       24    0.000    0.000    0.002    0.000 lowering.py:176(extract_function_arguments)
       24    0.000    0.000    0.002    0.000 codegen.py:1201(_check_llvm_bugs)
      246    0.001    0.000    0.002    0.000 reduction.py:38(__init__)
     1651    0.002    0.000    0.002    0.000 {built-in method _make_subclass}
    33819    0.002    0.000    0.002    0.000 builder.py:195(block)
        1    0.000    0.000    0.002    0.002 load.py:134(replace_asset_dirs)
       24    0.000    0.000    0.002    0.000 callconv.py:146(decode_arguments)
      391    0.000    0.000    0.002    0.000 nodes.py:56(validate_and_convert)
     4319    0.001    0.000    0.002    0.000 {built-in method builtins.all}
     1102    0.001    0.000    0.002    0.000 numpy_support.py:384(choose_types)
      246    0.002    0.000    0.002    0.000 {built-in method torch.atan2}
     4410    0.001    0.000    0.002    0.000 types.py:27(as_pointer)
       98    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:1399(find_spec)
       11    0.000    0.000    0.002    0.000 lowering.py:478(lower_static_raise)
      694    0.001    0.000    0.002    0.000 cffi_utils.py:39(is_cffi_func)
       59    0.000    0.000    0.002    0.000 codegen.py:1128(_create_empty_module)
       39    0.000    0.000    0.002    0.000 ssa.py:86(_iterated_domfronts)
       11    0.000    0.000    0.002    0.000 lowering.py:108(return_exception)
    39777    0.002    0.000    0.002    0.000 {function _ParameterMeta.__instancecheck__ at 0x7f73bf9711f0}
    21837    0.002    0.000    0.002    0.000 nodes.py:31(_value)
       24    0.000    0.000    0.002    0.000 untyped_passes.py:59(run_pass)
       24    0.000    0.000    0.002    0.000 removerefctpass.py:99(remove_unnecessary_nrt_usage)
     2010    0.001    0.000    0.002    0.000 utils.py:7(parse)
       42    0.000    0.000    0.002    0.000 packer.py:97(<listcomp>)
     1259    0.001    0.000    0.002    0.000 values.py:779(__init__)
      277    0.000    0.000    0.002    0.000 typing.py:768(__instancecheck__)
      163    0.000    0.000    0.002    0.000 context.py:215(_resolve_builtin_function_type)
    18072    0.002    0.000    0.002    0.000 PngImagePlugin.py:482(<genexpr>)
      218    0.000    0.000    0.002    0.000 templates.py:918(_resolve)
     4841    0.002    0.000    0.002    0.000 {built-in method _struct.unpack}
       98    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:1367(_get_spec)
     4624    0.002    0.000    0.002    0.000 controlflow.py:366(_add_edge)
        1    0.000    0.000    0.002    0.002 __init__.py:10(<module>)
     1490    0.001    0.000    0.002    0.000 warnings.py:165(simplefilter)
       24    0.000    0.000    0.002    0.000 bytecode.py:196(__init__)
     4448    0.002    0.000    0.002    0.000 __init__.py:281(is_tensor)
      459    0.001    0.000    0.002    0.000 values.py:479(descr)
      139    0.000    0.000    0.002    0.000 arraydecl.py:17(get_array_index_type)
      319    0.001    0.000    0.002    0.000 ir_utils.py:1541(find_callname)
        9    0.000    0.000    0.002    0.000 pythonapi.py:1381(to_native_value)
       13    0.000    0.000    0.002    0.000 arrayobj.py:3432(safecast_intp)
     2678    0.000    0.000    0.002    0.000 ir_utils.py:2163(<listcomp>)
      544    0.001    0.000    0.002    0.000 scanner.py:1311(scan_plain_spaces)
    27609    0.002    0.000    0.002    0.000 {method 'insert' of 'list' objects}
      246    0.001    0.000    0.002    0.000 reductions.py:328(rebuild_typed_storage)
      135    0.000    0.000    0.002    0.000 slicing.py:15(fix_index)
       72    0.000    0.000    0.002    0.000 __init__.py:2513(parse_group)
     8083    0.002    0.000    0.002    0.000 ir.py:379(__getattr__)
       38    0.000    0.000    0.002    0.000 dictconfig.py:326(__setattr__)
       42    0.000    0.000    0.002    0.000 base.py:667(get_returned_value)
       37    0.000    0.000    0.002    0.000 models.py:608(as_argument)
     3546    0.002    0.000    0.002    0.000 reader.py:99(forward)
      218    0.000    0.000    0.002    0.000 value.py:198(type)
        1    0.001    0.001    0.002    0.002 obj_io.py:430(<listcomp>)
      486    0.000    0.000    0.002    0.000 pprint.py:219(_pprint_list)
      300    0.000    0.000    0.002    0.000 interpreter.py:991(op_LOAD_FAST)
      214    0.000    0.000    0.002    0.000 targets.py:150(get_pointee_abi_size)
       24    0.000    0.000    0.002    0.000 compiler.py:507(define_untyped_pipeline)
      984    0.002    0.000    0.002    0.000 {built-in method _hashlib.new}
    20498    0.002    0.000    0.002    0.000 controlflow.py:116(successors)
     5892    0.001    0.000    0.002    0.000 Image.py:129(isImageType)
     1572    0.001    0.000    0.002    0.000 typeinfer.py:53(add_type)
     3974    0.002    0.000    0.002    0.000 PngImagePlugin.py:146(__init__)
     5892    0.002    0.000    0.002    0.000 utils.py:712(isnumber)
  419/333    0.000    0.000    0.002    0.000 copy.py:258(_reconstruct)
     5629    0.001    0.000    0.002    0.000 os.py:748(encode)
      288    0.000    0.000    0.002    0.000 typeinfer.py:187(__call__)
      986    0.002    0.000    0.002    0.000 format.py:282(descr_to_dtype)
    13748    0.002    0.000    0.002    0.000 fromnumeric.py:3160(_ndim_dispatcher)
      170    0.000    0.000    0.002    0.000 arrayobj.py:56(make_array)
      299    0.002    0.000    0.002    0.000 {built-in method _warnings.warn}
      246    0.002    0.000    0.002    0.000 {built-in method torch.sqrt}
     5564    0.002    0.000    0.002    0.000 _script.py:207(__contains__)
     1000    0.001    0.000    0.002    0.000 module.py:275(register_buffer)
     1007    0.001    0.000    0.002    0.000 posixpath.py:71(join)
     1986    0.002    0.000    0.002    0.000 shape_base.py:600(<listcomp>)
        1    0.000    0.000    0.002    0.002 listobj.py:313(allocate)
     3016    0.001    0.000    0.002    0.000 builder.py:264(goto_block)
       64    0.000    0.000    0.002    0.000 templates.py:185(fold_arguments)
       53    0.000    0.000    0.002    0.000 context.py:307(resolve_static_getitem)
     7785    0.002    0.000    0.002    0.000 types.py:240(format_constant)
      492    0.002    0.000    0.002    0.000 socket.py:219(__init__)
      144    0.000    0.000    0.002    0.000 errors.py:304(highlight)
     4162    0.002    0.000    0.002    0.000 storage.py:299(__new__)
