         52420635 function calls (51968309 primitive calls) in 259.210 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    24/12    0.000    0.000    0.913    0.076 lowering.py:182(lower_normal_function)
  252/168    0.000    0.000    0.913    0.005 templates.py:694(_build_impl)
        4    0.000    0.000    0.910    0.228 module.py:823(to)
     2388    0.001    0.000    0.891    0.000 module.py:921(convert)
103303/93467    0.288    0.000    0.835    0.000 {built-in method numpy.core._multiarray_umath.implement_array_function}
    24/12    0.000    0.000    0.818    0.068 lowering.py:196(lower_function_body)
   140/85    0.003    0.000    0.817    0.010 lowering.py:220(lower_block)
2030/1399    0.004    0.000    0.807    0.001 lowering.py:321(lower_inst)
     1026    0.004    0.000    0.773    0.001 std.py:1160(__iter__)
        1    0.000    0.000    0.762    0.762 DECA.py:3195(_reconfigure)
        1    0.000    0.000    0.762    0.762 DECA.py:2749(_reconfigure)
        2    0.000    0.000    0.752    0.376 DECA.py:2786(_init_deep_losses)
        1    0.000    0.000    0.752    0.752 DecaLosses.py:462(__init__)
        1    0.001    0.001    0.752    0.752 DecaLosses.py:423(__init__)
        1    0.000    0.000    0.750    0.750 vgg.py:438(vgg19)
        1    0.001    0.001    0.750    0.750 vgg.py:98(_vgg)
       16    0.205    0.013    0.744    0.047 DecaUtils.py:719(tensor_vis_landmarks)
    58315    0.740    0.000    0.740    0.000 {method 'copy' of 'numpy.ndarray' objects}
     1004    0.264    0.000    0.734    0.001 detect.py:47(get_predictions)
        1    0.000    0.000    0.708    0.708 DECA.py:2911(_create_model)
  886/620    0.001    0.000    0.660    0.001 lowering.py:492(lower_assign)
  477/342    0.001    0.000    0.646    0.002 lowering.py:997(lower_expr)
      982    0.006    0.000    0.637    0.001 _warps.py:692(_clip_warp_output)
      402    0.001    0.000    0.635    0.002 conv.py:425(__init__)
      402    0.002    0.000    0.632    0.002 conv.py:67(__init__)
    10642    0.543    0.000    0.629    0.000 ffi.py:149(__call__)
     4587    0.623    0.000    0.624    0.000 {built-in method torch.tensor}
      402    0.001    0.000    0.609    0.002 conv.py:140(reset_parameters)
     1004    0.598    0.001    0.598    0.001 {method 'flip' of 'torch._C._TensorBase' objects}
        9    0.001    0.000    0.595    0.066 serialization.py:607(load)
       29    0.000    0.000    0.558    0.019 selectors.py:402(select)
       29    0.558    0.019    0.558    0.019 {method 'poll' of 'select.poll' objects}
        3    0.000    0.000    0.553    0.184 resnet.py:698(resnet50)
        3    0.001    0.000    0.553    0.184 resnet.py:288(_resnet)
       24    0.000    0.000    0.552    0.023 connection.py:917(wait)
       17    0.000    0.000    0.542    0.032 dataloader.py:676(__next__)
       17    0.000    0.000    0.540    0.032 dataloader.py:1329(_next_data)
    19651    0.529    0.000    0.529    0.000 {method 'reduce' of 'numpy.ufunc' objects}
       16    0.000    0.000    0.514    0.032 dataloader.py:1296(_get_data)
       16    0.000    0.000    0.514    0.032 dataloader.py:1150(_try_get_data)
       16    0.000    0.000    0.514    0.032 queues.py:92(get)
  311/245    0.000    0.000    0.512    0.002 base.py:1164(__call__)
  310/245    0.000    0.000    0.510    0.002 base.py:1193(wrapper)
       16    0.000    0.000    0.502    0.031 connection.py:253(poll)
       16    0.000    0.000    0.502    0.031 connection.py:423(_poll)
   142/92    0.000    0.000    0.489    0.005 codegen.py:566(_ensure_finalized)
       24    0.000    0.000    0.489    0.020 codegen.py:673(finalize)
       13    0.000    0.000    0.488    0.038 linear.py:90(__init__)
       13    0.000    0.000    0.487    0.037 linear.py:103(reset_parameters)
    20/15    0.000    0.000    0.467    0.031 base.py:851(compile_subroutine)
     12/9    0.000    0.000    0.467    0.052 base.py:821(_compile_subroutine_no_cache)
        1    0.000    0.000    0.439    0.439 vgg.py:36(__init__)
    17/12    0.000    0.000    0.436    0.036 base.py:880(compile_internal)
   126/99    0.001    0.000    0.436    0.004 lowering.py:736(lower_call)
    63266    0.206    0.000    0.434    0.000 {built-in method numpy.array}
   113/93    0.000    0.000    0.431    0.005 lowering.py:976(_lower_call_normal)
       12    0.000    0.000    0.427    0.036 cpu.py:197(get_executable)
       24    0.000    0.000    0.426    0.018 codegen.py:946(get_pointer_to_function)
   145920    0.099    0.000    0.420    0.000 PngImagePlugin.py:888(load_read)
     12/9    0.000    0.000    0.420    0.047 compiler.py:673(compile_internal)
        3    0.001    0.000    0.387    0.129 resnet.py:167(__init__)
        1    0.000    0.000    0.375    0.375 FaceVideoDataModule.py:3290(setup)
        1    0.000    0.000    0.375    0.375 ImageTestDataset_copy.py:38(__init__)
        6    0.000    0.000    0.373    0.062 hub.py:663(load_state_dict_from_url)
    28/24    0.000    0.000    0.370    0.015 functions.py:379(get_call_type)
        2    0.000    0.000    0.369    0.185 templates.py:1020(generic)
        3    0.000    0.000    0.369    0.123 templates.py:971(_get_signature)
        3    0.001    0.000    0.353    0.118 ResNet.py:26(__init__)
    50415    0.303    0.000    0.353    0.000 bbox.py:53(decode)
      982    0.057    0.000    0.345    0.000 utils.py:108(crop)
        9    0.006    0.001    0.340    0.038 {method 'load' of '_pickle.Unpickler' objects}
        4    0.000    0.000    0.338    0.084 serialization.py:989(_load)
     1006    0.003    0.000    0.322    0.000 format.py:333(get_data)
     1873    0.002    0.000    0.322    0.000 serialization.py:1004(persistent_load)
     1873    0.309    0.000    0.318    0.000 serialization.py:994(load_tensor)
     1006    0.005    0.000    0.307    0.000 pillow.py:300(_get_data)
        4    0.000    0.000    0.305    0.076 _api.py:62(get_state_dict)
     1006    0.004    0.000    0.302    0.000 pillow.py:167(_get_data)
      318    0.296    0.001    0.296    0.001 {method 'normal_' of 'torch._C._TensorBase' objects}
     1006    0.003    0.000    0.296    0.000 pillow.py:698(pil_get_frame)
       35    0.000    0.000    0.296    0.008 codegen.py:654(add_ir_module)
        1    0.000    0.000    0.293    0.293 DECA.py:2817(_setup_renderer)
        1    0.000    0.000    0.290    0.290 Renderer.py:175(__init__)
        2    0.000    0.000    0.278    0.139 _serialization.py:87(load)
