         18469628 function calls (17697675 primitive calls) in 179.841 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     2771    0.052    0.000    0.052    0.000 {built-in method torch.ones}
     1813    0.001    0.000    0.052    0.000 parser.py:94(check_event)
    40425    0.052    0.000    0.052    0.000 {built-in method torch._C._get_cudnn_enabled}
      459    0.009    0.000    0.052    0.000 context.py:592(resolve_overload)
38770/27563    0.028    0.000    0.052    0.000 abstract.py:121(__hash__)
     5880    0.052    0.000    0.052    0.000 {method 'index_add_' of 'torch._C._TensorBase' objects}
      490    0.052    0.000    0.052    0.000 socket.py:219(__init__)
        1    0.001    0.001    0.051    0.051 FaceVideoDataModule.py:174(_unpack_video)
       13    0.000    0.000    0.051    0.004 arrayobj.py:496(getitem_array_tuple)
      661    0.004    0.000    0.051    0.000 base.py:49(_find)
    16520    0.008    0.000    0.051    0.000 <frozen importlib._bootstrap_external>:135(_path_stat)
      117    0.001    0.000    0.051    0.000 base.py:412(declare_function)
      245    0.051    0.000    0.051    0.000 {built-in method torch.tanh}
    11766    0.016    0.000    0.051    0.000 weakref.py:382(__getitem__)
    25177    0.027    0.000    0.051    0.000 container.py:129(__iter__)
      980    0.002    0.000    0.051    0.000 connection.py:390(_send_bytes)
     1004    0.016    0.000    0.051    0.000 pathlib.py:321(_resolve)
    56026    0.038    0.000    0.051    0.000 pprint.py:99(_safe_tuple)
      490    0.050    0.000    0.050    0.000 {built-in method torch.frobenius_norm}
      184    0.001    0.000    0.050    0.000 linker.py:5(link_modules)
     6501    0.004    0.000    0.049    0.000 _utils.py:625(is_primitive_dict)
     1717    0.049    0.000    0.049    0.000 {method 'any' of 'torch._C._TensorBase' objects}
      107    0.000    0.000    0.048    0.000 base.py:1097(get_abi_sizeof)
      414    0.002    0.000    0.048    0.000 postproc.py:46(livemap)
      980    0.001    0.000    0.048    0.000 connection.py:365(_send)
      570    0.004    0.000    0.048    0.000 context.py:700(load_additional_registries)
      978    0.013    0.000    0.047    0.000 numeric.py:2359(within_tol)
       46    0.001    0.000    0.047    0.001 typed_passes.py:881(run_pass)
      107    0.000    0.000    0.047    0.000 types.py:48(get_abi_size)
     1006    0.001    0.000    0.047    0.000 v3_plugin_api.py:366(__exit__)
      712    0.007    0.000    0.047    0.000 values.py:936(__init__)
      980    0.046    0.000    0.046    0.000 {built-in method posix.write}
      414    0.002    0.000    0.046    0.000 analysis.py:60(compute_live_map)
     2934    0.024    0.000    0.046    0.000 utils.py:726(func_assert_same_pos)
       36    0.000    0.000    0.046    0.001 base.py:881(call_internal)
      735    0.003    0.000    0.046    0.000 connection.py:181(send_bytes)
      246    0.001    0.000    0.046    0.000 profiler.py:436(__init__)
      490    0.014    0.000    0.046    0.000 hmac.py:136(new)
     6882    0.009    0.000    0.045    0.000 _utils.py:462(get_type_of)
        1    0.000    0.000    0.045    0.045 DecaFLAME.py:274(__init__)
      324    0.001    0.000    0.045    0.000 batchnorm.py:119(__init__)
      111    0.002    0.000    0.045    0.000 types.py:33(_get_ll_pointer_type)
       46    0.001    0.000    0.045    0.001 typeinfer.py:1036(build_constraint)
     7314    0.007    0.000    0.044    0.000 cpu_options.py:16(__repr__)
      557    0.013    0.000    0.044    0.000 numpy_support.py:357(ufunc_find_matching_loop)
      324    0.004    0.000    0.044    0.000 batchnorm.py:27(__init__)
      828    0.002    0.000    0.044    0.000 analysis.py:71(fix_point)
     1187    0.001    0.000    0.044    0.000 typeinfer.py:1384(constrain_statement)
    39511    0.044    0.000    0.044    0.000 {built-in method sys.intern}
       46    0.000    0.000    0.044    0.001 lowering.py:357(init)
    10054    0.018    0.000    0.043    0.000 PngImagePlugin.py:200(crc)
       46    0.004    0.000    0.043    0.001 byteflow.py:80(run)
       46    0.004    0.000    0.043    0.001 lowering.py:373(_find_singly_assigned_variable)
      208    0.002    0.000    0.043    0.000 typeinfer.py:715(__call__)
      658    0.001    0.000    0.043    0.000 utils.py:386(disp_trim)
     1225    0.043    0.000    0.043    0.000 {built-in method torch._C._nn.upsample_bilinear2d}
        1    0.000    0.000    0.043    0.043 DecaFLAME.py:50(__init__)
     3030    0.009    0.000    0.043    0.000 builder.py:769(store)
     2097    0.005    0.000    0.043    0.000 builder.py:922(gep)
    79174    0.021    0.000    0.043    0.000 {built-in method builtins.issubclass}
   178095    0.043    0.000    0.043    0.000 {built-in method _struct.unpack_from}
     2905    0.004    0.000    0.043    0.000 cgutils.py:158(__setattr__)
      152    0.000    0.000    0.042    0.000 module.py:207(clone)
       47    0.001    0.000    0.042    0.001 codegen.py:1032(scan_defined_symbols)
     1006    0.002    0.000    0.042    0.000 typeinfer.py:1453(typeof_assign)
     1150    0.005    0.000    0.042    0.000 typeof.py:27(typeof)
     2450    0.042    0.000    0.042    0.000 {built-in method torch.norm}
       90    0.001    0.000    0.042    0.000 callconv.py:454(return_user_exc)
     4602    0.004    0.000    0.041    0.000 scanner.py:113(check_token)
     8695    0.041    0.000    0.041    0.000 {method 'permute' of 'torch._C._TensorBase' objects}
      524    0.000    0.000    0.041    0.000 nrt.py:19(initialize)
       46    0.000    0.000    0.040    0.001 untyped_passes.py:138(run_pass)
     2306    0.005    0.000    0.040    0.000 _utils.py:131(_rebuild_tensor)
      973    0.002    0.000    0.040    0.000 cgutils.py:417(get_or_insert_function)
      268    0.002    0.000    0.040    0.000 dictconfig.py:519(keys)
15467/15286    0.016    0.000    0.040    0.000 {built-in method builtins.any}
      777    0.001    0.000    0.040    0.000 cgutils.py:149(__getattr__)
        1    0.000    0.000    0.040    0.040 nrtdynmod.py:205(compile_nrt_functions)
     2109    0.002    0.000    0.040    0.000 lowering.py:1422(_alloca_var)
      245    0.001    0.000    0.040    0.000 lbs.py:313(transform_mat)
      661    0.003    0.000    0.040    0.000 base.py:56(_select_compatible)
     1956    0.039    0.000    0.039    0.000 {built-in method torch.inverse}
     1104    0.010    0.000    0.039    0.000 analysis.py:235(compute_cfg_from_blocks)
      113    0.001    0.000    0.038    0.000 <frozen importlib._bootstrap_external>:909(get_code)
    22264    0.032    0.000    0.038    0.000 contextlib.py:82(__init__)
       16    0.000    0.000    0.038    0.002 slicing.py:25(fix_slice)
   139502    0.038    0.000    0.038    0.000 event.py:138(is_start)
    69751    0.030    0.000    0.038    0.000 event.py:265(on_start)
      414    0.018    0.000    0.038    0.000 analysis.py:118(compute_dead_maps)
      777    0.002    0.000    0.038    0.000 cgutils.py:166(__getitem__)
     3077    0.010    0.000    0.037    0.000 context.py:542(_rate_arguments)
     2202    0.037    0.000    0.037    0.000 {method 'acquire' of '_multiprocessing.SemLock' objects}
      715    0.002    0.000    0.037    0.000 cgutils.py:173(__setitem__)
    36350    0.018    0.000    0.037    0.000 utils.py:497(stream_list)
     1305    0.004    0.000    0.037    0.000 interpreter.py:1761(_dispatch)
  858/841    0.002    0.000    0.037    0.000 base.py:500(get_constant_generic)
        1    0.000    0.000    0.037    0.037 charseq.py:1(<module>)
      246    0.003    0.000    0.037    0.000 profiler.py:445(__enter__)
     4530    0.003    0.000    0.037    0.000 {built-in method builtins.setattr}
     4550    0.007    0.000    0.036    0.000 base.py:103(_match_arglist)
     1038    0.004    0.000    0.036    0.000 builder.py:875(call)
      978    0.017    0.000    0.036    0.000 shape_base.py:29(_make_along_axis_idx)
       30    0.000    0.000    0.036    0.001 callconv.py:520(unpack_exception)
     1150    0.002    0.000    0.036    0.000 functools.py:870(wrapper)
      490    0.036    0.000    0.036    0.000 {built-in method torch.ones_like}
      712    0.003    0.000    0.036    0.000 values.py:973(descr_prototype)
     2097    0.013    0.000    0.036    0.000 instructions.py:533(__init__)
       77    0.001    0.000    0.036    0.000 codegen.py:1257(_function_pass_manager)
    41549    0.024    0.000    0.036    0.000 parameter.py:9(__instancecheck__)
     2012    0.011    0.000    0.035    0.000 Image.py:604(close)
     7098    0.010    0.000    0.035    0.000 types.py:77(__call__)
       64    0.001    0.000    0.035    0.001 slicing.py:34(fix_bound)
     7042    0.014    0.000    0.035    0.000 request.py:138(io_mode)
      704    0.001    0.000    0.035    0.000 inspect.py:3103(signature)
     1715    0.035    0.000    0.035    0.000 {method 'gather' of 'torch._C._TensorBase' objects}
     3521    0.004    0.000    0.035    0.000 <frozen importlib._bootstrap>:147(__enter__)
    49508    0.023    0.000    0.035    0.000 event.py:66(_guard_kind)
      365    0.001    0.000    0.035    0.000 cgutils.py:124(_make_refs)
     1006    0.008    0.000    0.034    0.000 pillow.py:492(metadata)
      414    0.001    0.000    0.034    0.000 transforms.py:353(canonicalize_cfg)
      490    0.034    0.000    0.034    0.000 {method 'lt' of 'torch._C._TensorBase' objects}
      978    0.003    0.000    0.034    0.000 _geometric.py:638(inverse)
        2    0.000    0.000    0.034    0.017 callwrapper.py:101(build)
       36    0.000    0.000    0.034    0.001 base.py:893(call_internal_no_propagate)
      704    0.001    0.000    0.034    0.000 inspect.py:2851(from_callable)
      111    0.000    0.000    0.034    0.000 lowering.py:1536(alloca)
     7802    0.008    0.000    0.034    0.000 ffi.py:327(close)
        2    0.000    0.000    0.034    0.017 callwrapper.py:126(build_wrapper)
        1    0.000    0.000    0.034    0.034 subprocess.py:1831(_communicate)
    22/14    0.022    0.001    0.033    0.002 {built-in method _pickle.load}
     2012    0.006    0.000    0.033    0.000 request.py:461(get_file)
      706    0.005    0.000    0.033    0.000 inspect.py:2218(_signature_from_callable)
      246    0.033    0.000    0.033    0.000 {built-in method torch._ops.profiler._record_function_enter}
      634    0.001    0.000    0.033    0.000 targetconfig.py:190(__eq__)
     3913    0.033    0.000    0.033    0.000 {built-in method numpy.zeros}
      414    0.001    0.000    0.033    0.000 transforms.py:283(canonicalize_cfg_single_backedge)
38160/36877    0.025    0.000    0.033    0.000 abstract.py:124(__eq__)
      124    0.001    0.000    0.033    0.000 module.py:109(verify)
     2438    0.005    0.000    0.033    0.000 cpu_options.py:122(encode)
       46    0.000    0.000    0.032    0.001 ssa.py:145(_find_defs_violators)
      111    0.001    0.000    0.032    0.000 lowering.py:1541(alloca_lltype)
     2715    0.006    0.000    0.032    0.000 builder.py:756(load)
     2460    0.005    0.000    0.032    0.000 event.py:422(trigger_event)
       46    0.000    0.000    0.032    0.001 ir.py:1608(dump_to_string)
       90    0.001    0.000    0.032    0.000 callconv.py:397(set_static_user_exc)
       46    0.000    0.000    0.032    0.001 ir.py:1582(dump)
     7537    0.006    0.000    0.032    0.000 ffi.py:370(__del__)
    44954    0.032    0.000    0.032    0.000 {built-in method torch._C._has_torch_function_variadic}
      490    0.018    0.000    0.031    0.000 hmac.py:33(__init__)
      978    0.001    0.000    0.031    0.000 <__array_function__ internals>:177(det)
    22718    0.017    0.000    0.031    0.000 values.py:564(_get_reference)
      892    0.005    0.000    0.031    0.000 _script.py:622(_finalize_scriptmodule)
     1038    0.011    0.000    0.031    0.000 instructions.py:68(__init__)
      978    0.002    0.000    0.031    0.000 <__array_function__ internals>:177(expand_dims)
      163    0.004    0.000    0.031    0.000 ir.py:1308(dump)
10761/10713    0.015    0.000    0.031    0.000 values.py:445(__init__)
     6024    0.003    0.000    0.031    0.000 pathlib.py:451(readlink)
     2450    0.031    0.000    0.031    0.000 {method 'clamp_min' of 'torch._C._TensorBase' objects}
      978    0.026    0.000    0.031    0.000 ImageDatasetHelpers.py:25(bbox2point)
      523    0.001    0.000    0.030    0.000 typeinfer.py:1473(resolve_value_type)
1533/1414    0.002    0.000    0.030    0.000 base.py:689(cast)
      898    0.002    0.000    0.030    0.000 scanner.py:156(fetch_more_tokens)
      113    0.000    0.000    0.030    0.000 <frozen importlib._bootstrap_external>:638(_compile_bytecode)
       12    0.001    0.000    0.030    0.002 FaceDataModuleBase.py:476(save_detections)
     1956    0.009    0.000    0.030    0.000 _geometric.py:1358(__init__)
      113    0.029    0.000    0.029    0.000 {built-in method marshal.loads}
        1    0.000    0.000    0.029    0.029 unicode.py:1(<module>)
    25382    0.029    0.000    0.029    0.000 {built-in method __new__ of type object at 0x70d560}
     3430    0.029    0.000    0.029    0.000 {method 'unbind' of 'torch._C._TensorBase' objects}
      525    0.000    0.000    0.029    0.000 entrypoints.py:23(init_all)
      342    0.000    0.000    0.029    0.000 basecontainer.py:696(_is_interpolation)
24567/20089    0.007    0.000    0.029    0.000 abc.py:100(__subclasscheck__)
      978    0.029    0.000    0.029    0.000 {method 'div_' of 'torch._C._TensorBase' objects}
        1    0.000    0.000    0.029    0.029 dispatcher.py:281(_compilation_chain_init_hook)
     4186    0.029    0.000    0.029    0.000 {built-in method torch.from_numpy}
      216    0.000    0.000    0.028    0.000 ir.py:1527(infer_constant)
     6458    0.027    0.000    0.028    0.000 dictconfig.py:277(_s_validate_and_normalize_key)
      978    0.017    0.000    0.028    0.000 linalg.py:2085(det)
       66    0.028    0.000    0.028    0.000 {built-in method _pickle.dump}
  359/216    0.001    0.000    0.028    0.000 consts.py:24(infer_constant)
        1    0.000    0.000    0.028    0.028 __init__.py:1000(entry_points)
     2592    0.018    0.000    0.028    0.000 posixpath.py:334(normpath)
     1668    0.004    0.000    0.028    0.000 builder.py:977(insert_value)
     1848    0.001    0.000    0.028    0.000 compiler_lock.py:22(__exit__)
       46    0.000    0.000    0.028    0.001 interpreter.py:1412(post_process)
       46    0.004    0.000    0.028    0.001 interpreter.py:973(peep_hole_delete_with_exit)
      246    0.001    0.000    0.028    0.000 DECA.py:2859(_has_neural_rendering)
     6358    0.013    0.000    0.028    0.000 instructions.py:681(descr)
      245    0.028    0.000    0.028    0.000 {built-in method torch.sqrt}
  315/190    0.001    0.000    0.028    0.000 consts.py:56(_do_infer)
     6024    0.028    0.000    0.028    0.000 {built-in method posix.readlink}
     1290    0.026    0.000    0.027    0.000 threading.py:249(__exit__)
     2097    0.005    0.000    0.027    0.000 instructions.py:555(descr)
      975    0.027    0.000    0.027    0.000 {built-in method torch.argsort}
       46    0.002    0.000    0.027    0.001 typed_passes.py:614(run_pass)
      174    0.000    0.000    0.027    0.000 __init__.py:1009(<genexpr>)
      413    0.004    0.000    0.027    0.000 instructions.py:215(set_weights)
      978    0.011    0.000    0.027    0.000 shape_base.py:512(expand_dims)
      165    0.001    0.000    0.027    0.000 typeinfer.py:1559(typeof_global)
       46    0.001    0.000    0.027    0.001 arrayobj.py:185(populate_array)
      245    0.002    0.000    0.027    0.000 reductions.py:90(rebuild_tensor)
     3030    0.004    0.000    0.027    0.000 instructions.py:455(__init__)
     1848    0.003    0.000    0.027    0.000 compiler_lock.py:15(release)
       46    0.000    0.000    0.027    0.001 compiler.py:543(define_pipelines)
     2788    0.006    0.000    0.026    0.000 values.py:1104(__init__)
     1225    0.004    0.000    0.026    0.000 functional.py:4078(grid_sample)
  313/311    0.000    0.000    0.026    0.000 __init__.py:10(__getattr__)
11495/10489    0.013    0.000    0.026    0.000 enum.py:313(__call__)
       61    0.000    0.000    0.026    0.000 pprint.py:419(_pprint_default_dict)
  995/994    0.014    0.000    0.026    0.000 {built-in method builtins.__build_class__}
        2    0.000    0.000    0.026    0.013 net_blazeface.py:86(__init__)
      761    0.001    0.000    0.026    0.000 ffi.py:268(__exit__)
     1956    0.002    0.000    0.026    0.000 <__array_function__ internals>:177(all)
     4940    0.015    0.000    0.026    0.000 <frozen importlib._bootstrap>:157(_get_module_lock)
       46    0.000    0.000    0.026    0.001 compiler.py:566(define_nopython_pipeline)
5957/5954    0.006    0.000    0.026    0.000 context.py:517(can_convert)
     1223    0.026    0.000    0.026    0.000 {method 'unsqueeze_' of 'torch._C._TensorBase' objects}
   173919    0.026    0.000    0.026    0.000 pprint.py:92(__lt__)
     1522    0.003    0.000    0.026    0.000 ffi.py:258(close)
        2    0.000    0.000    0.026    0.013 net_blazeface.py:166(_define_layers)
       30    0.001    0.000    0.026    0.001 callconv.py:468(unpack_dynamic_exception)
        2    0.000    0.000    0.026    0.013 net_blazeface.py:132(_define_front_model_layers)
     2027    0.003    0.000    0.026    0.000 ir.py:916(__str__)
      490    0.001    0.000    0.026    0.000 functional.py:140(split)
       46    0.001    0.000    0.025    0.001 lowering.py:310(setup_function)
     1195    0.004    0.000    0.025    0.000 errors.py:517(__init__)
     1229    0.022    0.000    0.025    0.000 {built-in method io.open}
      344    0.001    0.000    0.025    0.000 base.py:1180(__init__)
      978    0.002    0.000    0.025    0.000 _geometric.py:596(_inv_matrix)
      706    0.009    0.000    0.025    0.000 inspect.py:2124(_signature_from_function)
    12692    0.012    0.000    0.025    0.000 _tensor.py:753(__array__)
      691    0.002    0.000    0.025    0.000 targetconfig.py:187(__hash__)
   195621    0.025    0.000    0.025    0.000 {built-in method unicodedata.east_asian_width}
      412    0.000    0.000    0.025    0.000 callconv.py:161(_get_arg_packer)
     3030    0.006    0.000    0.025    0.000 instructions.py:459(descr)
       30    0.005    0.000    0.025    0.001 ssa.py:167(_run_block_rewrite)
     1848    0.001    0.000    0.024    0.000 compiler_lock.py:19(__enter__)
      490    0.002    0.000    0.024    0.000 _tensor.py:597(split)
      261    0.002    0.000    0.024    0.000 dataloader.py:1378(_try_put_index)
      412    0.001    0.000    0.024    0.000 base.py:319(get_arg_packer)
        2    0.024    0.012    0.024    0.012 {built-in method _posixsubprocess.fork_exec}
    23142    0.019    0.000    0.024    0.000 builder.py:351(_insert)
       11    0.000    0.000    0.024    0.002 __init__.py:1(<module>)
      344    0.001    0.000    0.024    0.000 base.py:1209(__call__)
      536    0.001    0.000    0.024    0.000 typed_passes.py:755(_do_work_expr)
     1586    0.003    0.000    0.024    0.000 posixpath.py:372(abspath)
     3793    0.006    0.000    0.024    0.000 abstract.py:49(_intern)
45489/33930    0.013    0.000    0.023    0.000 {built-in method builtins.hash}
      978    0.001    0.000    0.023    0.000 <__array_function__ internals>:177(inv)
   186664    0.023    0.000    0.023    0.000 {method 'rstrip' of 'str' objects}
      412    0.004    0.000    0.023    0.000 packer.py:73(__init__)
       14    0.000    0.000    0.023    0.002 rangeobj.py:89(getiter_range32_impl)
     1848    0.003    0.000    0.023    0.000 compiler_lock.py:11(acquire)
       96    0.023    0.000    0.023    0.000 {built-in method posix.pipe}
     1956    0.005    0.000    0.023    0.000 numeric.py:150(ones)
24567/20089    0.021    0.000    0.023    0.000 {built-in method _abc._abc_subclasscheck}
     5036    0.008    0.000    0.023    0.000 base.py:123(_match)
     7542    0.009    0.000    0.023    0.000 grad_mode.py:131(__enter__)
     2788    0.002    0.000    0.023    0.000 values.py:979(<genexpr>)
     1367    0.007    0.000    0.023    0.000 ir.py:579(__repr__)
     1494    0.023    0.000    0.023    0.000 {built-in method torch.zeros_like}
      233    0.000    0.000    0.022    0.000 errors.py:679(__init__)
     1006    0.004    0.000    0.022    0.000 PngImagePlugin.py:1052(getexif)
     2012    0.008    0.000    0.022    0.000 request.py:540(finish)
      490    0.022    0.000    0.022    0.000 {function Tensor.split at 0x7fb0a8796700}
     1006    0.001    0.000    0.022    0.000 v3_plugin_api.py:369(__del__)
      978    0.009    0.000    0.022    0.000 utils.py:595(convert_to_float)
     1946    0.002    0.000    0.022    0.000 functions.py:305(<listcomp>)
     1025    0.001    0.000    0.022    0.000 instructions.py:175(descr)
    39/11    0.000    0.000    0.022    0.002 listconfig.py:46(__init__)
     5510    0.005    0.000    0.022    0.000 ssa.py:190(_run_ssa_block_pass)
     2715    0.004    0.000    0.022    0.000 instructions.py:434(__init__)
      712    0.002    0.000    0.022    0.000 values.py:943(<listcomp>)
       43    0.000    0.000    0.022    0.001 cgutils.py:694(get_item_pointer)
    25771    0.013    0.000    0.022    0.000 __init__.py:1424(debug)
    39/11    0.000    0.000    0.022    0.002 listconfig.py:610(_set_value)
     1393    0.004    0.000    0.022    0.000 builder.py:568(_icmp)
    39/11    0.000    0.000    0.022    0.002 listconfig.py:620(_set_value_impl)
      344    0.001    0.000    0.022    0.000 base.py:1197(_has_loc)
      278    0.001    0.000    0.022    0.000 parser.py:446(parse_block_mapping_value)
     3360    0.006    0.000    0.022    0.000 errors.py:470(catch_warnings)
     1668    0.004    0.000    0.022    0.000 instructions.py:693(__init__)
     1317    0.004    0.000    0.022    0.000 byteflow.py:319(dispatch)
    17/16    0.000    0.000    0.022    0.001 imputils.py:333(wrapper)
      978    0.002    0.000    0.022    0.000 <__array_function__ internals>:177(count_nonzero)
      324    0.001    0.000    0.021    0.000 parser.py:427(parse_block_mapping_key)
    74/18    0.000    0.000    0.021    0.001 listconfig.py:293(append)
      712    0.001    0.000    0.021    0.000 passmanagers.py:731(initialize)
      117    0.001    0.000    0.021    0.000 callconv.py:813(decorate_function)
      158    0.003    0.000    0.021    0.000 ir.py:111(strformat)
     1025    0.006    0.000    0.021    0.000 instructions.py:133(_descr)
       32    0.000    0.000    0.021    0.001 net_blazeface.py:8(__init__)
       14    0.001    0.000    0.021    0.002 rangeobj.py:102(from_range_state)
       85    0.001    0.000    0.021    0.000 models.py:557(_from)
     2012    0.009    0.000    0.021    0.000 Image.py:590(_close_fp)
     1956    0.016    0.000    0.021    0.000 twodim_base.py:162(eye)
     2008    0.013    0.000    0.021    0.000 PngImagePlugin.py:505(chunk_cHRM)
     2076    0.003    0.000    0.021    0.000 values.py:1123(__str__)
     1353    0.005    0.000    0.021    0.000 contextlib.py:482(__exit__)
      978    0.012    0.000    0.021    0.000 linalg.py:469(inv)
      116    0.000    0.000    0.021    0.000 ir.py:601(infer_constant)
       47    0.000    0.000    0.021    0.000 codegen.py:1150(create_library)
     2326    0.002    0.000    0.021    0.000 inline_closurecall.py:1553(list_var_used)
       11    0.000    0.000    0.021    0.002 arrayobj.py:479(getitem_arraynd_intp)
       47    0.001    0.000    0.021    0.000 codegen.py:643(__init__)
     3773    0.003    0.000    0.020    0.000 functions.py:230(_unlit_non_poison)
    28900    0.013    0.000    0.020    0.000 ir.py:1275(find_insts)
     5540    0.012    0.000    0.020    0.000 pathlib.py:718(__str__)
       93    0.000    0.000    0.020    0.000 pythonapi.py:1402(serialize_object)
      712    0.001    0.000    0.020    0.000 passmanagers.py:738(finalize)
     1956    0.003    0.000    0.020    0.000 fromnumeric.py:2432(all)
    16454    0.013    0.000    0.020    0.000 <frozen importlib._bootstrap>:389(parent)
     1470    0.020    0.000    0.020    0.000 {method 'pow' of 'torch._C._TensorBase' objects}
     1551    0.003    0.000    0.020    0.000 instructions.py:205(descr)
      245    0.001    0.000    0.020    0.000 dataloader.py:1398(_process_data)
      427    0.001    0.000    0.019    0.000 pythonapi.py:1300(_get_function)
     1158    0.001    0.000    0.019    0.000 models.py:497(getter)
     1225    0.019    0.000    0.019    0.000 {built-in method torch.grid_sampler}
      101    0.000    0.000    0.019    0.000 base.py:652(get_returned_value)
     1956    0.013    0.000    0.019    0.000 _methods.py:93(_clip_dep_is_scalar_nan)
    17829    0.019    0.000    0.019    0.000 {method 'numpy' of 'torch._C._TensorBase' objects}
     1401    0.006    0.000    0.019    0.000 interpreter.py:1797(store)
      544    0.001    0.000    0.019    0.000 scanner.py:668(fetch_plain)
        1    0.000    0.000    0.019    0.019 hashing.py:1(<module>)
      978    0.002    0.000    0.019    0.000 <__array_function__ internals>:177(any)
        3    0.001    0.000    0.019    0.006 ResNet.py:158(copy_parameter_from_resnet)
      148    0.001    0.000    0.019    0.000 callconv.py:801(get_function_type)
    81342    0.019    0.000    0.019    0.000 <frozen importlib._bootstrap>:222(_verbose_message)
10021/9812    0.008    0.000    0.018    0.000 values.py:455(_get_reference)
7434/6928    0.005    0.000    0.018    0.000 misc.py:52(unliteral)
      978    0.004    0.000    0.018    0.000 numeric.py:432(count_nonzero)
        1    0.001    0.001    0.018    0.018 FaceVideoDataModule.py:196(<listcomp>)
       51    0.000    0.000    0.018    0.000 models.py:624(from_return)
       67    0.002    0.000    0.018    0.000 pythonapi.py:1373(serialize_uncached)
      978    0.001    0.000    0.018    0.000 <__array_function__ internals>:177(round_)
      927    0.016    0.000    0.018    0.000 analysis.py:81(def_reach)
      245    0.018    0.000    0.018    0.000 {method 'setblocking' of '_socket.socket' objects}
     16/7    0.000    0.000    0.018    0.003 module.py:1842(eval)
    11736    0.008    0.000    0.018    0.000 _ufunc_config.py:452(_no_nep50_warning)
  2561/16    0.004    0.000    0.018    0.001 module.py:1820(train)
    20108    0.010    0.000    0.018    0.000 PngImagePlugin.py:147(_crc32)
     1713    0.018    0.000    0.018    0.000 {built-in method torch.clamp}
   136032    0.018    0.000    0.018    0.000 {built-in method time.perf_counter}
     1005    0.003    0.000    0.018    0.000 pathlib.py:881(relative_to)
       94    0.001    0.000    0.017    0.000 models.py:550(_as)
    69751    0.017    0.000    0.017    0.000 event.py:148(is_end)
    72906    0.017    0.000    0.017    0.000 {method 'split' of 'str' objects}
        3    0.000    0.000    0.017    0.006 arrayobj.py:4820(_array_copy)
     1072    0.001    0.000    0.017    0.000 builder.py:579(icmp_signed)
       46    0.000    0.000    0.017    0.000 funcdesc.py:187(from_specialized_function)
      736    0.017    0.000    0.017    0.000 {method 'repeat' of 'torch._C._TensorBase' objects}
     1442    0.004    0.000    0.017    0.000 typeinfer.py:1092(add_type)
       46    0.000    0.000    0.017    0.000 funcdesc.py:166(_from_python_function)
     1846    0.005    0.000    0.017    0.000 instructions.py:201(__init__)
      142    0.001    0.000    0.017    0.000 lowering.py:847(fold_call_args)
     8680    0.011    0.000    0.017    0.000 pathlib.py:772(__lt__)
   145898    0.017    0.000    0.017    0.000 {method 'extend' of 'list' objects}
       46    0.004    0.000    0.017    0.000 ir_utils.py:2316(fixup_var_define_in_scope)
      544    0.005    0.000    0.017    0.000 scanner.py:1270(scan_plain)
    11152    0.008    0.000    0.017    0.000 target_extension.py:14(__getitem__)
      132    0.000    0.000    0.017    0.000 base.py:980(_make_helper)
       15    0.000    0.000    0.017    0.001 ssa.py:83(_fix_ssa_vars)
        5    0.000    0.000    0.017    0.003 arrayobj.py:1022(prepare)
    13792    0.007    0.000    0.017    0.000 types.py:30(__ne__)
     2023    0.002    0.000    0.017    0.000 _utils.py:137(_rebuild_tensor_v2)
      184    0.001    0.000    0.017    0.000 compiler_machinery.py:246(finalize)
       49    0.001    0.000    0.017    0.000 funcdesc.py:38(__init__)
     2938    0.007    0.000    0.017    0.000 numerictypes.py:356(issubdtype)
     1411    0.004    0.000    0.017    0.000 instructions.py:349(__init__)
      245    0.001    0.000    0.016    0.000 connection.py:202(send)
     1964    0.007    0.000    0.016    0.000 _ufunc_config.py:33(seterr)
       93    0.000    0.000    0.016    0.000 base.py:284(mangler)
     2097    0.003    0.000    0.016    0.000 instructions.py:556(<listcomp>)
       93    0.000    0.000    0.016    0.000 funcdesc.py:12(default_mangler)
      162    0.001    0.000    0.016    0.000 ir_print.py:11(match)
      239    0.002    0.000    0.016    0.000 extending.py:207(decorate)
        2    0.000    0.000    0.016    0.008 DECA.py:2887(_create_detail_generator)
       93    0.000    0.000    0.016    0.000 itanium_mangler.py:170(mangle)
      361    0.001    0.000    0.016    0.000 nodes.py:128(__init__)
   117218    0.016    0.000    0.016    0.000 {method 'write' of '_io.StringIO' objects}
       46    0.000    0.000    0.016    0.000 config.py:576(reload_config)
      124    0.001    0.000    0.016    0.000 codegen.py:1219(_create_empty_module)
        9    0.000    0.000    0.016    0.002 callwrapper.py:20(add_arg)
        1    0.000    0.000    0.016    0.016 DecaDecoder.py:28(__init__)
       53    0.000    0.000    0.016    0.000 typeinfer.py:467(__call__)
     2992    0.002    0.000    0.016    0.000 values.py:507(__hash__)
      288    0.000    0.000    0.016    0.000 ir.py:97(_get_path)
      104    0.000    0.000    0.016    0.000 base.py:984(make_helper)
       46    0.002    0.000    0.016    0.000 config.py:135(update)
     3912    0.009    0.000    0.016    0.000 linalg.py:136(_commonType)
     4165    0.014    0.000    0.016    0.000 _VF.py:25(__getattr__)
      184    0.006    0.000    0.016    0.000 compiler_machinery.py:370(dependency_analysis)
