         16209533 function calls (15578171 primitive calls) in 117.503 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        7    0.000    0.000    0.011    0.002 arrayobj.py:4265(_parse_shape)
     1006    0.006    0.000    0.011    0.000 Image.py:424(_getdecoder)
     2438    0.002    0.000    0.011    0.000 cpu_options.py:112(_get_values)
      978    0.006    0.000    0.011    0.000 dtype.py:188(_convert)
      897    0.003    0.000    0.010    0.000 lowering.py:404(<listcomp>)
       46    0.001    0.000    0.010    0.000 typeinfer.py:1118(unify)
      128    0.001    0.000    0.010    0.000 connection.py:374(_recv)
      892    0.010    0.000    0.010    0.000 {built-in method torch._C.from_jit_type}
        4    0.000    0.000    0.010    0.003 arrayobj.py:1874(array_T)
      372    0.001    0.000    0.010    0.000 models.py:135(contains_nrt_meminfo)
      711    0.005    0.000    0.010    0.000 typeinfer.py:508(fold_arg_vars)
       70    0.001    0.000    0.010    0.000 dispatcher.py:807(__init__)
      598    0.001    0.000    0.010    0.000 controlflow.py:206(_back_edges)
       32    0.000    0.000    0.010    0.000 models.py:617(as_return)
     6257    0.007    0.000    0.010    0.000 <frozen importlib._bootstrap>:389(parent)
      551    0.004    0.000    0.010    0.000 npydecl.py:25(_handle_inputs)
     1331    0.002    0.000    0.010    0.000 base.py:479(get_value_type)
     7270    0.007    0.000    0.010    0.000 types.py:171(__get__)
       11    0.000    0.000    0.010    0.001 arrayobj.py:2750(array_shape)
      364    0.001    0.000    0.010    0.000 lowering.py:1578(_lit_or_omitted)
     1982    0.010    0.000    0.010    0.000 {method 'squeeze' of 'torch._C._TensorBase' objects}
       46    0.000    0.000    0.010    0.000 removerefctpass.py:99(remove_unnecessary_nrt_usage)
      169    0.000    0.000    0.010    0.000 ir.py:90(get_lines)
       70    0.000    0.000    0.010    0.000 pythonapi.py:287(err_set_string)
     4940    0.009    0.000    0.010    0.000 <frozen importlib._bootstrap>:103(release)
     1239    0.001    0.000    0.010    0.000 _utils.py:447(is_structured_config)
     1956    0.001    0.000    0.010    0.000 _methods.py:47(_sum)
     1102    0.002    0.000    0.010    0.000 dictconfig.py:149(_validate_get)
     1125    0.002    0.000    0.010    0.000 lowering.py:1447(loadvar)
      978    0.006    0.000    0.010    0.000 numeric.py:1348(normalize_axis_tuple)
        1    0.000    0.000    0.010    0.010 arrayobj.py:5364(codegen)
   116/86    0.000    0.000    0.010    0.000 consts.py:73(_infer_expr)
    18250    0.009    0.000    0.010    0.000 <frozen importlib._bootstrap_external>:1330(_path_importer_cache)
      978    0.001    0.000    0.010    0.000 <__array_function__ internals>:177(diag)
    11580    0.008    0.000    0.010    0.000 registry.py:96(__getitem__)
     5221    0.003    0.000    0.010    0.000 lowering.py:362(_disable_sroa_like_opt)
     5876    0.006    0.000    0.010    0.000 numerictypes.py:282(issubclass_)
     2349    0.006    0.000    0.010    0.000 functions.py:78(add_error)
     1705    0.005    0.000    0.009    0.000 numpy_support.py:125(as_dtype)
     2883    0.004    0.000    0.009    0.000 target_extension.py:52(get_local_target)
     1026    0.009    0.000    0.009    0.000 {built-in method torch.clamp}
     4910    0.007    0.000    0.009    0.000 <frozen importlib._bootstrap>:58(__init__)
     9404    0.007    0.000    0.009    0.000 module.py:1728(named_children)
       46    0.000    0.000    0.009    0.000 packer.py:104(from_arguments)
      556    0.002    0.000    0.009    0.000 values.py:806(descr)
      265    0.000    0.000    0.009    0.000 ffi.py:367(__exit__)
        9    0.000    0.000    0.009    0.001 arrayobj.py:2830(array_ctypes)
      112    0.000    0.000    0.009    0.000 functional.py:845(_return_output)
     4910    0.007    0.000    0.009    0.000 <frozen importlib._bootstrap>:176(cb)
    25770    0.009    0.000    0.009    0.000 __init__.py:1689(isEnabledFor)
        7    0.000    0.000    0.009    0.001 DecaFLAME.py:23(to_np)
     5446    0.004    0.000    0.009    0.000 <__array_function__ internals>:177(can_cast)
      598    0.005    0.000    0.009    0.000 controlflow.py:578(_find_back_edges)
    24340    0.008    0.000    0.009    0.000 {method 'decode' of 'bytes' objects}
    24380    0.009    0.000    0.009    0.000 cpu_options.py:123(<genexpr>)
     9270    0.007    0.000    0.009    0.000 pathlib.py:293(splitroot)
     1496    0.001    0.000    0.009    0.000 values.py:452(_to_string)
     1004    0.002    0.000    0.009    0.000 grad_mode.py:82(clone)
       16    0.000    0.000    0.009    0.001 DECA.py:3213(decompose_code)
       46    0.000    0.000    0.009    0.000 removerefctpass.py:37(_legalize)
     2010    0.004    0.000    0.009    0.000 PngImagePlugin.py:530(chunk_pHYs)
       27    0.000    0.000    0.009    0.000 typeinfer.py:776(__call__)
      978    0.001    0.000    0.009    0.000 _methods.py:39(_amax)
      112    0.001    0.000    0.009    0.000 functional.py:688(_unique_impl)
       46    0.000    0.000    0.009    0.000 packer.py:109(<listcomp>)
     4225    0.006    0.000    0.009    0.000 pathlib.py:691(_from_parsed_parts)
      157    0.000    0.000    0.009    0.000 activation.py:93(__init__)
      372    0.001    0.000    0.009    0.000 models.py:97(traverse_models)
      445    0.001    0.000    0.009    0.000 itanium_mangler.py:118(<listcomp>)
     1504    0.003    0.000    0.009    0.000 module.py:329(register_parameter)
     1972    0.009    0.000    0.009    0.000 {built-in method numpy.arange}
      173    0.000    0.000    0.009    0.000 __init__.py:483(entry_points)
      585    0.001    0.000    0.009    0.000 models.py:650(set)
      293    0.000    0.000    0.009    0.000 templates.py:1021(resolve)
     1402    0.003    0.000    0.009    0.000 instructions.py:30(descr)
      160    0.001    0.000    0.009    0.000 _tensor.py:527(norm)
      645    0.001    0.000    0.009    0.000 numbers.py:1363(constant_integer)
     4192    0.002    0.000    0.009    0.000 base.py:372(_insert_getattr_defn)
       14    0.000    0.000    0.009    0.001 imputils.py:241(iternext_wrapper)
      263    0.001    0.000    0.009    0.000 module.py:189(functions)
     2478    0.004    0.000    0.009    0.000 analysis.py:66(fix_point_progress)
     1053    0.004    0.000    0.009    0.000 module.py:1279(_save_to_state_dict)
     1956    0.009    0.000    0.009    0.000 {method 'int' of 'torch._C._TensorBase' objects}
     5230    0.007    0.000    0.009    0.000 controlflow.py:382(_dfs)
     3913    0.009    0.000    0.009    0.000 {method 'reshape' of 'numpy.ndarray' objects}
     1006    0.004    0.000    0.009    0.000 PngImagePlugin.py:987(load_end)
      391    0.001    0.000    0.009    0.000 nodes.py:34(_set_value)
       18    0.000    0.000    0.009    0.000 arrayobj.py:122(get_itemsize)
       46    0.001    0.000    0.009    0.000 targetconfig.py:290(get_mangle_string)
        1    0.000    0.000    0.009    0.009 cpu.py:151(build_list)
        1    0.000    0.000    0.009    0.009 listobj.py:451(build_list)
        2    0.000    0.000    0.008    0.004 pythonapi.py:1433(from_native_return)
        1    0.000    0.000    0.008    0.008 DECA.py:2966(train)
      4/2    0.000    0.000    0.008    0.004 pythonapi.py:1440(from_native_value)
      431    0.000    0.000    0.008    0.000 base.py:510(get_constant)
     2438    0.006    0.000    0.008    0.000 cpu_options.py:115(<dictcomp>)
   1697/2    0.002    0.000    0.008    0.004 copy.py:128(deepcopy)
    49044    0.008    0.000    0.008    0.000 event.py:108(kind)
        5    0.000    0.000    0.008    0.002 zipfile.py:1220(__init__)
      112    0.008    0.000    0.008    0.000 {built-in method torch._unique2}
     4192    0.002    0.000    0.008    0.000 base.py:376(_insert_setattr_defn)
    22996    0.006    0.000    0.008    0.000 _utils.py:71(_stringify_metadata)
      191    0.000    0.000    0.008    0.000 removerefctpass.py:44(valid_output)
     4192    0.002    0.000    0.008    0.000 base.py:380(_insert_cast_defn)
        1    0.000    0.000    0.008    0.008 typedlist.py:1(<module>)
    48958    0.008    0.000    0.008    0.000 abstract.py:96(key)
     1230    0.001    0.000    0.008    0.000 event.py:436(on_exit)
        1    0.000    0.000    0.008    0.008 dictconfig.py:113(__deepcopy__)
      363    0.001    0.000    0.008    0.000 dictconfig.py:168(_validate_set)
3900/3893    0.002    0.000    0.008    0.000 types.py:121(_to_string)
        9    0.000    0.000    0.008    0.001 pythonapi.py:1422(to_native_value)
       46    0.000    0.000    0.008    0.000 untyped_passes.py:59(run_pass)
     1669    0.002    0.000    0.008    0.000 parameter.py:31(__new__)
      984    0.001    0.000    0.008    0.000 pathlib.py:1193(stat)
      105    0.000    0.000    0.008    0.000 parser.py:402(parse_indentless_sequence_entry)
     4192    0.002    0.000    0.008    0.000 base.py:384(_insert_get_constant_defn)
      113    0.000    0.000    0.008    0.000 __init__.py:7(_make_name)
     1524    0.001    0.000    0.008    0.000 builder.py:290(_branch_helper)
      190    0.001    0.000    0.008    0.000 typeinfer.py:217(__call__)
        3    0.000    0.000    0.008    0.003 boxing.py:423(box_array)
     3420    0.002    0.000    0.008    0.000 ir_utils.py:2216(<listcomp>)
        1    0.001    0.001    0.008    0.008 arrayobj.py:1(<module>)
     3846    0.002    0.000    0.008    0.000 controlflow.py:102(add_edge)
       46    0.001    0.000    0.008    0.000 bytecode.py:226(__init__)
        6    0.000    0.000    0.008    0.001 hub.py:639(_is_legacy_zip_format)
        4    0.004    0.001    0.008    0.002 zipfile.py:1330(_RealGetContents)
     1150    0.002    0.000    0.008    0.000 functools.py:814(dispatch)
      978    0.004    0.000    0.008    0.000 fromnumeric.py:38(_wrapit)
      978    0.004    0.000    0.008    0.000 ImageDatasetHelpers.py:52(point2bbox)
        6    0.000    0.000    0.008    0.001 arrayobj.py:442(make_view)
       91    0.001    0.000    0.008    0.000 container.py:82(__init__)
      224    0.001    0.000    0.008    0.000 meshes.py:513(isempty)
       86    0.001    0.000    0.008    0.000 cgutils.py:736(get_item_pointer2)
     1958    0.006    0.000    0.008    0.000 getlimits.py:476(__new__)
       48    0.003    0.000    0.008    0.000 lbs.py:103(vertices2landmarks)
      169    0.000    0.000    0.008    0.000 static_getitem.py:13(match)
      978    0.008    0.000    0.008    0.000 {built-in method torch.max}
     2329    0.002    0.000    0.008    0.000 pathlib.py:728(__fspath__)
     7959    0.003    0.000    0.008    0.000 templates.py:361(<genexpr>)
    20116    0.008    0.000    0.008    0.000 {built-in method zlib.crc32}
      137    0.000    0.000    0.008    0.000 typeinfer.py:1490(typeof_const)
      544    0.003    0.000    0.008    0.000 scanner.py:1311(scan_plain_spaces)
      448    0.001    0.000    0.008    0.000 typed_passes.py:698(_get_callable_info)
        4    0.000    0.000    0.008    0.002 arrayobj.py:1355(_broadcast_to_shape)
      117    0.001    0.000    0.008    0.000 packer.py:115(assign_names)
        1    0.000    0.000    0.008    0.008 typeddict.py:1(<module>)
       77    0.000    0.000    0.008    0.000 module.py:145(data_layout)
     8810    0.008    0.000    0.008    0.000 fromnumeric.py:70(<dictcomp>)
      368    0.003    0.000    0.008    0.000 ir_utils.py:1588(find_callname)
     2077    0.004    0.000    0.008    0.000 inspect.py:2489(__init__)
      556    0.002    0.000    0.007    0.000 values.py:794(__init__)
      180    0.000    0.000    0.007    0.000 cgutils.py:145(_get_ptr_by_name)
    24921    0.007    0.000    0.007    0.000 {method 'rpartition' of 'str' objects}
      148    0.000    0.000    0.007    0.000 containers.py:144(from_types)
     9156    0.005    0.000    0.007    0.000 ir.py:383(__getattr__)
        4    0.000    0.000    0.007    0.002 arrayobj.py:3245(constant_array)
     1139    0.001    0.000    0.007    0.000 itanium_mangler.py:63(_escape_string)
        4    0.000    0.000    0.007    0.002 base.py:1025(make_constant_array)
       32    0.002    0.000    0.007    0.000 Renderer.py:335(add_directionlight)
       11    0.000    0.000    0.007    0.001 lowering.py:651(lower_static_raise)
      332    0.001    0.000    0.007    0.000 typeinfer.py:196(__call__)
       11    0.000    0.000    0.007    0.001 lowering.py:159(return_exception)
      386    0.007    0.000    0.007    0.000 {built-in method torch.arange}
       16    0.000    0.000    0.007    0.000 typeinfer.py:806(__call__)
      348    0.001    0.000    0.007    0.000 interpreter.py:2145(op_LOAD_FAST)
     1682    0.002    0.000    0.007    0.000 warnings.py:165(simplefilter)
      978    0.005    0.000    0.007    0.000 twodim_base.py:240(diag)
      353    0.001    0.000    0.007    0.000 contextlib.py:415(enter_context)
    53253    0.007    0.000    0.007    0.000 {method 'values' of 'dict' objects}
       34    0.000    0.000    0.007    0.000 models.py:614(from_argument)
     1186    0.007    0.000    0.007    0.000 {built-in method torch.empty}
     4469    0.003    0.000    0.007    0.000 types.py:27(as_pointer)
     1268    0.002    0.000    0.007    0.000 values.py:781(__init__)
     1769    0.002    0.000    0.007    0.000 typeinfer.py:54(add_type)
    21252    0.007    0.000    0.007    0.000 {built-in method torch.is_grad_enabled}
   160/80    0.001    0.000    0.007    0.000 functional.py:192(einsum)
      982    0.002    0.000    0.007    0.000 _ufunc_config.py:435(__exit__)
       93    0.000    0.000    0.007    0.000 itanium_mangler.py:163(mangle_args)
      384    0.007    0.000    0.007    0.000 {built-in method torch.cross}
     3486    0.003    0.000    0.007    0.000 ir.py:583(<genexpr>)
     3282    0.003    0.000    0.007    0.000 os.py:670(__getitem__)
     2012    0.002    0.000    0.007    0.000 util.py:20(file_or_url_context)
      642    0.001    0.000    0.007    0.000 init.py:57(_no_grad_fill_)
      263    0.000    0.000    0.007    0.000 module.py:248(_dispose)
    17361    0.007    0.000    0.007    0.000 pathlib.py:751(_cparts)
    50888    0.007    0.000    0.007    0.000 {built-in method builtins.id}
        1    0.000    0.000    0.007    0.007 arrayobj.py:4382(codegen)
       14    0.000    0.000    0.007    0.001 rangeobj.py:149(iternext)
3414/2575    0.003    0.000    0.007    0.000 base.py:189(_get_flag)
      563    0.001    0.000    0.007    0.000 pprint.py:219(_pprint_list)
    21444    0.007    0.000    0.007    0.000 ffi.py:132(__getattr__)
       46    0.000    0.000    0.007    0.000 base.py:1016(make_tuple)
     7273    0.004    0.000    0.007    0.000 context.py:250(_get_attribute_templates)
     1025    0.001    0.000    0.007    0.000 instructions.py:140(<listcomp>)
       93    0.000    0.000    0.007    0.000 itanium_mangler.py:167(<listcomp>)
       82    0.000    0.000    0.007    0.000 nodes.py:159(__deepcopy__)
      230    0.001    0.000    0.007    0.000 templates.py:1024(_resolve)
     6291    0.005    0.000    0.007    0.000 value.py:117(__init__)
      327    0.000    0.000    0.007    0.000 misc.py:76(maybe_literal)
     3546    0.006    0.000    0.007    0.000 reader.py:99(forward)
      172    0.001    0.000    0.007    0.000 arrayobj.py:62(make_array)
      136    0.001    0.000    0.007    0.000 arraydecl.py:21(get_array_index_type)
  531/183    0.001    0.000    0.007    0.000 itanium_mangler.py:127(mangle_type_or_value)
    33024    0.007    0.000    0.007    0.000 {method 'items' of 'dict' objects}
      174    0.000    0.000    0.007    0.000 _itertools.py:5(unique_everseen)
      321    0.000    0.000    0.007    0.000 builder.py:588(icmp_unsigned)
       15    0.000    0.000    0.007    0.000 ssa.py:130(_fresh_vars)
      499    0.001    0.000    0.007    0.000 models.py:708(traverse)
        3    0.000    0.000    0.007    0.002 lowering.py:1021(_lower_call_ExternalFunction)
     3390    0.004    0.000    0.007    0.000 pathlib.py:701(_format_parsed_parts)
      557    0.001    0.000    0.007    0.000 numpy_support.py:374(<listcomp>)
      163    0.001    0.000    0.007    0.000 context.py:217(_resolve_builtin_function_type)
     1543    0.005    0.000    0.007    0.000 functions.py:245(__init__)
      113    0.002    0.000    0.007    0.000 tempfile.py:144(__next__)
     2788    0.004    0.000    0.007    0.000 values.py:1051(__init__)
      994    0.007    0.000    0.007    0.000 {method 'unsqueeze_' of 'torch._C._TensorBase' objects}
     3018    0.005    0.000    0.007    0.000 Image.py:885(load)
     1292    0.007    0.000    0.007    0.000 {built-in method posix.getcwd}
     1174    0.001    0.000    0.007    0.000 ssa.py:40(get)
       16    0.001    0.000    0.007    0.000 DECA.py:3031(decompose_code)
     3588    0.002    0.000    0.007    0.000 compiler_machinery.py:432(get)
     1102    0.003    0.000    0.007    0.000 numpy_support.py:387(choose_types)
      160    0.001    0.000    0.007    0.000 builder.py:320(if_else)
     1326    0.001    0.000    0.007    0.000 re.py:203(sub)
     5868    0.007    0.000    0.007    0.000 {method 'set' of 'ContextVar' objects}
     1004    0.004    0.000    0.007    0.000 core.py:136(tensor_or_path_to_ndarray)
    12552    0.005    0.000    0.007    0.000 <frozen importlib._bootstrap>:867(__exit__)
     1993    0.006    0.000    0.007    0.000 pathlib.py:804(name)
       46    0.000    0.000    0.007    0.000 untyped_passes.py:265(run_pass)
      137    0.000    0.000    0.007    0.000 context.py:342(resolve_module_constants)
      163    0.000    0.000    0.007    0.000 interpreter.py:1558(_end_current_block)
      739    0.002    0.000    0.006    0.000 typeof.py:41(typeof_impl)
       77    0.000    0.000    0.006    0.000 transforms.py:93(populate)
       46    0.001    0.000    0.006    0.000 byteflow.py:1851(__init__)
    12552    0.005    0.000    0.006    0.000 <frozen importlib._bootstrap>:863(__enter__)
      101    0.001    0.000    0.006    0.000 base.py:431(insert_const_string)
  508/422    0.002    0.000    0.006    0.000 copy.py:258(_reconstruct)
     1669    0.006    0.000    0.006    0.000 {built-in method _make_subclass}
    23893    0.006    0.000    0.006    0.000 {method 'acquire' of '_thread.RLock' objects}
     1196    0.001    0.000    0.006    0.000 compiler_machinery.py:201(add_pass)
     1956    0.002    0.000    0.006    0.000 <__array_function__ internals>:177(ndim)
       34    0.000    0.000    0.006    0.000 options.py:30(parse_as_flags)
     2034    0.003    0.000    0.006    0.000 __init__.py:149(is_initialized)
     1004    0.006    0.000    0.006    0.000 grad_mode.py:283(__init__)
        1    0.004    0.004    0.006    0.006 obj_io.py:430(<listcomp>)
    33508    0.006    0.000    0.006    0.000 builder.py:195(block)
       77    0.000    0.000    0.006    0.000 transforms.py:90(_populate_function_pm)
     3134    0.003    0.000    0.006    0.000 context.py:455(_lookup_global)
       46    0.000    0.000    0.006    0.000 transforms.py:361(with_lifting)
      563    0.001    0.000    0.006    0.000 pprint.py:362(_format_items)
    25934    0.006    0.000    0.006    0.000 {method 'insert' of 'list' objects}
     5576    0.005    0.000    0.006    0.000 values.py:860(__init__)
      302    0.001    0.000    0.006    0.000 base.py:451(insert_unique_const)
     2116    0.006    0.000    0.006    0.000 {method 'expand_as' of 'torch._C._TensorBase' objects}
      499    0.002    0.000    0.006    0.000 models.py:715(<listcomp>)
     1548    0.002    0.000    0.006    0.000 re.py:289(_compile)
    41549    0.006    0.000    0.006    0.000 {function _ParameterMeta.__instancecheck__ at 0x7f16aaa4c550}
     1964    0.006    0.000    0.006    0.000 _ufunc_config.py:132(geterr)
      240    0.000    0.000    0.006    0.000 _tensor.py:26(wrapped)
      134    0.000    0.000    0.006    0.000 slicing.py:15(fix_index)
      110    0.000    0.000    0.006    0.000 extending.py:398(intrinsic)
     2010    0.003    0.000    0.006    0.000 PngImagePlugin.py:499(chunk_gAMA)
        8    0.000    0.000    0.006    0.001 arrayobj.py:4269(safecast_intp)
      397    0.001    0.000    0.006    0.000 cgutils.py:435(add_global_variable)
      239    0.000    0.000    0.006    0.000 templates.py:1169(make_overload_method_template)
      115    0.000    0.000    0.006    0.000 dispatcher.py:101(fold_argument_types)
      338    0.006    0.000    0.006    0.000 {method 'all' of 'torch._C._TensorBase' objects}
     1846    0.003    0.000    0.006    0.000 builder.py:357(_set_terminator)
      391    0.000    0.000    0.006    0.000 nodes.py:56(validate_and_convert)
      110    0.000    0.000    0.006    0.000 extending.py:435(_intrinsic)
     1956    0.006    0.000    0.006    0.000 utils.py:787(<lambda>)
        1    0.000    0.000    0.006    0.006 load.py:134(replace_asset_dirs)
     2838    0.004    0.000    0.006    0.000 {method 'sub' of 're.Pattern' objects}
      121    0.000    0.000    0.006    0.000 base.py:951(get_python_api)
       46    0.000    0.000    0.006    0.000 transforms.py:524(find_setupwiths)
      978    0.003    0.000    0.006    0.000 {method 'all' of 'numpy.generic' objects}
       70    0.000    0.000    0.006    0.000 decorators.py:26(jit)
     3846    0.005    0.000    0.006    0.000 controlflow.py:367(_add_edge)
     1002    0.005    0.000    0.006    0.000 std.py:400(format_interval)
  968/248    0.003    0.000    0.006    0.000 packer.py:123(_assign_names)
      236    0.001    0.000    0.006    0.000 values.py:70(wrapped)
      246    0.005    0.000    0.006    0.000 templates.py:1147(make_overload_attribute_template)
       46    0.001    0.000    0.006    0.000 typed_passes.py:905(_strip_phi_nodes)
    24876    0.006    0.000    0.006    0.000 {method 'dim' of 'torch._C._TensorBase' objects}
       80    0.006    0.000    0.006    0.000 {built-in method torch.einsum}
     3890    0.005    0.000    0.006    0.000 {built-in method _functools.reduce}
     3929    0.006    0.000    0.006    0.000 {method 'transpose' of 'numpy.ndarray' objects}
     1697    0.002    0.000    0.006    0.000 _utils.py:567(_is_interpolation)
       53    0.000    0.000    0.006    0.000 context.py:317(resolve_static_getitem)
      224    0.006    0.000    0.006    0.000 {method 'tolist' of 'torch._C._TensorBase' objects}
     2128    0.002    0.000    0.006    0.000 instructions.py:134(descr_arg)
      469    0.001    0.000    0.006    0.000 base.py:706(_maybe_resolve_interpolation)
      384    0.006    0.000    0.006    0.000 {method 'index_add_' of 'torch._C._TensorBase' objects}
        1    0.000    0.000    0.006    0.006 linalg.py:4(<module>)
     1097    0.002    0.000    0.006    0.000 typeinfer.py:1180(check_var)
      406    0.001    0.000    0.006    0.000 builder.py:629(select)
        1    0.000    0.000    0.006    0.006 generator_methods.py:1(<module>)
      173    0.001    0.000    0.006    0.000 __init__.py:908(read_text)
    17605    0.006    0.000    0.006    0.000 {built-in method numpy.asanyarray}
      102    0.001    0.000    0.006    0.000 models.py:482(from_data)
     3950    0.004    0.000    0.006    0.000 storage.py:366(__init__)
        5    0.000    0.000    0.006    0.001 boxing.py:466(unbox_array)
    14358    0.004    0.000    0.006    0.000 ir.py:255(__hash__)
       34    0.000    0.000    0.006    0.000 cgutils.py:618(loop_nest)
     4784    0.003    0.000    0.006    0.000 compiler_machinery.py:429(is_registered)
      121    0.003    0.000    0.006    0.000 pythonapi.py:167(__init__)
      654    0.004    0.000    0.006    0.000 posixpath.py:71(join)
      412    0.000    0.000    0.006    0.000 packer.py:167(__init__)
     2070    0.002    0.000    0.005    0.000 utils.py:7(parse)
        1    0.000    0.000    0.005    0.005 nodes.py:1(<module>)
       33    0.000    0.000    0.005    0.000 pythonapi.py:1349(unserialize)
      335    0.002    0.000    0.005    0.000 copy.py:66(copy)
      464    0.001    0.000    0.005    0.000 event.py:337(install_timer)
      112    0.005    0.000    0.005    0.000 {method 'gather' of 'torch._C._TensorBase' objects}
       38    0.000    0.000    0.005    0.000 dictconfig.py:326(__setattr__)
       46    0.001    0.000    0.005    0.000 transforms.py:529(find_ranges)
      951    0.001    0.000    0.005    0.000 ir.py:1099(__repr__)
     2287    0.004    0.000    0.005    0.000 ir.py:1535(get_definition)
       38    0.000    0.000    0.005    0.000 decorators.py:275(njit)
        5    0.000    0.000    0.005    0.001 npyio.py:263(load)
      247    0.001    0.000    0.005    0.000 callconv.py:838(type_may_always_need_nrt)
       11    0.000    0.000    0.005    0.000 slicing.py:151(slice_constructor_impl)
      302    0.001    0.000    0.005    0.000 cgutils.py:993(global_constant)
     5868    0.004    0.000    0.005    0.000 linalg.py:130(_realType)
       47    0.000    0.000    0.005    0.000 codegen.py:569(create_ir_module)
      469    0.003    0.000    0.005    0.000 _utils.py:746(_get_value)
        1    0.000    0.000    0.005    0.005 listobj.py:315(allocate)
     7518    0.005    0.000    0.005    0.000 types.py:241(format_constant)
     1102    0.002    0.000    0.005    0.000 dictconfig.py:144(_is_typed)
    56/34    0.000    0.000    0.005    0.000 cgutils.py:646(_loop_nest)
     1000    0.002    0.000    0.005    0.000 module.py:275(register_buffer)
     2012    0.004    0.000    0.005    0.000 Image.py:3354(_decompression_bomb_check)
     3711    0.002    0.000    0.005    0.000 {built-in method builtins.all}
      503    0.004    0.000    0.005    0.000 std.py:1446(format_dict)
       27    0.000    0.000    0.005    0.000 listobj.py:162(_payload)
     1006    0.004    0.000    0.005    0.000 utils.py:273(_is_ascii)
     1421    0.004    0.000    0.005    0.000 ir.py:1264(find_exprs)
     1196    0.002    0.000    0.005    0.000 compiler_machinery.py:188(_validate_pass)
     7131    0.003    0.000    0.005    0.000 models.py:673(get_field_position)
       27    0.000    0.000    0.005    0.000 listobj.py:22(get_list_payload)
      164    0.000    0.000    0.005    0.000 static_getitem.py:147(match)
     2973    0.005    0.000    0.005    0.000 std.py:231(__call__)
    10796    0.004    0.000    0.005    0.000 utils.py:376(key)
     1522    0.005    0.000    0.005    0.000 {built-in method _abc._abc_init}
        1    0.000    0.000    0.005    0.005 boxing.py:514(box_tuple)
       14    0.000    0.000    0.005    0.000 rangeobj.py:28(range1_impl)
       58    0.001    0.000    0.005    0.000 cgutils.py:486(for_range)
        1    0.000    0.000    0.005    0.005 nrtdynmod.py:181(create_nrt_module)
      124    0.000    0.000    0.005    0.000 itanium_mangler.py:154(mangle_templated_ident)
      412    0.000    0.000    0.005    0.000 packer.py:170(_build_unflatten_code)
     1453    0.002    0.000    0.005    0.000 ir.py:1156(define)
       82    0.001    0.000    0.005    0.000 functional.py:3757(interpolate)
        6    0.000    0.000    0.005    0.001 format.py:730(read_array)
     1006    0.002    0.000    0.005    0.000 util.py:14(is_url)
    19290    0.005    0.000    0.005    0.000 compiler.py:377(__getattr__)
     2822    0.002    0.000    0.005    0.000 values.py:875(_to_list)
        6    0.000    0.000    0.005    0.001 utils.py:42(_make_tensor)
      186    0.000    0.000    0.005    0.000 py39.py:14(normalized_name)
     7270    0.005    0.000    0.005    0.000 {method 'seek' of '_io.BufferedReader' objects}
      141    0.001    0.000    0.005    0.000 module.py:176(global_variables)
     1305    0.003    0.000    0.005    0.000 byteflow.py:1595(append)
       10    0.000    0.000    0.005    0.000 functools.py:770(_find_impl)
       47    0.000    0.000    0.005    0.000 module.py:56(__str__)
      672    0.001    0.000    0.005    0.000 targetconfig.py:57(top_or_none)
      448    0.001    0.000    0.005    0.000 typed_passes.py:700(get_func_type)
     3143    0.003    0.000    0.005    0.000 types.py:445(elements)
    17711    0.005    0.000    0.005    0.000 controlflow.py:117(successors)
       10    0.000    0.000    0.005    0.000 functools.py:729(_compose_mro)
      733    0.003    0.000    0.005    0.000 inspect.py:2772(__init__)
     1456    0.003    0.000    0.005    0.000 templates.py:183(signature)
      161    0.000    0.000    0.005    0.000 callconv.py:726(_get_try_state)
      186    0.001    0.000    0.005    0.000 __init__.py:925(_normalized_name)
        8    0.000    0.000    0.005    0.001 arrayobj.py:2775(array_size)
      163    0.003    0.000    0.005    0.000 interpreter.py:1625(_remove_unused_temporaries)
        4    0.000    0.000    0.005    0.001 arrayobj.py:1234(maybe_copy_source)
       68    0.001    0.000    0.005    0.000 typeinfer.py:239(__call__)
    28856    0.005    0.000    0.005    0.000 values.py:554(_get_name)
      114    0.005    0.000    0.005    0.000 {method 'any' of 'torch._C._TensorBase' objects}
      160    0.005    0.000    0.005    0.000 {built-in method torch.norm}
      892    0.002    0.000    0.005    0.000 base.py:152(_set_flag)
      499    0.005    0.000    0.005    0.000 {built-in method now}
       17    0.000    0.000    0.005    0.000 DECA.py:2859(_has_neural_rendering)
     1004    0.003    0.000    0.005    0.000 utils.py:325(get_image)
      158    0.000    0.000    0.005    0.000 module.py:76(_dispose)
       46    0.000    0.000    0.005    0.000 typed_passes.py:541(run_pass)
    22898    0.005    0.000    0.005    0.000 {method 'values' of 'collections.OrderedDict' objects}
       69    0.000    0.000    0.005    0.000 containers.py:202(__unliteral__)
     1485    0.003    0.000    0.005    0.000 npytypes.py:523(__repr__)
     1566    0.001    0.000    0.005    0.000 ir_utils.py:1553(get_definition)
     5401    0.005    0.000    0.005    0.000 {built-in method builtins.abs}
     5364    0.004    0.000    0.005    0.000 values.py:575(function_type)
        2    0.000    0.000    0.005    0.002 pythonapi.py:60(box)
     2814    0.002    0.000    0.005    0.000 context.py:52(__getitem__)
     2934    0.003    0.000    0.005    0.000 linalg.py:112(_makearray)
