         56068148 function calls (55429905 primitive calls) in 189.374 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       13    0.000    0.000    1.088    0.084 linear.py:103(reset_parameters)
     1006    0.014    0.000    1.082    0.001 imopen.py:15(imopen)
       24    0.001    0.000    1.061    0.044 connection.py:917(wait)
        3    0.002    0.001    1.041    0.347 ResNet.py:26(__init__)
      112    0.030    0.000    1.003    0.009 Renderer.py:141(forward)
3521/3456    0.020    0.000    1.002    0.000 <frozen importlib._bootstrap>:986(_find_and_load)
     1004    0.979    0.001    0.999    0.001 net_blazeface.py:347(_decode_boxes)
      768    0.032    0.000    0.995    0.001 ResNet.py:100(forward)
        1    0.000    0.000    0.980    0.980 vgg.py:36(__init__)
2131/2066    0.008    0.000    0.913    0.000 <frozen importlib._bootstrap>:956(_find_and_load_unlocked)
      318    0.908    0.003    0.908    0.003 {method 'normal_' of 'torch._C._TensorBase' objects}
       12    0.000    0.000    0.905    0.075 resnet.py:225(_make_layer)
       16    0.002    0.000    0.894    0.056 DECA.py:370(_encode_flame)
     1006    0.023    0.000    0.893    0.001 pillow.py:71(__init__)
       77    0.001    0.000    0.877    0.011 codegen.py:723(add_ir_module)
       16    0.000    0.000    0.873    0.055 DECA.py:3204(_encode_flame)
        6    0.000    0.000    0.871    0.145 hub.py:663(load_state_dict_from_url)
        4    0.000    0.000    0.863    0.216 _api.py:62(get_state_dict)
      112    0.011    0.000    0.862    0.008 rasterize_meshes.py:29(rasterize_meshes)
       17    0.001    0.000    0.857    0.050 dataloader.py:676(__next__)
       17    0.001    0.000    0.850    0.050 dataloader.py:1329(_next_data)
       48    0.001    0.000    0.836    0.017 resnet.py:117(__init__)
        2    0.000    0.000    0.808    0.404 _serialization.py:87(load)
      336    0.011    0.000    0.775    0.002 meshes.py:957(_compute_packed)
      112    0.001    0.000    0.775    0.007 meshes.py:554(verts_packed)
     3922    0.009    0.000    0.740    0.000 <__array_function__ internals>:177(concatenate)
     4163    0.701    0.000    0.723    0.000 {built-in method io.open}
     2938    0.006    0.000    0.716    0.000 <__array_function__ internals>:177(amin)
        1    0.000    0.000    0.710    0.710 linalg.py:547(_dot2_codegen)
        1    0.000    0.000    0.710    0.710 linalg.py:482(dot_2_mv)
      978    0.368    0.000    0.708    0.001 DecaUtils.py:665(plot_kpts)
     2938    0.009    0.000    0.704    0.000 fromnumeric.py:2829(amin)
       16    0.000    0.000    0.693    0.043 DECA.py:3028(_encode_flame)
     2938    0.005    0.000    0.678    0.000 <__array_function__ internals>:177(amax)
        2    0.676    0.338    0.676    0.338 {built-in method torch.import_ir_module}
     2938    0.006    0.000    0.668    0.000 fromnumeric.py:2703(amax)
        9    0.014    0.002    0.663    0.074 {method 'load' of '_pickle.Unpickler' objects}
        4    0.000    0.000    0.657    0.164 serialization.py:989(_load)
58603/58600    0.012    0.000    0.653    0.000 {built-in method builtins.iter}
        1    0.000    0.000    0.641    0.641 asyncio.py:23(__init__)
      224    0.419    0.002    0.638    0.003 utils.py:117(list_to_packed)
      978    0.114    0.000    0.623    0.001 utils.py:108(crop)
     1873    0.005    0.000    0.623    0.000 serialization.py:1004(persistent_load)
  524/278    0.001    0.000    0.621    0.002 base.py:261(refresh)
     1873    0.595    0.000    0.614    0.000 serialization.py:994(load_tensor)
       46    0.001    0.000    0.612    0.013 compiler.py:413(__init__)
       12    0.000    0.000    0.587    0.049 ResNet.py:49(_make_layer)
       16    0.000    0.000    0.573    0.036 dataloader.py:1296(_get_data)
       16    0.000    0.000    0.572    0.036 dataloader.py:1150(_try_get_data)
       16    0.001    0.000    0.572    0.036 queues.py:92(get)
     2935    0.008    0.000    0.569    0.000 fromnumeric.py:51(_wrapfunc)
   478089    0.554    0.000    0.554    0.000 {method 'read' of '_io.BufferedReader' objects}
