         16157465 function calls (15526114 primitive calls) in 179.138 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      978    0.017    0.000   12.259    0.013 ImageDatasetHelpers.py:69(bbpoint_warp)
    13786    0.019    0.000   12.186    0.001 {built-in method numpy.asarray}
     1006    0.007    0.000   12.168    0.012 Image.py:732(__array_interface__)
     1006    0.023    0.000   12.151    0.012 Image.py:772(tobytes)
     7060   11.995    0.002   11.995    0.002 {method 'to' of 'torch._C._TensorBase' objects}
     2012    0.153    0.000   11.686    0.006 ImageFile.py:177(load)
      978    9.663    0.010   11.659    0.012 _warps.py:695(warp)
     1004    0.013    0.000   10.449    0.010 blazeface_detector.py:46(detect_from_image)
     1004    0.050    0.000   10.430    0.010 detect.py:10(detect)
   145920   10.350    0.000   10.350    0.000 {method 'decode' of 'ImagingDecoder' objects}
       43    0.000    0.000    9.312    0.217 selectors.py:402(select)
       43    9.312    0.217    9.312    0.217 {method 'poll' of 'select.poll' objects}
       25    0.001    0.000    9.281    0.371 connection.py:917(wait)
      978    0.027    0.000    9.243    0.009 utils.py:185(get_preds_fromhm)
        1    0.000    0.000    8.605    8.605 dispatcher.py:388(_compile_for_args)
    116/1    0.002    0.000    8.570    8.570 dispatcher.py:915(compile)
     34/1    0.000    0.000    8.569    8.569 dispatcher.py:124(compile)
     34/1    0.000    0.000    8.569    8.569 dispatcher.py:131(_compile_cached)
     34/1    0.001    0.000    8.569    8.569 dispatcher.py:146(_compile_core)
     34/1    0.000    0.000    8.568    8.568 compiler.py:744(compile_extra)
18536/2280    0.083    0.000    8.563    0.004 container.py:137(forward)
     1004    0.011    0.000    8.398    0.008 net_blazeface.py:238(predict_on_image)
     1004    0.031    0.000    8.350    0.008 net_blazeface.py:254(predict_on_batch)
 1720/273    0.006    0.000    8.174    0.030 compiler_lock.py:32(_acquire_compile_lock)
     46/1    0.000    0.000    8.133    8.133 compiler.py:455(compile_extra)
     46/1    0.007    0.000    8.132    8.132 compiler.py:524(_compile_bytecode)
     46/1    0.001    0.000    8.132    8.132 compiler.py:478(_compile_core)
     46/1    0.005    0.000    8.131    8.131 compiler_machinery.py:342(run)
  1196/26    0.038    0.000    8.130    0.313 compiler_machinery.py:268(_runPass)
  3588/78    0.005    0.000    8.114    0.104 compiler_machinery.py:272(check)
     1026    0.006    0.000    7.948    0.008 std.py:1160(__iter__)
       17    0.001    0.000    7.313    0.430 dataloader.py:676(__next__)
       17    0.000    0.000    7.308    0.430 dataloader.py:1329(_next_data)
    39788    0.229    0.000    7.197    0.000 conv.py:456(forward)
    39788    0.040    0.000    6.939    0.000 conv.py:448(_conv_forward)
    39788    6.899    0.000    6.899    0.000 {built-in method torch.conv2d}
     1004    0.028    0.000    6.798    0.007 net_blazeface.py:172(forward)
       16    0.002    0.000    6.725    0.420 DECA.py:3046(displacement2normal)
    46/28    0.004    0.000    6.652    0.238 typed_passes.py:435(run_pass)
      128    0.116    0.001    6.314    0.049 DecaUtils.py:188(vertex_normals)
  802/236    0.001    0.000    5.819    0.025 context.py:189(resolve_function_type)
  802/236    0.003    0.000    5.817    0.025 context.py:233(_resolve_user_function_type)
     46/6    0.001    0.000    5.801    0.967 typed_passes.py:103(run_pass)
     46/6    0.001    0.000    5.801    0.967 typed_passes.py:66(type_inference_stage)
     46/6    0.000    0.000    5.784    0.964 typeinfer.py:1067(propagate)
    95/13    0.006    0.000    5.783    0.445 typeinfer.py:142(propagate)
  711/221    0.007    0.000    5.750    0.026 typeinfer.py:580(resolve)
  711/221    0.001    0.000    5.740    0.026 typeinfer.py:1519(resolve_call)
   115/14    0.001    0.000    5.721    0.409 functions.py:534(get_call_type)
   115/14    0.001    0.000    5.720    0.409 dispatcher.py:348(get_call_template)
   347/82    0.003    0.000    5.684    0.069 typeinfer.py:570(__call__)
       32    0.062    0.002    5.422    0.169 Renderer.py:351(render_shape)
       16    0.941    0.059    5.398    0.337 DecaUtils.py:719(tensor_vis_landmarks)
       16    0.000    0.000    5.391    0.337 dataloader.py:1296(_get_data)
       17    0.000    0.000    5.391    0.317 dataloader.py:1150(_try_get_data)
       17    0.000    0.000    5.390    0.317 queues.py:92(get)
       17    0.000    0.000    5.322    0.313 connection.py:253(poll)
       17    0.000    0.000    5.322    0.313 connection.py:423(_poll)
       64    0.010    0.000    5.320    0.083 Renderer.py:448(world2uv)
        1    0.000    0.000    5.301    5.301 load.py:159(load_model)
        1    0.000    0.000    5.162    5.162 load.py:32(load_deca)
        1    0.000    0.000    5.161    5.161 saving.py:52(load_from_checkpoint)
  775/343    0.020    0.000    5.155    0.015 functions.py:281(get_call_type)
3292/1436    0.007    0.000    5.089    0.004 templates.py:349(apply)
  623/182    0.002    0.000    5.030    0.028 templates.py:607(generic)
  623/182    0.003    0.000    5.023    0.028 templates.py:698(_get_impl)
    72/14    0.001    0.000    4.999    0.357 templates.py:749(_build_impl)
        1    0.000    0.000    4.900    4.900 saving.py:156(_load_model_state)
        1    0.000    0.000    4.708    4.708 DECA.py:72(__init__)
        1    0.000    0.000    4.706    4.706 DECA.py:2728(__init__)
      210    0.048    0.000    4.081    0.019 DecaUtils.py:167(face_vertices)
        3    0.000    0.000    3.998    1.333 dataloader.py:1431(_shutdown_workers)
     3014    3.864    0.001    3.864    0.001 {method 'cpu' of 'torch._C._TensorBase' objects}
    21444    3.223    0.000    3.724    0.000 ffi.py:188(__call__)
    46/28    0.001    0.000    3.340    0.119 lowering.py:182(lower)
       47    0.001    0.000    3.308    0.070 codegen.py:739(finalize)
  275/168    0.000    0.000    3.284    0.020 codegen.py:565(_ensure_finalized)
        1    0.000    0.000    3.171    3.171 DECA.py:2777(_reinitialize)
       34    0.001    0.000    3.074    0.090 cpu.py:225(get_executable)
       34    0.000    0.000    3.065    0.090 codegen.py:975(get_pointer_to_function)
      112    0.256    0.002    2.982    0.027 Renderer.py:141(forward)
        2    0.000    0.000    2.910    1.455 FaceDetector.py:77(__init__)
        2    0.001    0.000    2.910    1.455 api.py:54(__init__)
38734/28938    0.922    0.000    2.906    0.000 {built-in method numpy.core._multiarray_umath.implement_array_function}
     1125    2.807    0.002    2.807    0.002 {built-in method torch.zeros}
        4    0.000    0.000    2.797    0.699 _utils.py:130(wrapper)
        4    0.000    0.000    2.797    0.699 _utils.py:171(inner_wrapper)
    46/28    0.000    0.000    2.791    0.100 lowering.py:233(lower_normal_function)
    46/28    0.001    0.000    2.765    0.099 lowering.py:250(lower_function_body)
  162/104    0.008    0.000    2.762    0.027 lowering.py:275(lower_block)
2292/1615    0.014    0.000    2.740    0.002 lowering.py:457(lower_inst)
        1    0.000    0.000    2.530    2.530 DECA.py:3163(_create_model)
      112    0.019    0.000    2.502    0.022 rasterize_meshes.py:29(rasterize_meshes)
     1004    0.003    0.000    2.487    0.002 FaceDataModuleBase.py:110(_instantiate_detector)
 1017/725    0.004    0.000    2.442    0.003 lowering.py:665(lower_assign)
  531/388    0.004    0.000    2.396    0.006 lowering.py:1185(lower_expr)
        3    0.000    0.000    2.344    0.781 DecaEncoder.py:77(__init__)
        3    0.000    0.000    2.344    0.781 DecaEncoder.py:36(__init__)
        3    0.000    0.000    2.298    0.766 DecaEncoder.py:89(_create_encoder)
        3    0.007    0.002    2.298    0.766 ResNet.py:175(load_ResNet50Model)
      336    0.009    0.000    2.237    0.007 meshes.py:957(_compute_packed)
      112    0.001    0.000    2.237    0.020 meshes.py:554(verts_packed)
      427    0.003    0.000    2.109    0.005 init.py:366(kaiming_uniform_)
      536    2.099    0.004    2.099    0.004 {method 'uniform_' of 'torch._C._TensorBase' objects}
    16064    0.483    0.000    2.087    0.000 net_blazeface.py:32(forward)
        2    0.000    0.000    2.084    1.042 dataloader.py:1509(__del__)
     1982    2.078    0.001    2.078    0.001 {resize}
        2    0.000    0.000    2.005    1.002 blazeface_detector.py:18(__init__)
     3599    1.981    0.001    1.986    0.001 {built-in method torch.tensor}
       16    0.009    0.001    1.962    0.123 DECA.py:469(encode)
       24    0.001    0.000    1.956    0.082 process.py:110(start)
       24    0.000    0.000    1.953    0.081 context.py:222(_Popen)
       24    0.001    0.000    1.953    0.081 context.py:274(_Popen)
       24    0.001    0.000    1.951    0.081 popen_fork.py:15(__init__)
        2    0.000    0.000    1.950    0.975 net_blazeface.py:226(load_anchors_from_npy)
       24    0.002    0.000    1.950    0.081 popen_fork.py:66(_launch)
       24    1.945    0.081    1.946    0.081 {built-in method posix.fork}
     1004    0.008    0.000    1.930    0.002 utils.py:37(resize_and_crop_image)
       48    0.000    0.000    1.929    0.040 DecaEncoder.py:59(forward)
      978    0.789    0.001    1.929    0.002 DecaUtils.py:665(plot_kpts)
     1004    0.006    0.000    1.921    0.002 utils.py:5(image_resize)
       48    0.000    0.000    1.914    0.040 DecaEncoder.py:50(forward_features)
       48    0.002    0.000    1.913    0.040 ResNet.py:66(forward)
      224    1.313    0.006    1.831    0.008 utils.py:117(list_to_packed)
        1    0.000    0.000    1.756    1.756 DECA.py:2911(_create_model)
  344/268    0.001    0.000    1.744    0.007 base.py:1186(__call__)
  343/268    0.001    0.000    1.733    0.006 base.py:1215(wrapper)
       47    0.001    0.000    1.702    0.036 codegen.py:781(_finalize_final_module)
      768    0.054    0.000    1.683    0.002 ResNet.py:100(forward)
    36/29    0.000    0.000    1.617    0.056 base.py:844(compile_subroutine)
     12/9    0.001    0.000    1.616    0.180 base.py:806(_compile_subroutine_no_cache)
       16    0.004    0.000    1.613    0.101 Renderer.py:217(forward)
     3938    1.584    0.000    1.584    0.000 {method 'copy' of 'numpy.ndarray' objects}
  152/119    0.002    0.000    1.539    0.013 lowering.py:915(lower_call)
        1    0.000    0.000    1.535    1.535 DECA.py:3195(_reconfigure)
        1    0.000    0.000    1.535    1.535 DECA.py:2749(_reconfigure)
  139/113    0.002    0.000    1.527    0.014 lowering.py:1157(_lower_call_normal)
        2    0.000    0.000    1.519    0.759 DECA.py:2786(_init_deep_losses)
        1    0.000    0.000    1.518    1.518 DecaLosses.py:462(__init__)
        1    0.035    0.035    1.517    1.517 DecaLosses.py:423(__init__)
    33/26    0.000    0.000    1.497    0.058 base.py:873(compile_internal)
        1    0.000    0.000    1.482    1.482 vgg.py:438(vgg19)
        1    0.029    0.029    1.482    1.482 vgg.py:98(_vgg)
      978    0.016    0.000    1.470    0.002 _warps.py:640(_clip_warp_output)
       47    0.000    0.000    1.454    0.031 codegen.py:996(_finalize_specific)
       47    0.001    0.000    1.452    0.031 codegen.py:667(_optimize_final_module)
       94    0.001    0.000    1.450    0.015 passmanagers.py:668(run)
     12/9    0.000    0.000    1.437    0.160 compiler.py:837(compile_internal)
       16    0.001    0.000    1.378    0.086 DECA.py:370(_encode_flame)
       16    0.000    0.000    1.360    0.085 DECA.py:3204(_encode_flame)
       83    0.000    0.000    1.350    0.016 codegen.py:1058(wrapper)
       47    0.000    0.000    1.348    0.029 executionengine.py:87(finalize_object)
       16    0.000    0.000    1.314    0.082 DecaFLAME.py:285(forward)
        3    0.000    0.000    1.314    0.438 resnet.py:698(resnet50)
        3    0.001    0.000    1.314    0.438 resnet.py:288(_resnet)
       16    0.002    0.000    1.311    0.082 DecaFLAME.py:222(forward)
    36/30    0.000    0.000    1.307    0.044 functions.py:389(get_call_type)
    15/12    0.000    0.000    1.307    0.109 templates.py:1076(_get_signature)
     10/8    0.000    0.000    1.306    0.163 templates.py:1134(generic)
     2008    0.004    0.000    1.205    0.001 memory.py:109(empty_cache)
     2008    1.195    0.001    1.195    0.001 {built-in method torch._C._cuda_emptyCache}
       16    0.002    0.000    1.194    0.075 lbs.py:142(lbs)
      414    0.002    0.000    1.184    0.003 conv.py:425(__init__)
      414    0.005    0.000    1.177    0.003 conv.py:67(__init__)
       16    1.129    0.071    1.147    0.072 lbs.py:326(batch_rigid_transform)
      414    0.002    0.000    1.125    0.003 conv.py:140(reset_parameters)
    19573    1.124    0.000    1.124    0.000 {method 'reduce' of 'numpy.ufunc' objects}
     8810    0.028    0.000    1.119    0.000 fromnumeric.py:69(_wrapreduction)
   145920    0.225    0.000    1.045    0.000 PngImagePlugin.py:953(load_read)
       16    0.000    0.000    1.026    0.064 DECA.py:3028(_encode_flame)
        3    0.001    0.000    1.003    0.334 resnet.py:167(__init__)
     1004    0.170    0.000    0.993    0.001 net_blazeface.py:303(_tensors_to_detections)
       13    0.000    0.000    0.990    0.076 linear.py:90(__init__)
       13    0.000    0.000    0.989    0.076 linear.py:103(reset_parameters)
     1006    0.011    0.000    0.987    0.001 imopen.py:15(imopen)
        3    0.002    0.001    0.952    0.317 ResNet.py:26(__init__)
       77    0.001    0.000    0.910    0.012 codegen.py:723(add_ir_module)
        1    0.000    0.000    0.890    0.890 vgg.py:36(__init__)
     3922    0.008    0.000    0.879    0.000 <__array_function__ internals>:177(concatenate)
        9    0.001    0.000    0.865    0.096 serialization.py:607(load)
3521/3456    0.018    0.000    0.836    0.000 <frozen importlib._bootstrap>:986(_find_and_load)
     1006    0.020    0.000    0.822    0.001 pillow.py:71(__init__)
      318    0.806    0.003    0.806    0.003 {method 'normal_' of 'torch._C._TensorBase' objects}
        2    0.000    0.000    0.793    0.396 _serialization.py:87(load)
2131/2066    0.007    0.000    0.755    0.000 <frozen importlib._bootstrap>:956(_find_and_load_unlocked)
     1004    0.732    0.001    0.747    0.001 net_blazeface.py:347(_decode_boxes)
        2    0.000    0.000    0.745    0.372 dataloader.py:431(__iter__)
        2    0.000    0.000    0.745    0.372 dataloader.py:385(_get_iterator)
        2    0.001    0.001    0.744    0.372 dataloader.py:1037(__init__)
        1    0.000    0.000    0.701    0.701 linalg.py:547(_dot2_codegen)
        1    0.000    0.000    0.701    0.701 linalg.py:482(dot_2_mv)
        2    0.665    0.333    0.665    0.333 {built-in method torch.import_ir_module}
        1    0.001    0.001    0.641    0.641 DECA.py:2817(_setup_renderer)
        1    0.000    0.000    0.631    0.631 Renderer.py:175(__init__)
        6    0.000    0.000    0.614    0.102 hub.py:663(load_state_dict_from_url)
        4    0.000    0.000    0.605    0.151 _api.py:62(get_state_dict)
       16    0.000    0.000    0.593    0.037 <__array_function__ internals>:177(stack)
       16    0.000    0.000    0.593    0.037 shape_base.py:383(stack)
     2938    0.005    0.000    0.577    0.000 <__array_function__ internals>:177(amin)
      978    0.105    0.000    0.573    0.001 utils.py:108(crop)
     2938    0.008    0.000    0.567    0.000 fromnumeric.py:2829(amin)
     2938    0.004    0.000    0.549    0.000 <__array_function__ internals>:177(amax)
       12    0.000    0.000    0.544    0.045 ResNet.py:49(_make_layer)
       12    0.000    0.000    0.542    0.045 resnet.py:225(_make_layer)
     2938    0.005    0.000    0.540    0.000 fromnumeric.py:2703(amax)
     1303    0.004    0.000    0.517    0.000 pprint.py:55(pformat)
     1303    0.003    0.000    0.511    0.000 pprint.py:151(pformat)
30400/1303    0.042    0.000    0.505    0.000 pprint.py:163(_format)
     2935    0.007    0.000    0.503    0.000 fromnumeric.py:51(_wrapfunc)
  524/278    0.001    0.000    0.493    0.002 base.py:261(refresh)
   474177    0.490    0.000    0.490    0.000 {method 'read' of '_io.BufferedReader' objects}
        9    0.013    0.001    0.489    0.054 {method 'load' of '_pickle.Unpickler' objects}
    66504    0.486    0.000    0.486    0.000 {circle}
        4    0.000    0.000    0.483    0.121 serialization.py:989(_load)
       48    0.001    0.000    0.480    0.010 ResNet.py:87(__init__)
       48    0.001    0.000    0.480    0.010 resnet.py:117(__init__)
      978    0.004    0.000    0.472    0.000 ImageDatasetHelpers.py:61(point2transform)
       46    0.001    0.000    0.471    0.010 compiler.py:413(__init__)
      978    0.009    0.000    0.458    0.000 _geometric.py:1624(estimate_transform)
     1873    0.005    0.000    0.453    0.000 serialization.py:1004(persistent_load)
   157987    0.200    0.000    0.450    0.000 PngImagePlugin.py:160(read)
     1873    0.426    0.000    0.444    0.000 serialization.py:994(load_tensor)
    13916    0.430    0.000    0.430    0.000 {built-in method torch.full}
        1    0.000    0.000    0.426    0.426 FaceVideoDataModule.py:3290(setup)
        1    0.000    0.000    0.426    0.426 ImageTestDataset_copy.py:38(__init__)
      524    0.011    0.000    0.426    0.001 cpu.py:60(load_additional_registries)
      978    0.007    0.000    0.426    0.000 _geometric.py:1399(estimate)
        3    0.000    0.000    0.421    0.140 arrayobj.py:2225(array_ravel)
      235    0.001    0.000    0.418    0.002 module.py:233(__repr__)
      235    0.001    0.000    0.412    0.002 module.py:207(_get_body_lines)
      235    0.002    0.000    0.410    0.002 module.py:212(<listcomp>)
     2130    0.025    0.000    0.409    0.000 <frozen importlib._bootstrap>:890(_find_spec)
      159    0.001    0.000    0.408    0.003 init.py:415(kaiming_normal_)
    12798    0.387    0.000    0.402    0.000 {built-in method numpy.array}
      978    0.082    0.000    0.402    0.000 _geometric.py:93(_umeyama)
        1    0.000    0.000    0.398    0.398 obj_io.py:76(load_obj)
        1    0.002    0.002    0.398    0.398 obj_io.py:547(_load_obj)
      414    0.007    0.000    0.398    0.001 postproc.py:71(run)
152136/76009    0.124    0.000    0.395    0.000 {method 'format' of 'str' objects}
      712    0.001    0.000    0.394    0.001 values.py:1013(__str__)
      712    0.001    0.000    0.392    0.001 values.py:1006(descr)
       16    0.001    0.000    0.388    0.024 DecaDecoder.py:60(forward)
      978    0.384    0.000    0.387    0.000 utils.py:206(_get_preds_fromhm)
28070/27861    0.030    0.000    0.381    0.000 <frozen importlib._bootstrap>:1017(_handle_fromlist)
      978    0.002    0.000    0.380    0.000 <__array_function__ internals>:177(clip)
        5    0.000    0.000    0.379    0.076 serialization.py:733(_legacy_load)
        1    0.041    0.041    0.377    0.377 obj_io.py:419(_parse_obj)
      978    0.003    0.000    0.373    0.000 fromnumeric.py:2111(clip)
   141810    0.372    0.000    0.372    0.000 {method 'astype' of 'numpy.ndarray' objects}
1531950/1490121    0.274    0.000    0.370    0.000 {built-in method builtins.isinstance}
      188    0.370    0.002    0.370    0.002 {method '_set_from_file' of 'torch._C.StorageBase' objects}
      978    0.002    0.000    0.368    0.000 {method 'clip' of 'numpy.ndarray' objects}
      978    0.005    0.000    0.365    0.000 _methods.py:127(_clip)
     1088    0.359    0.000    0.359    0.000 {method 'cuda' of 'torch._C._TensorBase' objects}
       85    0.001    0.000    0.356    0.004 values.py:999(descr_body)
     1846    0.004    0.000    0.356    0.000 values.py:1172(descr)
83853/35066    0.050    0.000    0.353    0.000 _utils.py:44(__str__)
     2130    0.004    0.000    0.352    0.000 <frozen importlib._bootstrap_external>:1399(find_spec)
     2130    0.029    0.000    0.349    0.000 <frozen importlib._bootstrap_external>:1367(_get_spec)
        8    0.001    0.000    0.347    0.043 module.py:1534(load_state_dict)
     1846    0.007    0.000    0.347    0.000 values.py:1174(<listcomp>)
   1373/8    0.005    0.000    0.347    0.043 module.py:1572(load)
   180/54    0.000    0.000    0.341    0.006 <frozen importlib._bootstrap>:211(_call_with_frames_removed)
   114/52    0.001    0.000    0.341    0.007 <frozen importlib._bootstrap>:650(_load_unlocked)
      978    0.339    0.000    0.339    0.000 _methods.py:108(_clip_dep_invoke_with_casting)
   113/52    0.000    0.000    0.339    0.007 <frozen importlib._bootstrap_external>:837(exec_module)
     1373    0.138    0.000    0.338    0.000 module.py:1440(_load_from_state_dict)
       77    0.000    0.000    0.336    0.004 codegen.py:732(add_llvm_module)
        3    0.000    0.000    0.335    0.112 array_exprs.py:354(_lower_array_expr)
    49044    0.063    0.000    0.334    0.000 event.py:209(broadcast)
       28    0.000    0.000    0.328    0.012 lowering.py:301(create_cfunc_wrapper)
       28    0.001    0.000    0.328    0.012 cpu.py:193(create_cfunc_wrapper)
    69/46    0.000    0.000    0.325    0.007 {built-in method builtins.__import__}
    58680    0.324    0.000    0.324    0.000 {line}
57625/57622    0.011    0.000    0.324    0.000 {built-in method builtins.iter}
     2012    0.017    0.000    0.324    0.000 Image.py:3375(open)
   241/55    0.005    0.000    0.323    0.006 {built-in method builtins.exec}
    58979    0.040    0.000    0.317    0.000 pprint.py:403(_repr)
     1004    0.105    0.000    0.316    0.000 net_blazeface.py:377(_weighted_non_max_suppression)
     1257    0.004    0.000    0.314    0.000 pprint.py:189(_pprint_dict)
        1    0.000    0.000    0.314    0.314 asyncio.py:23(__init__)
       77    0.006    0.000    0.313    0.004 codegen.py:651(_optimize_functions)
3088/1937    0.009    0.000    0.311    0.000 functools.py:947(__get__)
    23832    0.052    0.000    0.305    0.000 values.py:544(_to_string)
    15124    0.303    0.000    0.303    0.000 {built-in method torch.nn.functional.pad}
    16233    0.106    0.000    0.303    0.000 <frozen importlib._bootstrap_external>:1498(find_spec)
     9976    0.273    0.000    0.301    0.000 obj_io.py:348(_parse_face)
    19084    0.297    0.000    0.297    0.000 {method 'encode' of 'ImagingEncoder' objects}
        5    0.000    0.000    0.282    0.056 arrayobj.py:2074(array_reshape)
     2012    0.012    0.000    0.282    0.000 Image.py:3448(_open_core)
     2640    0.019    0.000    0.280    0.000 batchnorm.py:134(forward)
    21444    0.023    0.000    0.276    0.000 ffi.py:76(__exit__)
89240/85658    0.039    0.000    0.273    0.000 {built-in method builtins.next}
    58979    0.023    0.000    0.269    0.000 pprint.py:412(format)
      152    0.002    0.000    0.268    0.002 arrayobj.py:96(shape)
      108    0.000    0.000    0.268    0.002 resnet.py:54(conv1x1)
        3    0.000    0.000    0.268    0.089 arrayobj.py:2139(array_reshape_vararg)
      978    0.002    0.000    0.265    0.000 <__array_function__ internals>:177(dstack)
       39    0.000    0.000    0.265    0.007 imputils.py:148(res)
   139502    0.106    0.000    0.263    0.000 event.py:243(notify)
    24522    0.033    0.000    0.263    0.000 event.py:404(end_event)
     2012    0.012    0.000    0.262    0.000 ImageFile.py:109(__init__)
        1    0.000    0.000    0.260    0.260 cloud_io.py:25(load)
      978    0.005    0.000    0.257    0.000 shape_base.py:663(dstack)
      796    0.005    0.000    0.255    0.000 module.py:45(add_metadata)
179757/31662    0.175    0.000    0.252    0.000 ir.py:317(_rec_list_vars)
    21444    0.016    0.000    0.250    0.000 base.py:1246(exit_fn)
     2640    0.008    0.000    0.248    0.000 functional.py:2407(batch_norm)
115021/58979    0.093    0.000    0.246    0.000 pprint.py:502(_safe_repr)
     1257    0.046    0.000    0.245    0.000 pprint.py:345(_format_dict_items)
    92/90    0.007    0.000    0.242    0.003 registry.py:54(apply)
     2012    0.037    0.000    0.241    0.000 PngImagePlugin.py:729(_open)
        4    0.000    0.000    0.239    0.060 arrayobj.py:1874(array_T)
      290    0.001    0.000    0.238    0.001 arrayobj.py:54(mark_positive)
       48    0.000    0.000    0.238    0.005 resnet.py:40(conv3x3)
      290    0.001    0.000    0.238    0.001 arrayobj.py:43(set_range_metadata)
     2640    0.236    0.000    0.236    0.000 {built-in method torch.batch_norm}
      994    0.003    0.000    0.234    0.000 extending.py:129(decorate)
      978    0.021    0.000    0.233    0.000 utils.py:433(safe_as_int)
        1    0.181    0.181    0.231    0.231 DecaUtils.py:147(generate_triangles)
      796    0.228    0.000    0.229    0.000 module.py:21(_fix_metadata_operands)
     1522    0.201    0.000    0.225    0.000 abc.py:84(__new__)
    46/45    0.001    0.000    0.224    0.005 typed_passes.py:224(run_pass)
    25895    0.011    0.000    0.223    0.000 ir.py:350(list_vars)
        1    0.000    0.000    0.222    0.222 FaceVideoDataModule.py:3166(__init__)
        1    0.000    0.000    0.222    0.222 FaceVideoDataModule.py:70(__init__)
        1    0.000    0.000    0.222    0.222 FaceDataModuleBase.py:59(__init__)
       36    0.000    0.000    0.222    0.006 __init__.py:77(is_available)
       62    0.222    0.004    0.222    0.004 {built-in method torch._C._cuda_getDeviceCount}
      994    0.005    0.000    0.220    0.000 templates.py:880(make_overload_template)
      134    0.000    0.000    0.219    0.002 codegen.py:719(add_linking_library)
    21444    0.022    0.000    0.219    0.000 ffi.py:70(__enter__)
     8213    0.025    0.000    0.216    0.000 pathlib.py:658(_parse_args)
      112    0.004    0.000    0.214    0.002 {built-in method apply}
      307    0.001    0.000    0.212    0.001 extending.py:157(wrap)
      307    0.000    0.000    0.211    0.001 extending.py:140(register_jitable)
      112    0.016    0.000    0.210    0.002 rasterize_meshes.py:288(forward)
        1    0.000    0.000    0.206    0.206 generator_methods.py:1(<module>)
      460    0.036    0.000    0.205    0.000 analysis.py:23(compute_use_defs)
        1    0.000    0.000    0.203    0.203 distributions.py:1(<module>)
    24522    0.031    0.000    0.202    0.000 event.py:390(start_event)
    19468    0.019    0.000    0.202    0.000 activation.py:97(forward)
      364    0.002    0.000    0.197    0.001 typeinfer.py:699(__call__)
      403    0.005    0.000    0.195    0.000 std.py:1198(update)
        9    0.000    0.000    0.194    0.022 npyimpl.py:335(numpy_ufunc_kernel)
      112    0.194    0.002    0.194    0.002 {built-in method pytorch3d._C.rasterize_meshes}
      978    0.013    0.000    0.193    0.000 utils.py:1526(assert_allclose)
   1614/5    0.014    0.000    0.192    0.038 module.py:577(_apply)
    21444    0.015    0.000    0.192    0.000 base.py:1243(enter_fn)
      224    0.192    0.001    0.192    0.001 {built-in method torch.allclose}
      407    0.002    0.000    0.188    0.000 std.py:1325(refresh)
     1956    0.109    0.000    0.188    0.000 utils.py:72(transform)
      411    0.002    0.000    0.183    0.000 std.py:1464(display)
    19468    0.020    0.000    0.182    0.000 functional.py:1446(relu)
       17    0.001    0.000    0.182    0.011 arrayobj.py:4156(_empty_nd_impl)
      414    0.001    0.000    0.180    0.000 postproc.py:42(usedefs)
      224    0.129    0.001    0.179    0.001 utils.py:80(padded_to_list)
      978    0.009    0.000    0.179    0.000 contextlib.py:72(inner)
    23142    0.054    0.000    0.178    0.000 instructions.py:13(__init__)
    13446    0.077    0.000    0.178    0.000 {built-in method builtins.sorted}
