         16235904 function calls (15604546 primitive calls) in 193.677 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     2097    0.012    0.000    0.036    0.000 instructions.py:533(__init__)
     7098    0.010    0.000    0.036    0.000 types.py:77(__call__)
      113    0.001    0.000    0.036    0.000 <frozen importlib._bootstrap_external>:909(get_code)
       46    0.000    0.000    0.036    0.001 ir.py:1582(dump)
     1305    0.003    0.000    0.036    0.000 interpreter.py:1761(_dispatch)
    74747    0.029    0.000    0.036    0.000 {built-in method _abc._abc_instancecheck}
    12358    0.036    0.000    0.036    0.000 {built-in method builtins.max}
      706    0.005    0.000    0.036    0.000 inspect.py:2218(_signature_from_callable)
      365    0.001    0.000    0.036    0.000 cgutils.py:124(_make_refs)
       36    0.000    0.000    0.036    0.001 base.py:893(call_internal_no_propagate)
      163    0.004    0.000    0.035    0.000 ir.py:1308(dump)
       64    0.001    0.000    0.035    0.001 slicing.py:34(fix_bound)
     1150    0.002    0.000    0.035    0.000 functools.py:870(wrapper)
       30    0.000    0.000    0.035    0.001 callconv.py:520(unpack_exception)
      124    0.001    0.000    0.035    0.000 module.py:109(verify)
        1    0.000    0.000    0.035    0.035 charseq.py:1(<module>)
        1    0.000    0.000    0.035    0.035 subprocess.py:1831(_communicate)
     7042    0.014    0.000    0.035    0.000 request.py:138(io_mode)
     1102    0.032    0.000    0.035    0.000 dictconfig.py:144(_is_typed)
       77    0.001    0.000    0.035    0.000 codegen.py:1257(_function_pass_manager)
    41549    0.023    0.000    0.035    0.000 parameter.py:9(__instancecheck__)
      111    0.000    0.000    0.035    0.000 lowering.py:1536(alloca)
      712    0.003    0.000    0.035    0.000 values.py:973(descr_prototype)
        3    0.000    0.000    0.034    0.011 arrayobj.py:4820(_array_copy)
        2    0.000    0.000    0.034    0.017 callwrapper.py:101(build)
      978    0.003    0.000    0.034    0.000 _geometric.py:638(inverse)
     3521    0.005    0.000    0.034    0.000 <frozen importlib._bootstrap>:147(__enter__)
      414    0.001    0.000    0.034    0.000 transforms.py:353(canonicalize_cfg)
        2    0.000    0.000    0.034    0.017 callwrapper.py:126(build_wrapper)
    49508    0.023    0.000    0.034    0.000 event.py:66(_guard_kind)
     2012    0.010    0.000    0.034    0.000 Image.py:604(close)
      978    0.016    0.000    0.034    0.000 shape_base.py:29(_make_along_axis_idx)
     7802    0.008    0.000    0.034    0.000 ffi.py:327(close)
    22/14    0.022    0.001    0.034    0.002 {built-in method _pickle.load}
      224    0.034    0.000    0.034    0.000 {method 'tolist' of 'torch._C._TensorBase' objects}
      111    0.000    0.000    0.033    0.000 lowering.py:1541(alloca_lltype)
      414    0.001    0.000    0.033    0.000 transforms.py:283(canonicalize_cfg_single_backedge)
     4602    0.003    0.000    0.033    0.000 scanner.py:113(check_token)
       46    0.000    0.000    0.033    0.001 ssa.py:145(_find_defs_violators)
38142/36859    0.025    0.000    0.033    0.000 abstract.py:124(__eq__)
     2715    0.006    0.000    0.033    0.000 builder.py:756(load)
     1006    0.008    0.000    0.033    0.000 pillow.py:492(metadata)
      216    0.000    0.000    0.033    0.000 ir.py:1527(infer_constant)
  359/216    0.001    0.000    0.032    0.000 consts.py:24(infer_constant)
     2012    0.005    0.000    0.032    0.000 request.py:461(get_file)
1533/1414    0.001    0.000    0.032    0.000 base.py:689(cast)
       90    0.001    0.000    0.032    0.000 callconv.py:397(set_static_user_exc)
10761/10713    0.016    0.000    0.032    0.000 values.py:445(__init__)
  315/190    0.001    0.000    0.032    0.000 consts.py:56(_do_infer)
     3913    0.032    0.000    0.032    0.000 {built-in method numpy.zeros}
     7537    0.006    0.000    0.031    0.000 ffi.py:370(__del__)
     2438    0.005    0.000    0.031    0.000 cpu_options.py:122(encode)
     2460    0.005    0.000    0.031    0.000 event.py:422(trigger_event)
     1038    0.010    0.000    0.031    0.000 instructions.py:68(__init__)
      978    0.001    0.000    0.031    0.000 <__array_function__ internals>:177(det)
    22718    0.016    0.000    0.031    0.000 values.py:564(_get_reference)
     6024    0.003    0.000    0.030    0.000 pathlib.py:451(readlink)
     2238    0.024    0.000    0.030    0.000 _utils.py:508(_is_missing_value)
    18536    0.019    0.000    0.030    0.000 container.py:129(__iter__)
      523    0.001    0.000    0.030    0.000 typeinfer.py:1473(resolve_value_type)
     1668    0.004    0.000    0.030    0.000 builder.py:977(insert_value)
       17    0.000    0.000    0.030    0.002 DECA.py:2859(_has_neural_rendering)
      460    0.001    0.000    0.030    0.000 utils.py:386(disp_trim)
      892    0.004    0.000    0.030    0.000 _script.py:622(_finalize_scriptmodule)
      978    0.002    0.000    0.030    0.000 <__array_function__ internals>:177(expand_dims)
     1195    0.004    0.000    0.030    0.000 errors.py:517(__init__)
      978    0.025    0.000    0.030    0.000 ImageDatasetHelpers.py:25(bbox2point)
       16    0.000    0.000    0.029    0.002 connection.py:732(deliver_challenge)
     1956    0.009    0.000    0.029    0.000 _geometric.py:1358(__init__)
       12    0.001    0.000    0.029    0.002 FaceDataModuleBase.py:476(save_detections)
     2788    0.006    0.000    0.029    0.000 values.py:1104(__init__)
      525    0.000    0.000    0.029    0.000 entrypoints.py:23(init_all)
       46    0.000    0.000    0.029    0.001 lowering.py:310(setup_function)
     2592    0.019    0.000    0.029    0.000 posixpath.py:334(normpath)
10658/10477    0.010    0.000    0.029    0.000 {built-in method builtins.any}
        1    0.000    0.000    0.029    0.029 dispatcher.py:281(_compilation_chain_init_hook)
    24930    0.029    0.000    0.029    0.000 {built-in method __new__ of type object at 0x70d560}
   160/80    0.002    0.000    0.029    0.000 functional.py:192(einsum)
       46    0.000    0.000    0.029    0.001 interpreter.py:1412(post_process)
       46    0.004    0.000    0.029    0.001 interpreter.py:973(peep_hole_delete_with_exit)
        1    0.000    0.000    0.028    0.028 __init__.py:1000(entry_points)
        1    0.000    0.000    0.028    0.028 unicode.py:1(<module>)
24338/19860    0.007    0.000    0.028    0.000 abc.py:100(__subclasscheck__)
       66    0.028    0.000    0.028    0.000 {built-in method _pickle.dump}
      978    0.016    0.000    0.028    0.000 linalg.py:2085(det)
     8982    0.028    0.000    0.028    0.000 {method 'unsqueeze' of 'torch._C._TensorBase' objects}
     5260    0.028    0.000    0.028    0.000 {method 'permute' of 'torch._C._TensorBase' objects}
     3030    0.005    0.000    0.027    0.000 instructions.py:455(__init__)
      413    0.004    0.000    0.027    0.000 instructions.py:215(set_weights)
      174    0.000    0.000    0.027    0.000 __init__.py:1009(<genexpr>)
      113    0.000    0.000    0.027    0.000 <frozen importlib._bootstrap_external>:638(_compile_bytecode)
     1848    0.001    0.000    0.027    0.000 compiler_lock.py:22(__exit__)
     2097    0.005    0.000    0.027    0.000 instructions.py:555(descr)
     6358    0.013    0.000    0.027    0.000 instructions.py:681(descr)
     6024    0.027    0.000    0.027    0.000 {built-in method posix.readlink}
5957/5954    0.006    0.000    0.027    0.000 context.py:517(can_convert)
     1956    0.002    0.000    0.027    0.000 <__array_function__ internals>:177(all)
      113    0.027    0.000    0.027    0.000 {built-in method marshal.loads}
     4940    0.015    0.000    0.027    0.000 <frozen importlib._bootstrap>:157(_get_module_lock)
      165    0.001    0.000    0.027    0.000 typeinfer.py:1559(typeof_global)
       80    0.027    0.000    0.027    0.000 {built-in method torch.einsum}
       46    0.002    0.000    0.027    0.001 typed_passes.py:614(run_pass)
       46    0.001    0.000    0.027    0.001 arrayobj.py:185(populate_array)
      233    0.000    0.000    0.027    0.000 errors.py:679(__init__)
     1138    0.009    0.000    0.027    0.000 queues.py:80(put)
       61    0.000    0.000    0.026    0.000 pprint.py:419(_pprint_default_dict)
       46    0.000    0.000    0.026    0.001 compiler.py:543(define_pipelines)
      978    0.026    0.000    0.026    0.000 {method 'div_' of 'torch._C._TensorBase' objects}
      691    0.002    0.000    0.026    0.000 targetconfig.py:187(__hash__)
11495/10489    0.013    0.000    0.026    0.000 enum.py:313(__call__)
  313/311    0.001    0.000    0.026    0.000 __init__.py:10(__getattr__)
  995/994    0.014    0.000    0.026    0.000 {built-in method builtins.__build_class__}
    12692    0.013    0.000    0.026    0.000 _tensor.py:753(__array__)
     1848    0.003    0.000    0.026    0.000 compiler_lock.py:15(release)
     2027    0.004    0.000    0.026    0.000 ir.py:916(__str__)
      412    0.000    0.000    0.026    0.000 callconv.py:161(_get_arg_packer)
       46    0.000    0.000    0.026    0.001 compiler.py:566(define_nopython_pipeline)
   173919    0.026    0.000    0.026    0.000 pprint.py:92(__lt__)
      761    0.001    0.000    0.026    0.000 ffi.py:268(__exit__)
      975    0.026    0.000    0.026    0.000 {built-in method torch.argsort}
      978    0.010    0.000    0.025    0.000 shape_base.py:512(expand_dims)
        2    0.025    0.013    0.025    0.013 {built-in method _posixsubprocess.fork_exec}
      412    0.001    0.000    0.025    0.000 base.py:319(get_arg_packer)
      978    0.002    0.000    0.025    0.000 _geometric.py:596(_inv_matrix)
     1522    0.003    0.000    0.025    0.000 ffi.py:258(close)
     2084    0.025    0.000    0.025    0.000 {built-in method torch.matmul}
      158    0.003    0.000    0.025    0.000 ir.py:111(strformat)
       30    0.001    0.000    0.025    0.001 callconv.py:468(unpack_dynamic_exception)
      344    0.001    0.000    0.025    0.000 base.py:1180(__init__)
     3957    0.025    0.000    0.025    0.000 {built-in method torch.from_numpy}
      116    0.000    0.000    0.025    0.000 ir.py:601(infer_constant)
      712    0.002    0.000    0.024    0.000 values.py:943(<listcomp>)
      412    0.005    0.000    0.024    0.000 packer.py:73(__init__)
      706    0.009    0.000    0.024    0.000 inspect.py:2124(_signature_from_function)
     1586    0.003    0.000    0.024    0.000 posixpath.py:372(abspath)
   186664    0.024    0.000    0.024    0.000 {method 'rstrip' of 'str' objects}
     1229    0.021    0.000    0.024    0.000 {built-in method io.open}
3414/2575    0.003    0.000    0.024    0.000 base.py:189(_get_flag)
      898    0.002    0.000    0.024    0.000 scanner.py:156(fetch_more_tokens)
      240    0.000    0.000    0.024    0.000 _tensor.py:26(wrapped)
        2    0.000    0.000    0.024    0.012 net_blazeface.py:86(__init__)
     1848    0.001    0.000    0.024    0.000 compiler_lock.py:19(__enter__)
45489/33930    0.014    0.000    0.024    0.000 {built-in method builtins.hash}
      344    0.001    0.000    0.024    0.000 base.py:1209(__call__)
       85    0.001    0.000    0.024    0.000 models.py:557(_from)
     1668    0.005    0.000    0.024    0.000 instructions.py:693(__init__)
     3793    0.006    0.000    0.024    0.000 abstract.py:49(_intern)
      978    0.001    0.000    0.024    0.000 <__array_function__ internals>:177(inv)
        2    0.000    0.000    0.023    0.012 net_blazeface.py:166(_define_layers)
        2    0.000    0.000    0.023    0.012 net_blazeface.py:132(_define_front_model_layers)
    59936    0.023    0.000    0.023    0.000 {built-in method torch._C._has_torch_function_unary}
    23142    0.018    0.000    0.023    0.000 builder.py:351(_insert)
      536    0.001    0.000    0.023    0.000 typed_passes.py:755(_do_work_expr)
     1317    0.004    0.000    0.023    0.000 byteflow.py:319(dispatch)
     5036    0.008    0.000    0.023    0.000 base.py:123(_match)
     4808    0.023    0.000    0.023    0.000 {method 'expand' of 'torch._C._TensorBase' objects}
     2715    0.004    0.000    0.023    0.000 instructions.py:434(__init__)
       14    0.000    0.000    0.023    0.002 rangeobj.py:89(getiter_range32_impl)
     1956    0.005    0.000    0.023    0.000 numeric.py:150(ones)
      117    0.001    0.000    0.023    0.000 callconv.py:813(decorate_function)
     1367    0.007    0.000    0.023    0.000 ir.py:579(__repr__)
    17/16    0.000    0.000    0.023    0.001 imputils.py:333(wrapper)
       30    0.002    0.000    0.023    0.001 ssa.py:167(_run_block_rewrite)
     1848    0.003    0.000    0.023    0.000 compiler_lock.py:11(acquire)
      978    0.008    0.000    0.022    0.000 utils.py:595(convert_to_float)
     1006    0.001    0.000    0.022    0.000 v3_plugin_api.py:369(__del__)
    25771    0.014    0.000    0.022    0.000 __init__.py:1424(debug)
      136    0.011    0.000    0.022    0.000 process.py:61(_cleanup)
     1393    0.004    0.000    0.022    0.000 builder.py:568(_icmp)
     2313    0.022    0.000    0.022    0.000 {built-in method torch.ones}
     5510    0.005    0.000    0.022    0.000 ssa.py:190(_run_ssa_block_pass)
     2788    0.002    0.000    0.022    0.000 values.py:979(<genexpr>)
    28900    0.015    0.000    0.022    0.000 ir.py:1275(find_insts)
     1946    0.002    0.000    0.022    0.000 functions.py:305(<listcomp>)
     1025    0.001    0.000    0.022    0.000 instructions.py:175(descr)
24338/19860    0.021    0.000    0.022    0.000 {built-in method _abc._abc_subclasscheck}
       43    0.000    0.000    0.022    0.001 cgutils.py:694(get_item_pointer)
     3030    0.006    0.000    0.022    0.000 instructions.py:459(descr)
      344    0.001    0.000    0.022    0.000 base.py:1197(_has_loc)
     2008    0.013    0.000    0.022    0.000 PngImagePlugin.py:505(chunk_cHRM)
       11    0.000    0.000    0.022    0.002 __init__.py:1(<module>)
      978    0.002    0.000    0.021    0.000 <__array_function__ internals>:177(count_nonzero)
     1956    0.017    0.000    0.021    0.000 twodim_base.py:162(eye)
     2012    0.008    0.000    0.021    0.000 request.py:540(finish)
      712    0.001    0.000    0.021    0.000 passmanagers.py:731(initialize)
      978    0.012    0.000    0.021    0.000 linalg.py:469(inv)
       11    0.000    0.000    0.021    0.002 arrayobj.py:479(getitem_arraynd_intp)
     1006    0.004    0.000    0.021    0.000 PngImagePlugin.py:1052(getexif)
       14    0.001    0.000    0.021    0.001 rangeobj.py:102(from_range_state)
     1025    0.006    0.000    0.021    0.000 instructions.py:133(_descr)
       46    0.004    0.000    0.021    0.000 ir_utils.py:2316(fixup_var_define_in_scope)
     3360    0.006    0.000    0.021    0.000 errors.py:470(catch_warnings)
     5540    0.012    0.000    0.021    0.000 pathlib.py:718(__str__)
     1846    0.004    0.000    0.021    0.000 instructions.py:201(__init__)
     1956    0.003    0.000    0.020    0.000 fromnumeric.py:2432(all)
     2326    0.002    0.000    0.020    0.000 inline_closurecall.py:1553(list_var_used)
     2076    0.003    0.000    0.020    0.000 values.py:1123(__str__)
       93    0.000    0.000    0.020    0.000 pythonapi.py:1402(serialize_object)
      162    0.001    0.000    0.020    0.000 ir_print.py:11(match)
     3773    0.003    0.000    0.020    0.000 functions.py:230(_unlit_non_poison)
     1158    0.001    0.000    0.020    0.000 models.py:497(getter)
     1353    0.006    0.000    0.020    0.000 contextlib.py:482(__exit__)
     2012    0.009    0.000    0.020    0.000 Image.py:590(_close_fp)
      288    0.000    0.000    0.019    0.000 ir.py:97(_get_path)
     7084    0.008    0.000    0.019    0.000 grad_mode.py:131(__enter__)
      101    0.000    0.000    0.019    0.000 base.py:652(get_returned_value)
    81342    0.019    0.000    0.019    0.000 <frozen importlib._bootstrap>:222(_verbose_message)
      712    0.001    0.000    0.019    0.000 passmanagers.py:738(finalize)
     1551    0.003    0.000    0.019    0.000 instructions.py:205(descr)
       32    0.000    0.000    0.019    0.001 net_blazeface.py:8(__init__)
      288    0.002    0.000    0.019    0.000 posixpath.py:449(relpath)
      148    0.001    0.000    0.019    0.000 callconv.py:801(get_function_type)
       47    0.000    0.000    0.019    0.000 codegen.py:1150(create_library)
       47    0.001    0.000    0.019    0.000 codegen.py:643(__init__)
    16684    0.019    0.000    0.019    0.000 {method 'numpy' of 'torch._C._TensorBase' objects}
       16    0.000    0.000    0.019    0.001 reduction.py:186(recv_handle)
        1    0.001    0.001    0.019    0.019 FaceVideoDataModule.py:196(<listcomp>)
      427    0.000    0.000    0.019    0.000 pythonapi.py:1300(_get_function)
      978    0.002    0.000    0.019    0.000 <__array_function__ internals>:177(any)
     1956    0.013    0.000    0.019    0.000 _methods.py:93(_clip_dep_is_scalar_nan)
     1401    0.006    0.000    0.018    0.000 interpreter.py:1797(store)
       67    0.002    0.000    0.018    0.000 pythonapi.py:1373(serialize_uncached)
    20108    0.011    0.000    0.018    0.000 PngImagePlugin.py:147(_crc32)
      927    0.016    0.000    0.018    0.000 analysis.py:81(def_reach)
10021/9812    0.008    0.000    0.018    0.000 values.py:455(_get_reference)
       51    0.000    0.000    0.018    0.000 models.py:624(from_return)
      978    0.004    0.000    0.018    0.000 numeric.py:432(count_nonzero)
      160    0.005    0.000    0.018    0.000 functional.py:4598(normalize)
      978    0.001    0.000    0.018    0.000 <__array_function__ internals>:177(round_)
      144    0.000    0.000    0.018    0.000 _tensor.py:637(__rsub__)
    14168    0.013    0.000    0.018    0.000 grad_mode.py:226(__init__)
        1    0.000    0.000    0.018    0.018 hashing.py:1(<module>)
        3    0.001    0.000    0.018    0.006 ResNet.py:158(copy_parameter_from_resnet)
    11736    0.008    0.000    0.018    0.000 _ufunc_config.py:452(_no_nep50_warning)
       48    0.018    0.000    0.018    0.000 {built-in method torch.relu}
     1005    0.003    0.000    0.018    0.000 pathlib.py:881(relative_to)
    72906    0.018    0.000    0.018    0.000 {method 'split' of 'str' objects}
      144    0.018    0.000    0.018    0.000 {built-in method torch.rsub}
    69751    0.018    0.000    0.018    0.000 event.py:148(is_end)
   136032    0.017    0.000    0.017    0.000 {built-in method time.perf_counter}
     1072    0.001    0.000    0.017    0.000 builder.py:579(icmp_signed)
      142    0.001    0.000    0.017    0.000 lowering.py:847(fold_call_args)
      132    0.000    0.000    0.017    0.000 base.py:980(_make_helper)
       15    0.000    0.000    0.017    0.001 ssa.py:83(_fix_ssa_vars)
    13792    0.007    0.000    0.017    0.000 types.py:30(__ne__)
       94    0.001    0.000    0.017    0.000 models.py:550(_as)
      278    0.000    0.000    0.017    0.000 parser.py:446(parse_block_mapping_value)
7434/6928    0.005    0.000    0.017    0.000 misc.py:52(unliteral)
    39/11    0.000    0.000    0.017    0.002 listconfig.py:46(__init__)
     7084    0.007    0.000    0.017    0.000 grad_mode.py:135(__exit__)
      224    0.001    0.000    0.017    0.000 meshes.py:513(isempty)
    39/11    0.000    0.000    0.017    0.002 listconfig.py:610(_set_value)
        5    0.000    0.000    0.017    0.003 arrayobj.py:1022(prepare)
    39/11    0.000    0.000    0.017    0.002 listconfig.py:620(_set_value_impl)
      136    0.014    0.000    0.017    0.000 process.py:80(__init__)
     1402    0.004    0.000    0.017    0.000 builder.py:31(wrapped)
      324    0.001    0.000    0.017    0.000 parser.py:427(parse_block_mapping_key)
   145906    0.017    0.000    0.017    0.000 {method 'extend' of 'list' objects}
     1442    0.004    0.000    0.017    0.000 typeinfer.py:1092(add_type)
     1411    0.005    0.000    0.017    0.000 instructions.py:349(__init__)
     8680    0.011    0.000    0.017    0.000 pathlib.py:772(__lt__)
   136910    0.017    0.000    0.017    0.000 {built-in method unicodedata.east_asian_width}
      184    0.001    0.000    0.017    0.000 compiler_machinery.py:246(finalize)
    74/18    0.000    0.000    0.017    0.001 listconfig.py:293(append)
     1036    0.017    0.000    0.017    0.000 {built-in method torch.zeros_like}
     1964    0.007    0.000    0.017    0.000 _ufunc_config.py:33(seterr)
    11152    0.007    0.000    0.017    0.000 target_extension.py:14(__getitem__)
        9    0.000    0.000    0.017    0.002 callwrapper.py:20(add_arg)
       46    0.000    0.000    0.016    0.000 funcdesc.py:187(from_specialized_function)
       46    0.000    0.000    0.016    0.000 funcdesc.py:166(_from_python_function)
     2992    0.003    0.000    0.016    0.000 values.py:507(__hash__)
     4836    0.007    0.000    0.016    0.000 typeconv.py:40(check_compatible)
     2938    0.007    0.000    0.016    0.000 numerictypes.py:356(issubdtype)
     2097    0.003    0.000    0.016    0.000 instructions.py:556(<listcomp>)
     4192    0.004    0.000    0.016    0.000 base.py:368(insert_func_defn)
      104    0.000    0.000    0.016    0.000 base.py:984(make_helper)
     3912    0.009    0.000    0.016    0.000 linalg.py:136(_commonType)
       48    0.003    0.000    0.016    0.000 DecaUtils.py:341(batch_orth_proj)
       49    0.001    0.000    0.016    0.000 funcdesc.py:38(__init__)
      239    0.002    0.000    0.016    0.000 extending.py:207(decorate)
      173    0.000    0.000    0.016    0.000 __init__.py:483(entry_points)
       32    0.008    0.000    0.016    0.000 Renderer.py:305(add_SHlight)
       93    0.000    0.000    0.016    0.000 base.py:284(mangler)
      417    0.001    0.000    0.016    0.000 transforms.py:306(yield_loops_with_multiple_backedges)
     2020    0.016    0.000    0.016    0.000 {built-in method torch.eye}
      184    0.006    0.000    0.016    0.000 compiler_machinery.py:370(dependency_analysis)
      101    0.001    0.000    0.016    0.000 callconv.py:777(_get_return_status)
     2077    0.003    0.000    0.016    0.000 _utils.py:131(_rebuild_tensor)
    78546    0.015    0.000    0.016    0.000 {method 'add' of 'set' objects}
       93    0.000    0.000    0.015    0.000 funcdesc.py:12(default_mangler)
       46    0.000    0.000    0.015    0.000 config.py:576(reload_config)
   117218    0.015    0.000    0.015    0.000 {method 'write' of '_io.StringIO' objects}
      978    0.001    0.000    0.015    0.000 fromnumeric.py:3754(round_)
     3912    0.004    0.000    0.015    0.000 {method 'all' of 'numpy.ndarray' objects}
      460    0.001    0.000    0.015    0.000 controlflow.py:271(loops)
    36350    0.011    0.000    0.015    0.000 utils.py:506(sublist_iterator)
       93    0.000    0.000    0.015    0.000 itanium_mangler.py:170(mangle)
       16    0.000    0.000    0.015    0.001 reduction.py:153(recvfds)
       46    0.002    0.000    0.015    0.000 config.py:135(update)
      897    0.005    0.000    0.015    0.000 lowering.py:404(<listcomp>)
      282    0.002    0.000    0.015    0.000 context.py:8(get_global_context)
      544    0.001    0.000    0.015    0.000 scanner.py:668(fetch_plain)
      192    0.003    0.000    0.015    0.000 functional.py:1345(norm)
     5505    0.006    0.000    0.015    0.000 numpy_support.py:339(ufunc_can_cast)
       40    0.001    0.000    0.015    0.000 templates.py:955(generic)
     2023    0.001    0.000    0.015    0.000 _utils.py:137(_rebuild_tensor_v2)
      723    0.012    0.000    0.015    0.000 analysis.py:91(liveness)
     1351    0.002    0.000    0.015    0.000 interpreter.py:1492(_iter_inst)
       16    0.015    0.001    0.015    0.001 {method 'recvmsg' of '_socket.socket' objects}
      124    0.001    0.000    0.015    0.000 codegen.py:1219(_create_empty_module)
     4890    0.003    0.000    0.015    0.000 _methods.py:61(_all)
     16/7    0.000    0.000    0.015    0.002 module.py:1842(eval)
  2561/16    0.004    0.000    0.015    0.001 module.py:1820(train)
     1150    0.001    0.000    0.015    0.000 controlflow.py:140(process)
        5    0.000    0.000    0.015    0.003 arrayobj.py:898(prepare)
        2    0.000    0.000    0.015    0.007 arrayobj.py:4985(array_astype)
      506    0.001    0.000    0.015    0.000 controlflow.py:218(_loops)
       53    0.000    0.000    0.014    0.000 typeinfer.py:467(__call__)
     1569    0.001    0.000    0.014    0.000 builder.py:248(append_basic_block)
        3    0.002    0.001    0.014    0.005 obj_io.py:35(_format_faces_indices)
     1956    0.003    0.000    0.014    0.000 <__array_function__ internals>:177(copyto)
     1973    0.014    0.000    0.014    0.000 {method 'transpose' of 'numpy.ndarray' objects}
     1004    0.014    0.000    0.014    0.000 {method 'clamp' of 'torch._C._TensorBase' objects}
       47    0.000    0.000    0.014    0.000 codegen.py:1286(_check_llvm_bugs)
      843    0.002    0.000    0.014    0.000 builder.py:738(alloca)
     2715    0.005    0.000    0.014    0.000 instructions.py:439(descr)
    56576    0.014    0.000    0.014    0.000 _utils.py:13(is_used)
        1    0.000    0.000    0.014    0.014 randomimpl.py:1(<module>)
     1846    0.003    0.000    0.014    0.000 values.py:961(append_basic_block)
11495/10489    0.012    0.000    0.014    0.000 enum.py:631(__new__)
       46    0.000    0.000    0.014    0.000 lowering.py:227(extract_function_arguments)
    11082    0.004    0.000    0.014    0.000 target_extension.py:120(inherits_from)
      978    0.001    0.000    0.014    0.000 <__array_function__ internals>:177(around)
      169    0.000    0.000    0.014    0.000 ir.py:90(get_lines)
      101    0.001    0.000    0.014    0.000 typeof.py:90(_typeof_type)
       43    0.000    0.000    0.014    0.000 context.py:329(resolve_setitem)
      506    0.003    0.000    0.014    0.000 controlflow.py:661(_find_loops)
       46    0.000    0.000    0.014    0.000 callconv.py:152(decode_arguments)
     2934    0.012    0.000    0.014    0.000 _methods.py:67(_count_reduce_items)
      787    0.002    0.000    0.014    0.000 builder.py:826(branch)
      112    0.001    0.000    0.014    0.000 _tensor.py:613(unique)
     1150    0.004    0.000    0.014    0.000 controlflow.py:395(_eliminate_dead_blocks)
       92    0.001    0.000    0.014    0.000 untyped_passes.py:182(run_pass)
      544    0.004    0.000    0.013    0.000 scanner.py:1270(scan_plain)
       71    0.001    0.000    0.013    0.000 callconv.py:767(return_status_propagate)
      414    0.000    0.000    0.013    0.000 postproc.py:38(cfg)
      161    0.001    0.000    0.013    0.000 callconv.py:736(check_try_status)
     1024    0.013    0.000    0.013    0.000 {built-in method torch.stack}
     2012    0.007    0.000    0.013    0.000 PngImagePlugin.py:435(chunk_IHDR)
       84    0.000    0.000    0.013    0.000 imputils.py:432(impl_ret_borrowed)
       77    0.001    0.000    0.013    0.000 codegen.py:1266(_pass_manager_builder)
     5203    0.008    0.000    0.013    0.000 pathlib.py:691(_from_parsed_parts)
        3    0.000    0.000    0.013    0.004 npyimpl.py:524(lower_inplace_operator)
        2    0.000    0.000    0.013    0.007 DECA.py:2887(_create_detail_generator)
      982    0.002    0.000    0.013    0.000 _ufunc_config.py:430(__enter__)
      361    0.001    0.000    0.013    0.000 nodes.py:128(__init__)
        1    0.000    0.000    0.013    0.013 DecaDecoder.py:28(__init__)
    10055    0.009    0.000    0.013    0.000 ImageFile.py:583(_safe_read)
        9    0.000    0.000    0.013    0.001 pythonapi.py:1422(to_native_value)
      226    0.013    0.000    0.013    0.000 {method 'eq' of 'torch._C._TensorBase' objects}
      764    0.002    0.000    0.013    0.000 builder.py:834(cbranch)
      219    0.001    0.000    0.013    0.000 lowering.py:833(_cast_var)
     2082    0.003    0.000    0.013    0.000 genericpath.py:16(exists)
      978    0.003    0.000    0.013    0.000 fromnumeric.py:2333(any)
      445    0.002    0.000    0.013    0.000 itanium_mangler.py:107(mangle_identifier)
      101    0.001    0.000    0.013    0.000 packer.py:87(as_arguments)
     1705    0.005    0.000    0.013    0.000 numpy_support.py:125(as_dtype)
      978    0.001    0.000    0.012    0.000 <__array_function__ internals>:177(atleast_3d)
       77    0.001    0.000    0.012    0.000 llvm_bindings.py:36(create_pass_manager_builder)
        7    0.000    0.000    0.012    0.002 arrayobj.py:4313(_parse_empty_args)
     1457    0.002    0.000    0.012    0.000 _utils.py:541(get_value_kind)
        7    0.000    0.000    0.012    0.002 arrayobj.py:4265(_parse_shape)
     1006    0.008    0.000    0.012    0.000 Image.py:1516(getexif)
     7084    0.011    0.000    0.012    0.000 grad_mode.py:126(__init__)
     1956    0.003    0.000    0.012    0.000 {method 'sum' of 'numpy.ndarray' objects}
     1411    0.004    0.000    0.012    0.000 instructions.py:365(descr)
      124    0.001    0.000    0.012    0.000 targets.py:9(get_process_triple)
     1005    0.001    0.000    0.012    0.000 pathlib.py:1130(glob)
     2130    0.005    0.000    0.012    0.000 __init__.py:103(find_spec)
     1004    0.012    0.000    0.012    0.000 {method 'sigmoid' of 'torch._C._TensorBase' objects}
        2    0.000    0.000    0.012    0.006 arrayobj.py:4952(<lambda>)
        2    0.000    0.000    0.012    0.006 arrayobj.py:4879(_as_layout_array)
     1551    0.002    0.000    0.012    0.000 instructions.py:207(<listcomp>)
       20    0.000    0.000    0.012    0.001 npyimpl.py:160(_prepare_argument)
     4024    0.003    0.000    0.012    0.000 _util.py:9(is_path)
     1419    0.002    0.000    0.012    0.000 <frozen importlib._bootstrap>:194(_lock_unlock_module)
     3474    0.002    0.000    0.012    0.000 _collections_abc.py:742(__iter__)
   112052    0.012    0.000    0.012    0.000 pprint.py:89(__init__)
      263    0.004    0.000    0.012    0.000 module.py:189(functions)
      228    0.001    0.000    0.012    0.000 cgutils.py:656(pack_array)
       92    0.003    0.000    0.012    0.000 analysis.py:291(dead_branch_prune)
     9370    0.008    0.000    0.012    0.000 errors.py:812(new_error_context)
